"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","adj_fit","adj_lwr1","adj_upr1","qamys_pred","plot"
"New Caledonia",1970,540,0.06,0.65,0.71,"New Caledonia",NA,NA,5.65,0.187,0.47438330170778,0.489563567362429,0.0360531309297913,0.41646004,NA,NA,NA,22.01754,456.20999,NA,NA,1,0,0,0,0,0,0,0,0,0,3.25525400874162,3.10511982215985,3.41264726269325,0.576151151989667,0.549578729585815,0.604008365078451,3.25525400874162,1
"New Caledonia",1975,540,0.07,0.66,0.73,"New Caledonia",NA,NA,6.32,0.229,0.477726574500768,0.481566820276498,0.0407066052227342,0.086996307,NA,NA,NA,20.22838,490.935,NA,NA,0,1,0,0,0,0,0,0,0,0,5.48654033665994,5.24104179110343,5.74353841575818,0.868123470990497,0.829278764415099,0.908787724012371,5.48654033665994,1
"New Caledonia",1980,540,0.07,0.65,0.72,"New Caledonia",NA,NA,6.99,0.276,0.473429951690821,0.483781918564527,0.0427881297446515,0.35945595,NA,NA,NA,20.45299,397.005,NA,NA,0,0,1,0,0,0,0,0,0,0,4.00725784485408,3.8346511980974,4.18763392172721,0.573284384099296,0.548591015464578,0.599089259188443,4.00725784485408,1
"New Caledonia",1985,540,0.08,0.6,0.68,"New Caledonia",NA,NA,7.74,0.329,0.454720616570328,0.499036608863199,0.046242774566474,0.069193726,NA,NA,NA,19.79002,467.89499,NA,NA,0,0,0,1,0,0,0,0,0,0,6.50436910570862,6.22882331319423,6.79210427653008,0.84035776559543,0.804757534004422,0.877532852264869,6.50436910570862,1
"New Caledonia",1990,540,0.08,0.51,0.59,"New Caledonia",NA,NA,8.52,0.389,0.430432208407342,0.5198342214328,0.0497335701598579,0.27903666,NA,NA,NA,20.19261,453.35501,NA,NA,0,0,0,0,1,0,0,0,0,0,5.54839438163677,5.30772466226136,5.799976858834,0.651219997844691,0.62297237819969,0.680748457609625,5.54839438163677,1
"New Caledonia",1995,540,0.08,0.47,0.55,"New Caledonia",NA,NA,9.35,0.454,0.395987328405491,0.552270327349525,0.0517423442449842,0.038620834,NA,NA,NA,23.70494,468.63501,NA,NA,0,0,0,0,0,1,0,0,0,0,7.86184479748904,7.66559598601927,8.06311782313256,0.840839015774229,0.819849838076928,0.862365542581023,7.86184479748904,1
"New Caledonia",2000,540,0.09,0.45,0.54,"New Caledonia",NA,NA,10.02,0.509,0.381379962192817,0.559546313799622,0.0590737240075614,0.23590893,NA,NA,NA,28.70135,491.94,NA,NA,0,0,0,0,0,0,1,0,0,0,6.84428834138378,6.68410172063493,7.00831388537759,0.683062708720937,0.667076020023446,0.699432523490777,6.84428834138378,1
"New Caledonia",2005,540,0.1,0.42,0.53,"New Caledonia",NA,NA,10.65,0.566,0.360138348465197,0.571552096843926,0.0683095546908776,0.1993969,NA,NA,NA,24.89357,498.94501,NA,NA,0,0,0,0,0,0,0,1,0,0,7.76480052912607,7.58706636601053,7.94669828212135,0.729089251561134,0.712400597747467,0.746168852781348,7.76480052912607,1
"New Caledonia",2010,540,0.14,0.37,0.51,"New Caledonia",NA,NA,11.12,0.613,0.326637203696264,0.579349136199277,0.0940136601044596,0.021999969,NA,NA,NA,23.84026,499.45999,NA,NA,0,0,0,0,0,0,0,0,1,0,10.2728081765892,10.0779041287972,10.471481618033,0.923813684945074,0.906286342517731,0.941680001621672,10.2728081765892,1
"New Caledonia",2015,540,0.14,0.34,0.48,"New Caledonia",NA,NA,11.5,0.668,0.306577480490524,0.596060943887031,0.0973615756224452,0.12915357,NA,NA,NA,29.20161,500.95499,NA,NA,0,0,0,0,0,0,0,0,0,1,9.4631890605518,9.28093844374463,9.64901854899227,0.822886005265374,0.807038125543011,0.839045091216719,9.4631890605518,1
"New Zealand",1970,554,0.14,0.53,0.67,"New Zealand",0.932867371815059,9.09545687519682,9.75,0.381,0.410119934710099,0.505038677169825,0.0848413881200766,0.016087557,NA,NA,0.0261395,20.00842,428.42,9.09545687519682,0.932867371815059,1,0,0,0,0,0,0,0,0,0,9.57574224131736,9.18451235306942,9.98363723050639,0.982127409365883,0.942001266981479,1.02396279287245,9.09545687519682,1
"New Zealand",1975,554,0.14,0.49,0.63,"New Zealand",0.953814984820398,9.92921399198034,10.41,0.459,0.396170696089567,0.516826220996268,0.0870030829141652,0.011971706,NA,NA,0.0481503,18.73079,476.4,9.92921399198034,0.953814984820398,0,1,0,0,0,0,0,0,0,0,10.5409912776611,10.1189886860118,10.980593077382,1.01258321591365,0.972045022671646,1.05481201511835,9.92921399198034,1
"New Zealand",1980,554,0.15,0.43,0.59,"New Zealand",0.978381367623773,10.7621950438615,11,0.528,0.37144128113879,0.531043467208948,0.0975152516522623,0.0079552633,NA,NA,0.0329304,19.15552,462.46,10.7621950438615,0.978381367623773,0,0,1,0,0,0,0,0,0,0,10.940335211506,10.5049503379755,11.3937649098096,0.994575928318727,0.954995485270499,1.03579680998269,10.7621950438615,1
"New Zealand",1985,554,0.16,0.38,0.54,"New Zealand",1.00284278576644,11.6028910313177,11.57,0.594,0.338952972493345,0.557904721108833,0.103142306397822,0.0053177327,NA,NA,0.0338929,19.49646,459.92,11.6028910313177,1.00284278576644,0,0,0,1,0,0,0,0,0,0,11.3614491185205,10.9145234965452,11.8266753572512,0.981974858990536,0.943346888206153,1.02218455983157,11.6028910313177,1
"New Zealand",1990,554,0.17,0.35,0.52,"New Zealand",1.01965924521853,12.2868939048833,12.05,0.652,0.318771893674016,0.570427717759265,0.110800388566719,0.0037593016,NA,NA,0.0592605,16.97539,418.02,12.2868939048833,1.01965924521853,0,0,0,0,1,0,0,0,0,0,11.6558855449344,11.1811871212213,12.1507373379663,0.967293406218625,0.927899346159442,1.00835994505945,12.2868939048833,1
"New Zealand",1995,554,0.18,0.35,0.53,"New Zealand",1.03454682602503,12.9007989205321,12.47,0.702,0.303954925283758,0.580799695146847,0.115245379569395,0.0029987678,NA,NA,0.0622982,18.79902,435.34,12.9007989205321,1.03454682602503,0,0,0,0,0,1,0,0,0,0,11.6491417414491,11.4116037483957,11.8916242015018,0.934173355368813,0.91512459890904,0.95361862081009,12.9007989205321,1
"New Zealand",2000,554,0.18,0.35,0.53,"New Zealand",1.04420237738397,13.3449063829671,12.78,0.739,0.298973348542985,0.583350617027896,0.11767603442912,0.0025392306,NA,NA,0.0647926,17.4916,475.01,13.3449063829671,1.04420237738397,0,0,0,0,0,0,1,0,0,0,12.3790957457022,12.1544747364979,12.6078678678809,0.968630340039295,0.951054361228317,0.98653113207206,13.3449063829671,1
"New Zealand",2005,554,0.18,0.32,0.51,"New Zealand",1.05029008523834,13.7062856123603,13.05,0.772,0.289501693275278,0.590324141267538,0.120174165457184,0.002239619,NA,NA,0.0598703,15.55395,493.45,13.7062856123603,1.05029008523834,0,0,0,0,0,0,0,1,0,0,12.905615766807,12.6658280019574,13.1499431616091,0.988936074084826,0.970561532717042,1.00765847981679,13.7062856123603,1
"New Zealand",2010,554,0.2,0.31,0.5,"New Zealand",1.05537370287135,14.0153627741315,13.28,0.802,0.278641243390482,0.591320072332731,0.130038684276787,0.002075292,NA,NA,0.0568567,14.49824,488.94,14.0153627741315,1.05537370287135,0,0,0,0,0,0,0,0,1,0,13.256315292269,13.0026373901352,13.5149423809486,0.998216512972065,0.979114261305362,1.01769144434854,14.0153627741315,1
"New Zealand",2015,554,0.22,0.31,0.53,"New Zealand",1.07127568512237,14.4836472628545,13.52,0.828,0.268820699518918,0.584709400598102,0.14646989988298,0.002007187,NA,NA,0.0639146,14.6781,492.69,14.4836472628545,1.07127568512237,0,0,0,0,0,0,0,0,0,1,13.6838433959976,13.4073969746306,13.9659898517585,1.01211859437852,0.991671373863211,1.03298741507089,14.4836472628545,1
"Nicaragua",1970,558,0.05,0.97,1.02,"Nicaragua",NA,NA,2.52,0.0440000000000001,0.593469830282307,0.381051665902173,0.0254785038155206,0.42244064,NA,NA,0.0226531,38.16628,356.81747,NA,NA,1,0,0,0,0,0,0,0,0,0,1.29910254162345,1.24333438044469,1.35737211179577,0.515516881596605,0.493386658906622,0.538639726903085,1.29910254162345,3
"Nicaragua",1975,558,0.05,0.93,0.98,"Nicaragua",NA,NA,2.96,0.0590000000000001,0.586098398169336,0.387478546910755,0.0264230549199085,0.40153023,NA,NA,0.0282278,37.25207,350.13376,NA,NA,0,1,0,0,0,0,0,0,0,0,1.52420507231642,1.45892162836108,1.59240980276984,0.514934146052845,0.492878928500364,0.53797628471954,1.52420507231642,3
"Nicaragua",1980,558,0.06,0.93,0.99,"Nicaragua",NA,NA,3.49,0.0859999999999999,0.576769230769231,0.395507692307692,0.0277230769230769,0.38136021,NA,NA,0.0255099,35.24065,348.72498,NA,NA,0,0,1,0,0,0,0,0,0,0,1.7970872903314,1.72014070026182,1.87747591146415,0.514924725023322,0.492876991479032,0.537958713886574,1.7970872903314,3
"Nicaragua",1985,558,0.06,0.94,0.99,"Nicaragua",NA,NA,4.06,0.119,0.575018198484808,0.395567657922407,0.0294141435927853,0.36196114,NA,NA,0.0535175,32.66898,350.52875,NA,NA,0,0,0,1,0,0,0,0,0,0,2.09075991400992,2.00094485761452,2.18460643800155,0.514965496061558,0.492843560988798,0.538080403448658,2.09075991400992,3
"Nicaragua",1990,558,0.06,0.9,0.96,"Nicaragua",NA,NA,4.6,0.149,0.567799063842108,0.400159243352796,0.0320416928050958,0.34321907,NA,NA,0.0298497,36.16615,332.75375,NA,NA,0,0,0,0,1,0,0,0,0,0,2.39941066251824,2.29627806629576,2.50717524672148,0.521611013590921,0.49919088397734,0.545038097113365,2.39941066251824,3
"Nicaragua",1995,558,0.07,0.81,0.87,"Nicaragua",NA,NA,5.06,0.176,0.546528771519015,0.418433719266294,0.0350375092146915,0.32491528,NA,NA,0.0257475,36.30687,351.33499,NA,NA,0,0,0,0,0,1,0,0,0,0,2.5916111391533,2.5417353628407,2.64246561415309,0.512176114457174,0.502319241668123,0.522226405959108,2.5916111391533,3
"Nicaragua",2000,558,0.07,0.7,0.77,"Nicaragua",0.686005468,NA,5.47,0.201,0.51527810933397,0.446347576987348,0.0383743136786823,0.23322868,4.69056238745,4.51356003589,0.0170439,35.41526,403.32999,3.75244990996,0.686005468,0,0,0,0,0,0,1,0,0,0,3.26241361189165,3.19790617819575,3.32822227482011,0.596419307475622,0.584626357988254,0.608450141649014,3.75244990996,3
"Nicaragua",2005,558,0.07,0.6,0.67,"Nicaragua",NA,NA,5.89,0.226,0.475340657706393,0.481902849813173,0.0427564924804343,0.21997017,NA,NA,0.0406205,31.64457,359.68,NA,NA,0,0,0,0,0,0,0,1,0,0,3.48723046420157,3.41839068916385,3.55745653912662,0.592059501562236,0.580371933644116,0.603982434486693,3.48723046420157,3
"Nicaragua",2010,558,0.08,0.52,0.6,"Nicaragua",NA,NA,6.37,0.259,0.435827711830431,0.516812215656539,0.0473600725130297,0.27738583,NA,NA,0.0428376,30.21638,362.49,NA,NA,0,0,0,0,0,0,0,0,1,0,3.56136454595394,3.49854035274021,3.62531688944036,0.559083916162314,0.549221405453722,0.569123530524389,3.56136454595394,3
"Nicaragua",2015,558,0.08,0.46,0.54,"Nicaragua",NA,NA,6.78,0.286,0.399625104822665,0.549517404673036,0.0508574905042998,0.17385452,NA,NA,0.0416637,22.48864,365.66,NA,NA,0,0,0,0,0,0,0,0,0,1,4.33497659249988,4.24881967189487,4.42288059006776,0.639377078539806,0.626669568126087,0.652342269921498,4.33497659249988,3
"Niger",1970,562,0.03,0.98,1.01,"Niger",NA,NA,0.14,0.000999999999999943,0.591782213194383,0.392365097588978,0.0158526892166387,0.93861214,NA,NA,0.0105227,39.2088,485.35001,NA,NA,1,0,0,0,0,0,0,0,0,0,0.0414485380616435,0.0382007633776854,0.0449724339396591,0.296060986154596,0.272862595554896,0.321231670997565,0.0414485380616435,3
"Niger",1975,562,0.04,0.97,1,"Niger",NA,NA,0.23,0.00400000000000006,0.586380396374251,0.39597096328161,0.0176486403441389,0.92787445,NA,NA,0.0446975,40.34454,485.35001,NA,NA,0,1,0,0,0,0,0,0,0,0,0.0674588530409276,0.0621673249484802,0.0732007828448267,0.293299361047511,0.270292717167305,0.318264273238377,0.0674588530409276,3
"Niger",1980,562,0.04,0.96,0.99,"Niger",NA,NA,0.34,0.00599999999999994,0.576488194213502,0.404339873628201,0.0191719321582973,0.91404175,NA,NA,0.0380244,40.50952,485.35001,NA,NA,0,0,1,0,0,0,0,0,0,0,0.0982122315644231,0.0905569989752802,0.106514598959898,0.288859504601244,0.266344114633177,0.313278232234994,0.0982122315644231,3
"Niger",1985,562,0.04,0.98,1.02,"Niger",NA,NA,0.49,0.00800000000000011,0.587606097349732,0.391492003002483,0.0209018996477857,0.89698235,NA,NA,0.0292471,37.92226,219.3,NA,NA,0,0,0,1,0,0,0,0,0,0,0.116948205764364,0.108724733804096,0.125793665829044,0.238669807682376,0.221887211845093,0.256721766998048,0.116948205764364,3
"Niger",1990,562,0.05,0.98,1.03,"Niger",NA,NA,0.68,0.012,0.578670587942078,0.398312688482915,0.0230167235750069,0.87757309,NA,NA,0.0250531,40.71378,219.3,NA,NA,0,0,0,0,1,0,0,0,0,0,0.165878215478771,0.15450402503625,0.178089744677951,0.243938552174664,0.227211801523898,0.261896683349929,0.165878215478771,3
"Niger",1995,562,0.05,0.97,1.02,"Niger",NA,NA,0.82,0.015,0.583440565341209,0.39225820061175,0.0243012340470415,0.85514915,NA,NA,0.0289192,40.42715,279.42499,NA,NA,0,0,0,0,0,1,0,0,0,0,0.201334111572673,0.191258395679389,0.211940627959193,0.245529404356918,0.233241945950474,0.25846418043804,0.201334111572673,3
"Niger",2000,562,0.05,0.98,1.03,"Niger",NA,NA,1,0.0169999999999999,0.578058437770668,0.397389213935977,0.0245523482933555,0.85623962,NA,NA,0.028805,41.85234,147.45,NA,NA,0,0,0,0,0,0,1,0,0,0,0.224432435864124,0.211394082212341,0.238274968441683,0.224432435864124,0.211394082212341,0.238274968441683,0.224432435864124,3
"Niger",2005,562,0.05,1.02,1.08,"Niger",0.1656196976,NA,1.2,0.0179999999999998,0.589214341548309,0.38622184859077,0.0245638098609206,0.71327576,0.2484295464,0.1693680792,0.0389515,40.57697,292.46832,0.19874363712,0.1656196976,0,0,0,0,0,0,0,1,0,0,0.353297129629203,0.339425145929102,0.367736048142719,0.294414274691002,0.282854288274252,0.3064467067856,0.19874363712,3
"Niger",2010,562,0.05,1.06,1.11,"Niger",0.2232299904,NA,1.5,0.02,0.599707802528303,0.375198669829083,0.0250935276426144,0.69439606,0.418556232,0.290338101,0.0478286,37.6878,293.06,0.3348449856,0.2232299904,0,0,0,0,0,0,0,0,1,0,0.452247429307643,0.435088656370517,0.470082899934762,0.301498286205096,0.290059104247011,0.313388599956508,0.3348449856,3
"Niger",2015,562,0.05,1.06,1.12,"Niger",NA,NA,1.95,0.027,0.605307866298065,0.369268660467454,0.025423473234481,0.73398079,NA,NA,0.0353394,36.4079,385.15424,NA,NA,0,0,0,0,0,0,0,0,0,1,0.597276968125287,0.571212078974462,0.624531220161548,0.306295881089891,0.292929271268955,0.320272420595666,0.597276968125287,3
"Nigeria",1970,566,0.05,0.78,0.83,"Nigeria",NA,NA,1.38,0.0310000000000001,0.524550065517948,0.447197882032037,0.0282520524500147,0.77609924,NA,NA,0.0321017,33.8465,485.35,NA,NA,1,0,0,0,0,0,0,0,0,0,0.503666344328611,0.469696933672028,0.540092489908571,0.364975611832327,0.340360096863789,0.391371369498964,0.503666344328611,3
"Nigeria",1975,566,0.05,0.8,0.86,"Nigeria",NA,NA,1.68,0.0420000000000002,0.533594031645878,0.438354137247586,0.0280518311065352,0.71336388,NA,NA,0.0306369,33.687,485.35,NA,NA,0,1,0,0,0,0,0,0,0,0,0.646620251022336,0.605014815450357,0.691086793834881,0.384893006560915,0.360127866339498,0.411361186806477,0.646620251022336,3
"Nigeria",1980,566,0.05,0.82,0.88,"Nigeria",NA,NA,2.08,0.0560000000000001,0.539667970579809,0.432571035205655,0.027760994214536,0.63938389,NA,NA,0.0380244,36.69682,485.35,NA,NA,0,0,1,0,0,0,0,0,0,0,0.850574265981825,0.799034254069609,0.905438757181859,0.408929935568185,0.384151083687312,0.435307094798971,0.850574265981825,3
"Nigeria",1985,566,0.05,0.86,0.91,"Nigeria",NA,NA,2.61,0.0760000000000001,0.548494165577384,0.42305050138824,0.0284553330343768,0.56087986,NA,NA,0.0292471,40.90162,219.3,NA,NA,0,0,0,1,0,0,0,0,0,0,0.954211018636612,0.901960037009901,1.0094889249262,0.365598091431652,0.345578558241341,0.386777365872107,0.954211018636612,3
"Nigeria",1990,566,0.05,0.86,0.91,"Nigeria",NA,NA,3.27,0.109,0.552327370225485,0.418958036381446,0.0287145933930691,0.44553249,NA,NA,0.031965,38.5536,219.3,NA,NA,0,0,0,0,1,0,0,0,0,0,1.37885880294323,1.30848171007117,1.45302114948983,0.421669358698235,0.400147311948371,0.444348975379153,1.37885880294323,3
"Nigeria",1995,566,0.05,0.83,0.89,"Nigeria",NA,NA,4.02,0.151,0.549415479120695,0.421956056876692,0.0286284640026137,0.40605824,NA,NA,0.0331911,37.47731,241.18,NA,NA,0,0,0,0,0,1,0,0,0,0,1.71348075855919,1.65970611255016,1.76899770854091,0.426238994666465,0.412862217052279,0.440049181229083,1.71348075855919,3
"Nigeria",2000,566,0.05,0.81,0.86,"Nigeria",NA,NA,4.78,0.197,0.543705571724251,0.428239909227234,0.028054519048515,0.45226822,NA,NA,0.0336677,38.57366,229.00166,NA,NA,0,0,0,0,0,0,1,0,0,0,1.93191475829163,1.86489246322523,2.00134576491891,0.404166267425027,0.39014486678352,0.418691582619018,1.93191475829163,3
"Nigeria",2005,566,0.05,0.81,0.86,"Nigeria",0.5002037992,NA,5.5,0.248,0.540811833732275,0.431839727160991,0.0273484391067334,0.4892234,3.4389011195,3.019944884,0.0320719,41.13904,292.46832,2.7511208956,0.5002037992,0,0,0,0,0,0,0,1,0,0,2.24585527485838,2.18013632864469,2.31355528062082,0.408337322701524,0.396388423389945,0.420646414658331,2.7511208956,3
"Nigeria",2010,566,0.05,0.82,0.87,"Nigeria",0.4670854516,NA,6.17,0.301,0.541320663471986,0.431310175037526,0.0273691614904882,0.21542625,3.602396545465,3.12564915081,0.0329919,37.55319,293.06,2.881917236372,0.4670854516,0,0,0,0,0,0,0,0,1,0,3.5581458649759,3.45679447950011,3.6624688194584,0.576684905182479,0.560258424554313,0.593593001532966,2.881917236372,3
"Nigeria",2015,566,0.05,0.83,0.88,"Nigeria",0.48666176,NA,6.75,0.353,0.544078930665221,0.428559049529257,0.0273620198055213,0.3798399,4.1062086,3.2772577725,0.0390206,36.12054,385.15424,3.28496688,0.48666176,0,0,0,0,0,0,0,0,0,1,3.4360617202068,3.35813339189087,3.51579844135453,0.509046180771378,0.497501243243091,0.52085902834882,3.28496688,3
"Norway",1970,578,0.21,0.39,0.6,"Norway",1.00854941550712,10.8923336874769,10.8,0.497,0.322772890276309,0.548566858440185,0.128660251283507,0.016087557,NA,NA,0.0582315,18.12065,477.79999,10.8923336874769,1.00854941550712,1,0,0,0,0,0,0,0,0,0,11.4742038982215,11.0089986033464,11.9590672904564,1.06242628687236,1.01935172253208,1.10732104541263,10.8923336874769,1
"Norway",1975,578,0.22,0.38,0.6,"Norway",1.01211387476837,11.1636160386951,11.03,0.552,0.315080117805621,0.548270353916039,0.136649528278341,0.011971706,NA,NA,0.0464594,21.04069,472.51001,11.1636160386951,1.01211387476837,0,1,0,0,0,0,0,0,0,0,11.6200055071995,11.1464161466181,12.1137167508602,1.0534909798005,1.01055450105332,1.09825174531824,11.1636160386951,1
"Norway",1980,578,0.23,0.35,0.58,"Norway",1.01744914107153,11.4870008026976,11.29,0.607,0.298817075261444,0.554284734637898,0.146898190100659,0.0079552633,NA,NA,0.0459933,21.2932,493.48001,11.4870008026976,1.01744914107153,0,0,1,0,0,0,0,0,0,0,11.9204338647399,11.435561309268,12.4258652182184,1.05584002344906,1.01289294147636,1.10060807955876,11.4870008026976,1
"Norway",1985,578,0.24,0.31,0.55,"Norway",1.02431670477234,11.8206147730728,11.54,0.656,0.28099014196534,0.562655161609101,0.156354696425559,0.0053177327,NA,NA,0.0574988,19.93317,464.625,11.8206147730728,1.02431670477234,0,0,0,1,0,0,0,0,0,0,11.7701257979452,11.2704179619099,12.2919896819851,1.01994157694499,0.976639338120439,1.0651637506053,11.8206147730728,1
"Norway",1990,578,0.25,0.29,0.54,"Norway",1.03431649926376,12.1635620313418,11.76,0.697,0.263865308432371,0.573264478400302,0.162870213167327,0.0037593016,NA,NA,0.0696536,16.61851,421.02499,12.1635620313418,1.03431649926376,0,0,0,0,1,0,0,0,0,0,11.7534253087164,11.2281693275528,12.303252868532,0.999440927611942,0.954776303363329,1.04619497181394,12.1635620313418,1
"Norway",1995,578,0.25,0.3,0.55,"Norway",1.04185584442136,12.4501773408353,11.95,0.727,0.256616668960139,0.5839411036191,0.159442227420761,0.0029987678,NA,NA,0.0729292,15.83914,486.10333,12.4501773408353,1.04185584442136,0,0,0,0,0,1,0,0,0,0,11.8253309526697,11.5665516766823,12.0898999156401,0.98956744373805,0.967912274199352,1.01170710591131,12.4501773408353,1
"Norway",2000,578,0.23,0.31,0.54,"Norway",1.04593130754308,12.7185246997238,12.16,0.752,0.259305431878896,0.58900267141585,0.151691896705254,0.0025392306,NA,NA,0.0575598,14.80185,516.24,12.7185246997238,1.04593130754308,0,0,0,0,0,0,1,0,0,0,12.3001186983146,12.0636267970902,12.541246719363,1.01152291926929,0.99207457212913,1.03135252626341,12.7185246997238,1
"Norway",2005,578,0.22,0.3,0.52,"Norway",1.04920361239311,12.9996327575506,12.39,0.769,0.26003286628611,0.592695900363259,0.147271233350631,0.002239619,NA,NA,0.0663258,13.6207,463.36,12.9996327575506,1.04920361239311,0,0,0,0,0,0,0,1,0,0,12.1176665435496,11.8675939056667,12.3730086846457,0.978019898591576,0.957836473419424,0.998628626686497,12.9996327575506,1
"Norway",2010,578,0.23,0.28,0.51,"Norway",1.05414828466388,13.3560587666914,12.67,0.783,0.253930930132701,0.595926963420369,0.15014210644693,0.002075292,NA,NA,0.0714153,8.90413,480.57,13.3560587666914,1.05414828466388,0,0,0,0,0,0,0,0,1,0,12.6122376716564,12.3551107807067,12.8747157277411,0.995441015916051,0.975146865091295,1.01615751600166,13.3560587666914,1
"Norway",2015,578,0.25,0.27,0.52,"Norway",1.06476024401567,13.9483591966053,13.1,0.789,0.242442307692308,0.594519230769231,0.163038461538462,0.002007187,NA,NA,0.0417504,8.824937,530.48,13.9483591966053,1.06476024401567,0,0,0,0,0,0,0,0,0,1,13.5744074137115,13.2822494052077,13.8729917660768,1.03621430639019,1.01391216833647,1.05900700504403,13.9483591966053,1
"Occupied Palestinian Territory",1970,275,0.06,1.04,1.1,"Occupied Palestinian Territory",NA,NA,3.9,0.105,0.592068996176758,0.379390059571441,0.0285409442518005,0.47610863,NA,NA,NA,NA,454.76752,NA,NA,1,0,0,0,0,0,0,0,0,0,2.04732217628978,1.94897832257293,2.15062838051196,0.524954404176868,0.499738031428957,0.551443174490246,2.04732217628978,2
"Occupied Palestinian Territory",1975,275,0.05,1.07,1.13,"Occupied Palestinian Territory",NA,NA,4.85,0.15,0.603178206583428,0.371623155505108,0.0251986379114642,0.4294355,NA,NA,NA,NA,459.55893,NA,NA,0,1,0,0,0,0,0,0,0,0,2.65682499712237,2.53021555093102,2.78976985290323,0.54779896847884,0.521693928027014,0.57521027894912,2.65682499712237,2
