"country","year","iso","cc","hlo_mean","edu_exp_","tp_","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","region","fit1","lwr1","upr1","fit2","lwr2","upr2","fit3","lwr3","upr3","fit4","lwr4","upr4","fit5","lwr5","upr5","hlo"
"Swaziland",2000,748,"Swaziland",365.36,NA,31.74738,0,0,0,0,0,0,1,0,0,0,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.36
"Swaziland",2005,748,"Swaziland",335.26,NA,32.55536,0,0,0,0,0,0,0,1,0,0,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.26
"Swaziland",2010,748,"Swaziland",NA,NA,29.60092,0,0,0,0,0,0,0,0,1,0,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.87
"Swaziland",2015,748,"Swaziland",NA,NA,27.15093,0,0,0,0,0,0,0,0,0,1,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.26501
"Sweden",1970,752,"Sweden",426.84,0.0496441,18.37046,1,0,0,0,0,0,0,0,0,0,"Northern Europe",479.641527824227,451.362850538398,507.920205110057,452.886235932093,426.445519867155,479.326951997031,484.637793134285,447.82780167748,521.44778459109,468.513192578551,446.073216809783,490.953168347319,488.739483645413,476.265811850222,501.213155440604,426.84
"Sweden",1975,752,"Sweden",444.48,0.0645629,18.23627,0,1,0,0,0,0,0,0,0,0,"Northern Europe",479.69870278095,452.135576719529,507.261828842371,454.488881854016,428.377630201433,480.600133506599,480.120314036226,444.156039389026,516.084588683427,466.641083837252,443.853655077505,489.428512596998,492.111875127212,479.084108333432,505.139641920993,444.48
"Sweden",1980,752,"Sweden",411.55,0.067468,21.2932,0,0,1,0,0,0,0,0,0,0,"Northern Europe",468.77675888115,440.784123352937,496.769394409362,449.440590936795,422.364502290167,476.516679583424,448.61175472077,412.12044493357,485.10306450797,457.509951631053,433.842500032086,481.17740323002,484.54873313845,470.531249586419,498.566216690481,411.55
"Sweden",1985,752,"Sweden",470.88,0.0507522,19.93317,0,0,0,1,0,0,0,0,0,0,"Northern Europe",479.180675786405,454.185930313256,504.175421259555,463.803355686915,438.608719684939,488.997991688891,479.290230621123,448.152373793658,510.428087448588,463.902285475408,441.209580345648,486.594990605168,484.797008451245,472.094052219629,497.499964682862,470.88
"Sweden",1990,752,"Sweden",500.74,0.054259,9.854445,0,0,0,0,1,0,0,0,0,0,"Northern Europe",488.490159062556,468.269610245991,508.71070787912,456.419073140558,432.860165149155,479.977981131962,495.461085292998,471.395285586581,519.526884999415,492.031062525878,469.555958129997,514.506166921759,512.376811603845,499.777271214695,524.976351992994,500.74
"Sweden",1995,752,"Sweden",526.21,0.0680286,11.66897,0,0,0,0,0,1,0,0,0,0,"Northern Europe",519.265316296062,501.305167995808,537.225464596317,489.89378930943,467.04571544578,512.74186317308,499.43116836583,478.042632581766,520.819704149895,484.791447879721,462.069018391247,507.513877368195,510.321458654191,497.201140610844,523.441776697539,526.21
"Sweden",2000,752,"Sweden",512.31,0.0434928,11.2005,0,0,0,0,0,0,1,0,0,0,"Northern Europe",499.984830921081,483.630541242345,516.339120599817,497.59694432777,475.34757846062,519.84631019492,488.675213262761,471.995387729727,505.355038795796,489.829970134979,467.165289842033,512.494650427925,506.612541577737,493.625773137847,519.599310017628,512.31
"Sweden",2005,752,"Sweden",497.58,0.0394884,9.74251,0,0,0,0,0,0,0,1,0,0,"Northern Europe",509.882854354208,493.526359046732,526.239349661685,507.078973194166,484.587916231108,529.570030157223,489.844964479052,474.747822307388,504.942106650716,494.58063213661,471.375280623287,517.785983649932,509.690567894076,495.962594701976,523.418541086175,497.58
"Sweden",2010,752,"Sweden",494.59,0.0605873,10.43802,0,0,0,0,0,0,0,0,1,0,"Northern Europe",515.083173521835,499.884783739289,530.281563304381,506.601992292417,484.794487387309,528.409497197525,485.798800767402,470.024575577498,501.573025957307,489.415716350004,466.954567544277,511.876865155731,512.099676727839,499.4704070192,524.728946436478,494.59
"Sweden",2015,752,"Sweden",509.15,0.0421238,12.22816,0,0,0,0,0,0,0,0,0,1,"Northern Europe",516.271517785466,500.398657093975,532.144378476958,516.120163325835,493.682598643513,538.557728008157,485.63821396211,470.741403212075,500.535024712144,487.114657450548,464.475641895668,509.753673005428,503.596034552764,490.604181170489,516.587887935038,509.15
"Switzerland",1970,756,"Switzerland",NA,0.0388837,22.16482,1,0,0,0,0,0,0,0,0,0,"Western Europe",474.604969671502,446.203807245939,503.006132097065,507.684558782239,475.339119866946,540.029997697532,466.607774222031,430.318437070036,502.897111374025,525.746406955256,496.071610037543,555.42120387297,480.534559686775,466.605415849205,494.463703524345,454.10501
"Switzerland",1975,756,"Switzerland",NA,0.0463398,21.17837,0,1,0,0,0,0,0,0,0,0,"Western Europe",474.836741342345,447.649907054735,502.023575629956,510.953162745288,478.987601561604,542.918723928972,465.669328186413,430.727289502719,500.611366870106,527.425006845142,497.9729491721,556.877064518183,484.671208301833,470.835640931283,498.506775672382,440.37332
"Switzerland",1980,756,"Switzerland",NA,0.0282184,17.85808,0,0,1,0,0,0,0,0,0,0,"Western Europe",473.139754002791,445.547805061481,500.731702944101,512.07374307834,479.499134371743,544.648351784938,462.600467926744,427.137945841061,498.062990012427,539.60360930445,510.236786146654,568.970432462246,489.86176322591,475.886016077853,503.837510373967,404.12332
"Switzerland",1985,756,"Switzerland",NA,0.0344715,15.73365,0,0,0,1,0,0,0,0,0,0,"Western Europe",490.446848177788,465.768210917272,515.125485438305,522.565644772705,491.579121185112,553.552168360299,497.90232154582,466.871151274439,528.933491817201,544.699746335639,515.849474183553,573.550018487726,496.789325427386,483.437295946406,510.141354908367,478.0975
"Switzerland",1990,756,"Switzerland",556.52,0.0370029,14.81125,0,0,0,0,1,0,0,0,0,0,"Western Europe",479.422902844426,459.075397790116,499.770407898735,511.961053503338,483.750537831206,540.17156917547,471.754938625334,448.322814569244,495.187062681424,546.940160431437,518.22870916131,575.651611701565,499.760080372294,486.542060309359,512.978100435228,556.52
"Switzerland",1995,756,"Switzerland",553.21,0.0497715,17.05465,0,0,0,0,0,1,0,0,0,0,"Western Europe",509.028375761653,491.179772452817,526.876979070489,545.457722447085,517.916150646325,572.999294247845,473.697351494778,455.359860239284,492.034842750273,538.632267527542,509.809938348525,567.45459670656,496.359020196654,482.952832228878,509.76520816443,553.21
"Switzerland",2000,756,"Switzerland",544.22,0.0434435,14.87674,0,0,0,0,0,0,1,0,0,0,"Western Europe",497.64392227983,481.152428504196,514.135416055464,550.501747061928,523.367301779498,577.636192344358,471.700864489356,455.898903533681,487.50282544503,545.781007604147,517.195315893517,574.366699314776,500.886919641863,487.80411011683,513.969729166895,544.22
"Switzerland",2005,756,"Switzerland",550.35,0.0401571,12.39727,0,0,0,0,0,0,0,1,0,0,"Western Europe",509.948900731035,493.906444581562,525.991356880508,560.232849250501,533.228696593275,587.237001907727,477.620665690335,463.310376256869,491.930955123802,553.327751454273,524.707448037559,581.948054870988,506.833429533592,493.569786929819,520.097072137366,550.35
"Switzerland",2010,756,"Switzerland",552.37,0.050042,10.4349,0,0,0,0,0,0,0,0,1,0,"Western Europe",518.436583412698,502.173684542098,534.699482283299,562.770164644015,535.737143943958,589.803185344072,485.310755948148,470.716977568248,499.904534328047,557.414446831361,528.722399837862,586.106493824859,514.062792101317,500.417408451774,527.70817575086,552.37
"Switzerland",2015,756,"Switzerland",543.83,0.0510694,10.03218,0,0,0,0,0,0,0,0,0,1,"Western Europe",528.874612917209,512.056549073514,545.692676760904,569.576463093135,542.416138596577,596.736787589692,496.202565036604,480.703371014639,511.70175905857,558.404366151245,529.660812715868,587.147919586621,515.344101319595,501.578937353316,529.109265285874,543.83
"Syrian Arab Republic",1970,760,"Syrian Arab Republic",NA,0.0360996,36.47437,1,0,0,0,0,0,0,0,0,0,"Western Asia",363.293793461162,332.090289363534,394.497297558789,323.519533146115,272.655670221198,374.383396071033,400.412600725815,363.642583203648,437.182618247981,321.222102712374,268.129639115385,374.314566309363,368.025957838367,348.031949024914,388.01996665182,451.32297
"Syrian Arab Republic",1975,760,"Syrian Arab Republic",NA,0.0413064,32.74291,0,1,0,0,0,0,0,0,0,0,"Western Asia",369.04329696117,339.150776745373,398.935817176966,328.213291941976,278.100424041676,378.326159842275,412.039797874093,376.768783013892,447.310812734294,331.045833639038,279.0552067783,383.036460499776,379.026645953646,360.690976897793,397.362315009499,456.27927
"Syrian Arab Republic",1980,760,"Syrian Arab Republic",NA,0.0549774,27.96165,0,0,1,0,0,0,0,0,0,0,"Western Asia",377.786355371436,347.354284770293,408.21842597258,324.125491486641,274.007484638312,374.24349833497,417.230562330608,381.617839406702,452.843285254515,342.576011833642,291.413495814675,393.738527852608,394.536587527404,376.96287614401,412.110298910797,440.90372
"Syrian Arab Republic",1985,760,"Syrian Arab Republic",NA,0.0478097,26.31733,0,0,0,1,0,0,0,0,0,0,"Western Asia",390.9863885881,363.676633540498,418.296143635703,336.866734637201,288.01748816542,385.715981108982,449.676447882856,418.476058736975,480.876837028737,348.334353581593,297.743940742713,398.924766420473,397.472189663832,381.408799631144,413.535579696521,462.42068
"Syrian Arab Republic",1990,760,"Syrian Arab Republic",NA,0.0547136,24.78127,0,0,0,0,1,0,0,0,0,0,"Western Asia",382.304837982687,359.832141882116,404.777534083258,325.698930170474,277.768799021287,373.629061319661,426.570468058051,402.648593421144,450.492342694958,351.659168259411,301.127896179409,402.190440339413,402.962587468117,386.601527256872,419.323647679362,415.59
"Syrian Arab Republic",1995,760,"Syrian Arab Republic",NA,0.0369905,23.64675,0,0,0,0,0,1,0,0,0,0,"Western Asia",412.394573173881,393.601678294868,431.187468052894,365.963807592821,319.153714511487,412.773900674155,442.654805522106,424.991858503141,460.317752541072,357.56243724041,307.504547666891,407.62032681393,402.406079994931,387.906839977919,416.905320011943,446.97665
"Syrian Arab Republic",2000,760,"Syrian Arab Republic",NA,0.0541865,24.74266,0,0,0,0,0,0,1,0,0,0,"Western Asia",399.169730477456,379.929470443499,418.409990511414,365.538504387086,318.255220764427,412.821788009746,426.665001659103,410.946203181925,442.383800136282,351.848579654238,301.344311499005,402.352847809472,402.959016289625,386.68588659197,419.232145987279,464.11499
"Syrian Arab Republic",2005,760,"Syrian Arab Republic",371.79,0.0496744,14.87639,0,0,0,0,0,0,0,1,0,0,"Western Asia",427.420799449944,411.970599660586,442.870999239301,378.231590367981,332.668532863275,423.794647872687,466.628846104694,452.928406280961,480.329285928428,380.584604246342,331.072537838938,430.096670653745,428.352017607693,414.616345799529,442.087689415858,371.79
"Syrian Arab Republic",2010,760,"Syrian Arab Republic",390.86,0.0348051,15.14557,0,0,0,0,0,0,0,0,1,0,"Western Asia",425.376696137178,410.113531058137,440.639861216219,384.418409632019,338.855352127312,429.981467136725,462.837142447451,448.502484725933,477.17180016897,382.06539575366,332.553329346256,431.577462161063,424.629727677181,411.520208130261,437.739247224102,390.86
"Syrian Arab Republic",2015,760,"Syrian Arab Republic",NA,0.0338053,15.16553,0,0,0,0,0,0,0,0,0,1,"Western Asia",434.425242802542,418.339145177439,450.511340427644,391.434569976784,345.260587918206,437.608552035362,471.680986572066,456.615869983307,486.746103160825,382.159672595741,332.627505750168,431.691839441315,424.374483373668,411.238641676148,437.510325071188,443.18668
"Taiwan Province of China",1970,158,"Taiwan Province of China",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiwan Province of China",1975,158,"Taiwan Province of China",NA,NA,NA,0,1,0,0,0,0,0,0,0,0,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiwan Province of China",1980,158,"Taiwan Province of China",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.59
"Taiwan Province of China",1985,158,"Taiwan Province of China",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.59
"Taiwan Province of China",1990,158,"Taiwan Province of China",571.59,NA,NA,0,0,0,0,1,0,0,0,0,0,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.59
"Taiwan Province of China",1995,158,"Taiwan Province of China",NA,NA,NA,0,0,0,0,0,1,0,0,0,0,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.12
"Taiwan Province of China",2000,158,"Taiwan Province of China",558.12,NA,NA,0,0,0,0,0,0,1,0,0,0,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.12
"Taiwan Province of China",2005,158,"Taiwan Province of China",580.93,NA,NA,0,0,0,0,0,0,0,1,0,0,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.93
"Taiwan Province of China",2010,158,"Taiwan Province of China",596.9,NA,NA,0,0,0,0,0,0,0,0,1,0,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.9
"Taiwan Province of China",2015,158,"Taiwan Province of China",597.75,NA,NA,0,0,0,0,0,0,0,0,0,1,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.75
"Tajikistan",1970,762,"Tajikistan",NA,0.0457293,27.5038,1,0,0,0,0,0,0,0,0,0,"Central Asia",433.671413376529,386.902263870839,480.440562882219,NA,NA,NA,442.285617045861,405.75216749822,478.819066593502,NA,NA,NA,NA,NA,NA,451.32297
"Tajikistan",1975,762,"Tajikistan",NA,0.0405121,23.22307,0,1,0,0,0,0,0,0,0,0,"Central Asia",438.256468220658,392.422599624511,484.090336816806,NA,NA,NA,455.95194515316,421.038388836134,490.865501470187,NA,NA,NA,NA,NA,NA,456.27927
"Tajikistan",1980,762,"Tajikistan",NA,0.0352948,25.96281,0,0,1,0,0,0,0,0,0,0,"Central Asia",426.183810277282,380.459563797519,471.908056757046,NA,NA,NA,425.520742876125,390.51638519503,460.52510055722,NA,NA,NA,NA,NA,NA,440.90372
"Tajikistan",1985,762,"Tajikistan",NA,0.041255,22.46879,0,0,0,1,0,0,0,0,0,0,"Central Asia",446.432546325089,402.041888690243,490.823203959935,NA,NA,NA,467.131590634117,436.327230606289,497.935950661945,NA,NA,NA,NA,NA,NA,462.42068
"Tajikistan",1990,762,"Tajikistan",NA,0.0818559,21.52781,0,0,0,0,1,0,0,0,0,0,"Central Asia",444.108187589639,399.166091550981,489.050283628298,NA,NA,NA,442.883871896128,414.586458719604,471.181285072651,NA,NA,NA,NA,NA,NA,456.1091
"Tajikistan",1995,762,"Tajikistan",NA,0.0171376,22.56427,0,0,0,0,0,1,0,0,0,0,"Central Asia",458.740538277554,418.393177644246,499.087898910861,NA,NA,NA,446.706336903866,426.642338389655,466.770335418078,NA,NA,NA,NA,NA,NA,481.97272
"Tajikistan",2000,762,"Tajikistan",NA,0.0253478,21.85901,0,0,0,0,0,0,1,0,0,0,"Central Asia",447.428119161229,408.308137674613,486.548100647845,NA,NA,NA,438.603803052466,422.420818182087,454.786787922845,NA,NA,NA,NA,NA,NA,513.06
"Tajikistan",2005,762,"Tajikistan",NA,0.0296478,22.20693,0,0,0,0,0,0,0,1,0,0,"Central Asia",455.248325679424,416.781356248362,493.715295110486,NA,NA,NA,431.831934757237,417.906110255591,445.757759258883,NA,NA,NA,NA,NA,NA,446.05499
"Tajikistan",2010,762,"Tajikistan",NA,0.0398663,23.3027,0,0,0,0,0,0,0,0,1,0,"Central Asia",457.09477708046,418.351078560333,495.838475600586,NA,NA,NA,425.419486057382,411.359361685699,439.479610429064,NA,NA,NA,NA,NA,NA,416.38
"Tajikistan",2015,762,"Tajikistan",NA,0.0523139,22.26065,0,0,0,0,0,0,0,0,0,1,"Central Asia",471.534559663331,431.521296524174,511.547822802488,NA,NA,NA,439.807007961412,423.568724028924,456.045291893899,NA,NA,NA,NA,NA,NA,536.10999
"Thailand",1970,764,"Thailand",470.32,0.0269912,32.38848,1,0,0,0,0,0,0,0,0,0,"South-Eastern Asia",446.383701611053,415.466264865136,477.301138356971,436.772474279749,409.908758289118,463.636190270381,418.841835531683,382.355804711728,455.327866351639,434.667088515759,410.34204791951,458.992129112009,451.93211427473,432.708005104299,471.156223445162,470.32
"Thailand",1975,764,"Thailand",474.66,0.028645,29.30272,0,1,0,0,0,0,0,0,0,0,"South-Eastern Asia",449.90682798307,419.77035922948,480.04329673666,441.869335670077,415.621823426639,468.116847913515,427.318757843352,391.905879486216,462.731636200488,443.191518323291,419.888069495648,466.494967150934,460.493332089174,442.010196275336,478.976467903013,474.66
"Thailand",1980,764,"Thailand",460.29,0.0312653,20.23298,0,0,1,0,0,0,0,0,0,0,"South-Eastern Asia",465.555953074498,435.322747593687,495.78915855531,441.371200467109,415.085457654063,467.656943280155,451.781504787347,416.607630847035,486.955378727658,468.585196705542,446.459006551752,490.711386859332,485.203916370029,467.534891653158,502.8729410869,460.29
"Thailand",1985,764,"Thailand",472.73,0.0294491,20.01505,0,0,0,1,0,0,0,0,0,0,"South-Eastern Asia",476.840146110042,449.30592428967,504.374367930413,452.615357165626,427.584758198723,477.645956132528,477.897194788055,446.854842010829,508.939547565282,469.479233506023,447.333812423683,491.624654588363,485.417948726783,467.716892741844,503.119004711722,472.73
"Thailand",1990,764,"Thailand",485.65,0.0225317,20.56815,0,0,0,0,1,0,0,0,0,0,"South-Eastern Asia",460.426214949891,436.434608841258,484.417821058524,443.172422487373,419.873149807261,466.471695167485,444.487705892968,420.078725917864,468.896685868072,468.951472656775,446.61823143995,491.284713873599,482.545521876921,464.580935499984,500.510108253858,485.65
"Thailand",1995,764,"Thailand",492.41,0.0247951,19.3766,0,0,0,0,0,1,0,0,0,0,"South-Eastern Asia",495.187075083346,473.467160958458,516.906989208234,479.843456040919,457.451584915625,502.235327166214,461.787623196506,442.689595150549,480.885651242462,471.997690732192,449.696282560255,494.299098904129,486.179711209819,468.281059145071,504.078363274566,492.41
"Thailand",2000,764,"Thailand",464.65,0.0433855,19.48157,0,0,0,0,0,0,1,0,0,0,"South-Eastern Asia",484.455952106861,464.048206277097,504.863697936624,479.533554809397,457.18872210628,501.878387512513,450.439104343456,435.387234913821,465.49097377309,468.890896724678,446.335500227382,491.446293221974,489.656386792376,471.583930105913,507.728843478838,464.65
"Thailand",2005,764,"Thailand",454.84,0.0316098,17.32511,0,0,0,0,0,0,0,1,0,0,"South-Eastern Asia",494.120587396678,474.431958165367,513.80921662799,490.680307213143,468.992359948466,512.36825447782,454.463186630094,440.26387270434,468.662500555847,476.801588479101,454.423543346028,499.179633612175,493.026287728527,475.156394473125,510.896180983928,454.84
"Thailand",2010,764,"Thailand",444.63,0.0424368,15.92902,0,0,0,0,0,0,0,0,1,0,"South-Eastern Asia",501.578731420853,481.47532540517,521.682137436536,492.837149517058,470.87738458264,514.796914451477,459.583834982425,445.751380726268,473.416289238583,479.135769139828,456.271766895789,501.999771383868,498.936243336928,480.655378570873,517.217108102983,444.63
"Thailand",2015,764,"Thailand",440.25,0.0293578,16.76672,0,0,0,0,0,0,0,0,0,1,"South-Eastern Asia",506.083765832722,486.10815070159,526.059380963854,501.734742349547,479.838783451371,523.630701247723,464.076906390945,448.60464035739,479.549172424499,478.729545216817,456.242205413741,501.216885019892,494.059969045328,476.083204167636,512.036733923019,440.25
"The former Yugoslav Republic of Macedonia",1970,807,"The former Yugoslav Republic of Macedonia",NA,NA,24.05337,1,0,0,0,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.34
"The former Yugoslav Republic of Macedonia",1975,807,"The former Yugoslav Republic of Macedonia",NA,NA,19.13892,0,1,0,0,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.87
"The former Yugoslav Republic of Macedonia",1980,807,"The former Yugoslav Republic of Macedonia",NA,NA,17.94964,0,0,1,0,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.24084
"The former Yugoslav Republic of Macedonia",1985,807,"The former Yugoslav Republic of Macedonia",NA,NA,17.73649,0,0,0,1,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.84
