"country","year","iso","cc","hlo_mean","edu_exp_","tp_","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","region","fit1","lwr1","upr1","fit2","lwr2","upr2","fit3","lwr3","upr3","fit4","lwr4","upr4"
"Azerbaijan",1985,31,"Azerbaijan",NA,0.0390924,22.12853,0,0,0,1,0,0,0,0,0,0,"Western Asia",402.068297407813,373.269865185174,430.866729630452,434.188757261068,382.657529410319,485.719985111817,465.762099563125,432.734636499251,498.789562626999,447.932087261854,395.204483901336,500.659690622372
"Azerbaijan",1990,31,"Azerbaijan",NA,0.0605797,19.5086,0,0,0,0,1,0,0,0,0,0,"Western Asia",395.075622294481,371.252515541914,418.898729047049,414.120257128525,362.700877989261,465.539636267789,443.151964134429,417.910832730515,468.393095538343,452.065077527951,398.213779911835,505.916375144067
"Azerbaijan",1995,31,"Azerbaijan",NA,0.0361052,19.4427,0,0,0,0,0,1,0,0,0,0,"Western Asia",423.480010120951,404.352555060318,442.607465181584,459.934566406769,410.984138736801,508.884994076738,459.511110836095,441.051245207688,477.970976464502,455.822233307745,403.707087983846,507.937378631643
"Azerbaijan",2000,31,"Azerbaijan",NA,0.0282856,16.30478,0,0,0,0,0,0,1,0,0,0,"Western Asia",412.568283886712,394.536725108286,430.599842665139,464.943353505112,416.718871688948,513.167835321277,459.079396712293,442.048256050664,476.110537373922,465.672775228134,414.124503475347,517.221046980922
"Azerbaijan",2005,31,"Azerbaijan",503.38,0.0274893,11.98787,0,0,0,0,0,0,0,1,0,0,"Western Asia",429.723614188979,413.263611371597,446.18361700636,476.164106678,428.874142971574,523.454070384426,477.424882390349,461.052315352032,493.797449428667,477.769643138244,426.425886911456,529.113399365033
"Azerbaijan",2010,31,"Azerbaijan",453.14,0.0247181,11.78032,0,0,0,0,0,0,0,0,1,0,"Western Asia",431.898429400621,415.147868080918,448.648990720323,480.355893322003,433.065929615577,527.64585702843,476.077723560278,459.162250696025,492.993196424531,478.750356861759,427.40660063497,530.094113088547
"Azerbaijan",2015,31,"Azerbaijan",NA,0.027763,14.96797,0,0,0,0,0,0,0,0,0,1,"Western Asia",433.870192739508,416.979133893254,450.761251585762,486.098354073041,437.77556696673,534.421141179352,466.79940975921,450.684595220193,482.914224298228,469.459100022584,418.016241839886,520.901958205283
"Bahamas",1970,44,"Bahamas",NA,0.0431306,44.15203,1,0,0,0,0,0,0,0,0,0,"Caribbean",335.326291589299,288.953461722222,381.699121456377,NA,NA,NA,368.875234353833,328.511976332595,409.238492375071,NA,NA,NA
"Bahamas",1975,44,"Bahamas",NA,0.0529002,24.58798,0,1,0,0,0,0,0,0,0,0,"Caribbean",375.258526000854,331.707096881029,418.809955120679,NA,NA,NA,455.638578659073,418.47869674407,492.798460574077,NA,NA,NA
"Bahamas",1980,44,"Bahamas",NA,0.0377674,24.22698,0,0,1,0,0,0,0,0,0,0,"Caribbean",366.837145442689,323.19235665164,410.481934233739,NA,NA,NA,438.187553548263,401.271720243356,475.10338685317,NA,NA,NA
"Bahamas",1985,44,"Bahamas",NA,0.0338099,19.83745,0,0,0,1,0,0,0,0,0,0,"Caribbean",385.891914684298,343.798702677735,427.985126690861,NA,NA,NA,476.040010716147,442.935290180758,509.144731251536,NA,NA,NA
"Bahamas",1990,44,"Bahamas",NA,0.0410541,21.08982,0,0,0,0,1,0,0,0,0,0,"Caribbean",366.029628384777,327.744638032513,404.314618737041,NA,NA,NA,433.451589260247,409.265570367094,457.637608153399,NA,NA,NA
"Bahamas",1995,44,"Bahamas",NA,0.0411683,18.18999,0,0,0,0,0,1,0,0,0,0,"Caribbean",408.545870276496,373.431496444383,443.660244108609,NA,NA,NA,466.02542773031,447.591559742496,484.459295718123,NA,NA,NA
"Bahamas",2000,44,"Bahamas",NA,0.0223284,16.80458,0,0,0,0,0,0,1,0,0,0,"Caribbean",390.294091154094,353.378822538399,427.20935976979,NA,NA,NA,456.037391573169,438.0951481919,473.979634954438,NA,NA,NA
"Bahamas",2005,44,"Bahamas",NA,0.0417621,14.8765,0,0,0,0,0,0,0,1,0,0,"Caribbean",409.124208731578,374.497041034664,443.751376428492,NA,NA,NA,465.322790215553,451.341574352034,479.304006079072,NA,NA,NA
"Bahamas",2010,44,"Bahamas",NA,0.0495082,17.80162,0,0,0,0,0,0,0,0,1,0,"Caribbean",408.190060645719,373.282241415942,443.097879875497,NA,NA,NA,450.292938636522,435.769083461914,464.816793811129,NA,NA,NA
"Bahamas",2015,44,"Bahamas",NA,0.0426422,19.83954,0,0,0,0,0,0,0,0,0,1,"Caribbean",409.298001591542,374.933174126964,443.662829056119,NA,NA,NA,445.35558009681,429.903786435206,460.807373758414,NA,NA,NA
"Bahrain",1970,48,"Bahrain",NA,0.0299166,22.74675,1,0,0,0,0,0,0,0,0,0,"Western Asia",395.250468907499,363.111749924169,427.389187890828,365.175538388278,320.60870444423,409.742372332326,468.966461609229,430.296069296472,507.636853921987,395.552597758097,352.313088173744,438.792107342449
"Bahrain",1975,48,"Bahrain",NA,0.0352167,21.74945,0,1,0,0,0,0,0,0,0,0,"Western Asia",394.622412506256,363.549914320017,425.694910692494,368.348198379816,324.288591756337,412.407805003295,467.119196963976,430.056362059255,504.182031868696,397.546342380887,354.297048911928,440.795635849846
"Bahrain",1980,48,"Bahrain",NA,0.0421083,18.91712,0,0,1,0,0,0,0,0,0,0,"Western Asia",398.700053072964,367.436413482345,429.963692663583,362.497364230284,317.727839935504,407.266888525064,463.873659258799,426.895661969111,500.851656548486,404.400361096059,361.251572071191,447.549150120928
"Bahrain",1985,48,"Bahrain",NA,0.0390924,20.46079,0,0,0,1,0,0,0,0,0,0,"Western Asia",405.578566867778,376.862826417815,434.29430731774,376.938866219251,333.481964245485,420.395768193017,473.676292227013,440.666571342962,506.686013111064,400.556708609475,357.343674600522,443.769742618428
"Bahrain",1990,48,"Bahrain",NA,0.0547136,21.14131,0,0,0,0,1,0,0,0,0,0,"Western Asia",389.695467680207,366.41206050195,412.978874858463,357.049996469858,313.82633962066,400.273653319055,434.744029801372,410.030632007714,459.45742759503,396.386757953092,351.598331164867,441.175184741317
"Bahrain",1995,48,"Bahrain",NA,0.0378644,20.45503,0,0,0,0,0,1,0,0,0,0,"Western Asia",421.932127896319,402.69223822973,441.172017562907,401.358349625963,360.55810342971,442.158595822217,454.905061453482,436.616925793313,473.19319711365,400.752031753222,357.618296862668,443.885766643776
"Bahrain",2000,48,"Bahrain",NA,0.0409657,18.63958,0,0,0,0,0,0,1,0,0,0,"Western Asia",411.855283411269,393.90465572897,429.805911093568,403.44370101575,362.894651079871,443.992750951628,449.426293082247,433.884976798244,464.967609366249,405.337474333999,362.315759616062,448.359189051936
"Bahrain",2005,48,"Bahrain",400.18,0.0179896,14.87639,0,0,0,0,0,0,0,1,0,0,"Western Asia",420.496301244589,403.180244731346,437.812357757832,419.478534702192,380.577670316567,458.379399087816,462.648748459806,444.880704872703,480.41679204691,419.136768460823,377.140460165236,461.13307675641
"Bahrain",2010,48,"Bahrain",419.25,0.0252988,11.85102,0,0,0,0,0,0,0,0,1,0,"Western Asia",431.942023093207,415.260964642747,448.623081543666,422.372162481128,383.483258011411,461.261066950844,475.807552169511,459.020458342192,492.59464599683,426.465538161573,384.524325452746,468.406750870401
"Bahrain",2015,48,"Bahrain",452.36,0.0249764,11.9681,0,0,0,0,0,0,0,0,0,1,"Western Asia",439.261052718178,422.239982277176,456.282123159181,429.939302816681,391.009427385134,468.869178248228,480.721660453867,463.938151454717,497.505169453018,426.187693377606,384.251329072941,468.124057682271
"Bangladesh",1970,50,"Bangladesh",NA,0.0152207,47.6137,1,0,0,0,0,0,0,0,0,0,"Southern Asia",263.599910229006,207.641315732316,319.558504725695,NA,NA,NA,349.307970820012,308.297819527734,390.318122112289,NA,NA,NA
"Bangladesh",1975,50,"Bangladesh",NA,0.0113093,47.25004,0,1,0,0,0,0,0,0,0,0,"Southern Asia",258.586115629029,202.896887481265,314.275343776792,NA,NA,NA,343.417438421573,302.801297931548,384.033578911597,NA,NA,NA
"Bangladesh",1980,50,"Bangladesh",NA,0.0069365,51.79623,0,0,1,0,0,0,0,0,0,0,"Southern Asia",243.401164966686,186.74877238799,300.053557545382,NA,NA,NA,303.890113088138,262.256090513635,345.524135662642,NA,NA,NA
"Bangladesh",1985,50,"Bangladesh",NA,0.013761,52.22845,0,0,0,1,0,0,0,0,0,0,"Southern Asia",255.879488010211,200.536580412788,311.222395607635,NA,NA,NA,320.074197240754,281.683380323675,358.465014157833,NA,NA,NA
"Bangladesh",1990,50,"Bangladesh",NA,0.0156729,63.00499,0,0,0,0,1,0,0,0,0,0,"Southern Asia",214.203917412655,158.448710807095,269.959124018216,NA,NA,NA,231.689293485885,196.419786568757,266.958800403013,NA,NA,NA
"Bangladesh",1995,50,"Bangladesh",NA,0.0204265,33.42068,0,0,0,0,0,1,0,0,0,0,"Southern Asia",314.422991408617,264.847831700521,363.998151116713,NA,NA,NA,391.415214910899,371.296006083226,411.534423738572,NA,NA,NA
"Bangladesh",2000,50,"Bangladesh",NA,0.0206474,31.86219,0,0,0,0,0,0,1,0,0,0,"Southern Asia",302.850932208815,255.759732741601,349.942131676029,NA,NA,NA,384.392989176504,367.198782219831,401.587196133177,NA,NA,NA
"Bangladesh",2005,50,"Bangladesh",NA,0.0208187,45.7642,0,0,0,0,0,0,0,1,0,0,"Southern Asia",281.979562259829,232.038883156853,331.920241362806,NA,NA,NA,316.390188863614,296.903866560016,335.876511167212,NA,NA,NA
"Bangladesh",2010,50,"Bangladesh",NA,0.0079899,42.97476,0,0,0,0,0,0,0,0,1,0,"Southern Asia",286.256368147239,236.400799688782,336.111936605697,NA,NA,NA,326.163737882529,302.939767099597,349.387708665461,NA,NA,NA
"Bangladesh",2015,50,"Bangladesh",NA,0.0199804,30.05457,0,0,0,0,0,0,0,0,0,1,"Southern Asia",325.095960768162,275.969828373138,374.222093163186,NA,NA,NA,394.330966064431,375.653995559104,413.007936569758,NA,NA,NA
"Barbados",1970,52,"Barbados",NA,0.0431306,31.97295,1,0,0,0,0,0,0,0,0,0,"Caribbean",360.960894449736,316.491835835293,405.429953064179,NA,NA,NA,426.670565513906,387.753934304749,465.587196723063,NA,NA,NA
"Barbados",1975,52,"Barbados",NA,0.0355582,27.68085,0,1,0,0,0,0,0,0,0,0,"Caribbean",363.002704512965,319.239079989339,406.766329036591,NA,NA,NA,439.010399365443,401.943555054686,476.0772436762,NA,NA,NA
"Barbados",1980,52,"Barbados",NA,0.0377674,21.90042,0,0,1,0,0,0,0,0,0,0,"Caribbean",371.734103310687,328.096807976873,415.371398644502,NA,NA,NA,449.228149854698,412.312909410533,486.143390298864,NA,NA,NA
"Barbados",1985,52,"Barbados",NA,0.0338099,19.80589,0,0,0,1,0,0,0,0,0,0,"Caribbean",385.958342367364,343.863735869302,428.052948865426,NA,NA,NA,476.189777418674,443.084664849609,509.294889987739,NA,NA,NA
"Barbados",1990,52,"Barbados",NA,0.0660199,17.48415,0,0,0,0,1,0,0,0,0,0,"Caribbean",381.890790217968,343.167311167283,420.614269268652,NA,NA,NA,453.370968208962,427.462342614113,479.279593803811,NA,NA,NA
"Barbados",1995,52,"Barbados",NA,0.0425458,17.77204,0,0,0,0,0,1,0,0,0,0,"Caribbean",409.881981470907,374.778332917871,444.985630023942,NA,NA,NA,468.163770414415,449.688292152567,486.639248676264,NA,NA,NA
"Barbados",2000,52,"Barbados",NA,0.0566908,16.41622,0,0,0,0,0,0,1,0,0,0,"Caribbean",402.496817057619,366.702673493782,438.290960621455,NA,NA,NA,461.746335903675,444.909096418548,478.583575388803,NA,NA,NA
"Barbados",2005,52,"Barbados",NA,0.0521811,14.3217,0,0,0,0,0,0,0,1,0,0,"Caribbean",413.744085315743,379.244055464011,448.244115167475,NA,NA,NA,469.127777690364,454.796098283441,483.459457097287,NA,NA,NA
"Barbados",2010,52,"Barbados",NA,0.0447198,12.93647,0,0,0,0,0,0,0,0,1,0,"Caribbean",416.843716556688,381.792515642033,451.894917471343,NA,NA,NA,472.841584306061,458.255185817679,487.427982794443,NA,NA,NA
"Barbados",2015,52,"Barbados",NA,0.0487462,13.71018,0,0,0,0,0,0,0,0,0,1,"Caribbean",424.221556390665,390.044529603556,458.398583177774,NA,NA,NA,475.12895031749,459.634059552388,490.623841082591,NA,NA,NA
"Belarus",1970,112,"Belarus",NA,0.0457293,27.02714,1,0,0,0,0,0,0,0,0,0,"Eastern Europe",465.694736398375,431.912764701118,499.476708095631,NA,NA,NA,450.433077642248,411.640717783084,489.225437501413,NA,NA,NA
"Belarus",1975,112,"Belarus",NA,0.0405121,27.981,0,1,0,0,0,0,0,0,0,0,"Eastern Europe",457.475166488504,424.74220687998,490.208126097029,NA,NA,NA,438.143396262192,401.1436486685,475.143143855883,NA,NA,NA
"Belarus",1980,112,"Belarus",NA,0.0352948,28.02464,0,0,1,0,0,0,0,0,0,0,"Eastern Europe",451.487402479912,418.366649832002,484.608155127822,NA,NA,NA,419.887727856048,382.849329314693,456.926126397403,NA,NA,NA
"Belarus",1985,112,"Belarus",NA,0.041255,26.39354,0,0,0,1,0,0,0,0,0,0,"Eastern Europe",468.022245457393,437.159090813423,498.885400101362,NA,NA,NA,445.765974073945,412.53933352008,478.99261462781,NA,NA,NA
"Belarus",1990,112,"Belarus",NA,0.0472152,20.04996,0,0,0,0,1,0,0,0,0,0,"Eastern Europe",463.722533596291,437.981155556687,489.463911635895,NA,NA,NA,439.079367369991,414.842394724901,463.316340015081,NA,NA,NA
"Belarus",1995,112,"Belarus",NA,0.0600001,19.5211,0,0,0,0,0,1,0,0,0,0,"Eastern Europe",505.446529668441,481.894082746599,528.998976590283,NA,NA,NA,461.827401376802,442.090164671786,481.564638081819,NA,NA,NA
"Belarus",2000,112,"Belarus",NA,0.0595444,16.73757,0,0,0,0,0,0,1,0,0,0,"Eastern Europe",496.228764169608,473.942940015279,518.514588323937,NA,NA,NA,460.54243139287,443.319683012818,477.765179772923,NA,NA,NA
"Belarus",2005,112,"Belarus",NA,0.0420804,15.69894,0,0,0,0,0,0,0,1,0,0,"Eastern Europe",500.961436873131,480.506230524224,521.416643222038,NA,NA,NA,461.455745344868,447.644004669927,475.267486019809,NA,NA,NA
"Belarus",2010,112,"Belarus",NA,0.0491277,15.33542,0,0,0,0,0,0,0,0,1,0,"Eastern Europe",506.717704990875,485.849450990325,527.585958991425,NA,NA,NA,461.953382139637,447.421612728224,476.485151551049,NA,NA,NA
"Belarus",2015,112,"Belarus",NA,0.0484302,18.4857,0,0,0,0,0,0,0,0,0,1,"Eastern Europe",507.528154522823,485.533234856787,529.523074188859,NA,NA,NA,452.431361365398,436.756267804744,468.106454926053,NA,NA,NA
"Belgium",1970,56,"Belgium",NA,0.0388837,19.50756,1,0,0,0,0,0,0,0,0,0,"Western Europe",481.9860299471,451.096348615541,512.875711278658,483.635160586393,443.663035001605,523.607286171181,485.346764801715,446.653298532358,524.040231071073,514.560039030697,477.11496715305,552.005110908344
"Belgium",1975,56,"Belgium",NA,0.036931,19.25479,0,1,0,0,0,0,0,0,0,0,"Western Europe",477.387809995585,448.002494598569,506.773125392601,488.186655078367,448.398151266321,527.975158890413,479.150375124336,442.057783779176,516.242966469496,515.546716242273,478.025195760925,553.068236723622
"Belgium",1980,56,"Belgium",NA,0.0532572,18.59343,0,0,1,0,0,0,0,0,0,0,"Western Europe",480.021948082219,450.307980653566,509.735915510873,479.453646912933,439.993574155592,518.913719670273,466.664042169389,429.313952877325,504.014131461453,514.997881789537,478.131049211637,551.864714367437
"Belgium",1985,56,"Belgium",NA,0.0455235,16.67474,0,0,0,1,0,0,0,0,0,0,"Western Europe",492.624908642918,465.980526156136,519.269291129701,496.160488224779,457.888591734172,534.432384715385,492.36638061148,459.243283438179,525.489477784781,521.452190598626,484.721555897085,558.182825300166
"Belgium",1990,56,"Belgium",NA,0.0536297,12.24186,0,0,0,0,1,0,0,0,0,0,"Western Europe",485.014578378162,463.205474855394,506.823681900931,479.7407664627,443.554043040942,515.927489884458,476.854063616543,452.09529025663,501.612836976457,532.5707815304,496.26044944475,568.881113616049
"Belgium",1995,56,"Belgium",NA,0.0299943,17.05465,0,0,0,0,0,1,0,0,0,0,"Western Europe",503.428288570562,484.671816732942,522.184760408181,523.674087713418,487.656395470628,559.691779956208,470.155988710385,450.877649684027,489.434327736742,522.665729626124,484.87624035334,560.455218898907
"Belgium",2000,56,"Belgium",531.37,0.0297336,14.87674,0,0,0,0,0,0,1,0,0,0,"Western Europe",493.000419755762,475.24780271214,510.753036799383,526.64393310169,491.542629437579,561.745236765802,466.019012322482,448.8698234743,483.168201170664,528.748083139329,491.082585345659,566.413580932999
"Belgium",2005,56,"Belgium",535.22,0.0615859,11.27011,0,0,0,0,0,0,0,1,0,0,"Western Europe",519.478217877102,501.969505775409,536.986929978795,530.249484344413,496.324636333215,564.17433235561,484.667076826458,468.590437164853,500.743716488064,534.105720192356,497.721381325849,570.490059058863
"Belgium",2010,56,"Belgium",534.58,0.0651623,11.16176,0,0,0,0,0,0,0,0,1,0,"Western Europe",523.547388356913,505.371019042775,541.723757671051,532.974195405946,498.957112251502,566.99127856039,483.563315468215,466.621412206347,500.505218730083,533.884121445141,497.385488719762,570.38275417052
"Belgium",2015,56,"Belgium",529.11,0.0654228,11.2713,0,0,0,0,0,0,0,0,0,1,"Western Europe",531.075420636657,511.960147184367,550.190694088946,540.41238714794,506.205528752431,574.619245543449,488.578784629413,470.495712847824,506.661856411002,533.542075223166,497.034537486291,570.049612960042
"Belize",1970,84,"Belize",NA,0.02419,35.21421,1,0,0,0,0,0,0,0,0,0,"Central America",344.905475697845,308.726923240256,381.084028155433,NA,NA,NA,409.158354390115,370.035650771618,448.281058008612,NA,NA,NA
"Belize",1975,84,"Belize",NA,0.0227399,34.53687,0,1,0,0,0,0,0,0,0,0,"Central America",341.367419901754,305.690626431019,377.044213372489,NA,NA,NA,405.033290292171,366.95330084532,443.113279739023,NA,NA,NA
"Belize",1980,84,"Belize",NA,0.0327019,33.9477,0,0,1,0,0,0,0,0,0,0,"Central America",341.74095990636,306.513857216319,376.9680625964,NA,NA,NA,391.488367947868,354.012958415091,428.963777480646,NA,NA,NA
"Belize",1985,84,"Belize",NA,0.0384583,32.58369,0,0,0,1,0,0,0,0,0,0,"Central America",357.64610509136,324.681375739071,390.610834443649,NA,NA,NA,416.076220531637,382.298147151663,449.854293911611,NA,NA,NA
"Belize",1990,84,"Belize",NA,0.0255433,31.62128,0,0,0,0,1,0,0,0,0,0,"Central America",335.766148184187,306.978434473921,364.553861894452,NA,NA,NA,381.729904350625,355.946543193963,407.513265507286,NA,NA,NA
"Belize",1995,84,"Belize",NA,0.0544344,23.5,0,0,0,0,0,1,0,0,0,0,"Central America",398.807188443583,373.336431466639,424.277945420527,NA,NA,NA,442.319514357206,423.386306975963,461.252721738448,NA,NA,NA
"Belize",2000,84,"Belize",NA,0.0533286,22.5286,0,0,0,0,0,0,1,0,0,0,"Central America",385.559842709821,360.651564777932,410.468120641711,NA,NA,NA,432.362014251666,416.435387652516,448.288640850816,NA,NA,NA
"Belize",2005,84,"Belize",NA,0.0589401,22.93934,0,0,0,0,0,0,0,1,0,0,"Central America",394.887484195179,371.648399088492,418.126569301866,NA,NA,NA,428.993548173956,414.255853264263,443.731243083649,NA,NA,NA
