"cc","iso","year","prop_19","prop_20_64","prop_65","adj_factor","qamys_piaac","wic_mys","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit3","lwr3","upr3","qamys_pred","plot"
"South Africa",710,2000,0.448360422396614,0.511574214170595,0.0400653634327907,NA,NA,8.7,34.8,13.991755,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,6.4599385928147,6.32849670944908,6.59411050346736,6.4599385928147,2
"South Africa",710,2005,0.429949068614912,0.523632453836283,0.0464184775488049,NA,NA,9.22,39,9.1939468,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.33525942795651,7.19198773697926,7.48138523634694,7.33525942795651,2
"South Africa",710,2010,0.406969361761796,0.542247349437948,0.0507832888002555,NA,NA,9.56,42.6,6.5377922,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,7.92795643658639,7.77806874349221,8.08073254855188,7.92795643658639,2
"South Africa",710,2015,0.386433394165535,0.562751520654311,0.0508150851801544,NA,NA,10.07,48.9,9.2927055,9.73454839161,8.66436556627,7.787638713288,0,0,0,0,0,0,0,0,0,1,8.33129718838071,8.18307384673726,8.48220535963948,7.787638713288,2
"South Sudan",728,1970,0.526081948329768,0.449097690746531,0.0248203609237014,NA,NA,0.54,2,70.218025,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.128816888057506,0.114402996933437,0.145046817772394,0.128816888057506,3
"South Sudan",728,1975,0.540062662424404,0.434799504529667,0.0251378330459282,NA,NA,0.61,2.39999999999999,63.683933,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.153991362186866,0.13704185759249,0.173037202244302,0.153991362186866,3
"South Sudan",728,1980,0.546216520943689,0.427829897674814,0.0259535813814964,NA,NA,0.69,2.8,56.926056,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.184612775735545,0.164685303710103,0.206951538461362,0.184612775735545,3
"South Sudan",728,1985,0.547122724603641,0.426288167938931,0.0265891074574281,NA,NA,0.81,3.59999999999999,51.426266,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.22849119281166,0.205079156466194,0.254575970040628,0.22849119281166,3
"South Sudan",728,1990,0.546630596885513,0.42593555994867,0.0274338431658169,NA,NA,1.06,4.7,44.357212,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.338550449320994,0.306914723412925,0.373447078266235,0.338550449320994,3
"South Sudan",728,1995,0.547607265262733,0.423709242865783,0.0286834918714833,NA,NA,1.31,6.09999999999999,39.340618,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.44287404910171,0.408938546716681,0.47962566733439,0.44287404910171,3
"South Sudan",728,2000,0.549015800949849,0.420711490785268,0.0302727082648825,NA,NA,1.57,7.90000000000001,34.12426,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.58703435312178,0.545502629434455,0.631728085531645,0.58703435312178,3
"South Sudan",728,2005,0.548887490281737,0.419137882097417,0.0319746276208458,NA,NA,1.86,9.89999999999999,73.168716,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0.498798510946681,0.475763848323958,0.522948423675128,0.498798510946681,3
"South Sudan",728,2010,0.542341715535235,0.42389424510486,0.0337640393599046,NA,NA,2.22,12.5,23.5597,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.01433118753273,0.952453637682876,1.08022870331473,1.01433118753273,3
"South Sudan",728,2015,0.530686285238091,0.434608035421174,0.0347056793407352,NA,NA,2.63,16,65.477242,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0.840288672709142,0.809038426447367,0.872746003652555,0.840288672709142,3
"Spain",724,1970,0.360213089443351,0.54383478496588,0.0959521255907693,0.870132914441275,4.85534166258231,5.58,13.6,7.9374142,NA,NA,4.85534166258231,1,0,0,0,0,0,0,0,0,0,4.55687895797593,4.3624453304202,4.75997846731609,4.85534166258231,1
"Spain",724,1975,0.359353123738744,0.53837696407944,0.102269912181816,0.880475398875818,5.4941664889851,6.24,17.3,6.5409675,NA,NA,5.4941664889851,0,1,0,0,0,0,0,0,0,0,5.14598242809002,4.92785556266895,5.37376447289151,5.4941664889851,1
"Spain",724,1980,0.346974532422919,0.54272604860257,0.110299418974511,0.890774055369966,6.15524872260647,6.91,21.8,7.1902313,NA,NA,6.15524872260647,0,0,1,0,0,0,0,0,0,0,5.62907875495011,5.39565725449981,5.87259830171851,6.15524872260647,1
"Spain",724,1985,0.318903438044249,0.563114235954331,0.117982326001419,0.902778818531762,6.83403565628543,7.57,26.8,4.2721434,NA,NA,6.83403565628543,0,0,0,1,0,0,0,0,0,0,6.27381651752755,6.0135246533199,6.54537496139997,6.83403565628543,1
"Spain",724,1990,0.285608268876189,0.580932926316112,0.1334588048077,0.920774429974435,7.61480453588858,8.27,32.7,3.5050278,NA,NA,7.61480453588858,0,0,0,0,1,0,0,0,0,0,7.02409493614356,6.73312589555916,7.32763807438956,7.61480453588858,1
"Spain",724,1995,0.248068757997089,0.601280539767371,0.15065070223554,0.935479039235899,8.40060177233838,8.98,39,2.6891007,NA,NA,8.40060177233838,0,0,0,0,0,1,0,0,0,0,7.55913377247397,7.40013730047642,7.72154638083239,8.40060177233838,1
"Spain",724,2000,0.212852755318314,0.620819923070885,0.166327321610801,0.948567735521145,9.16316432513426,9.66,45.3,2.834877,NA,NA,9.16316432513426,0,0,0,0,0,0,1,0,0,0,8.36637466057499,8.20772200692488,8.52809401951665,9.16316432513426,1
"Spain",724,2005,0.196377328559023,0.637381848351062,0.166240823089915,0.958102965722975,9.77265025037435,10.2,50.7,2.2501488,NA,NA,9.77265025037435,0,0,0,0,0,0,0,1,0,0,9.09572543219817,8.93329927743719,9.26110483580161,9.77265025037435,1
"Spain",724,2010,0.193735284909876,0.63474412361319,0.171520591476934,0.963835376410269,10.2648467587694,10.65,54.5,2.0799911,NA,NA,10.2648467587694,0,0,0,0,0,0,0,0,1,0,9.68364062265328,9.516011195813,9.85422292798064,10.2648467587694,1
"Spain",724,2015,0.194276452762846,0.616949510537137,0.188774036700016,0.957579332710751,10.9834349461923,11.47,59.8,1.7232437,NA,NA,10.9834349461923,0,0,0,0,0,0,0,0,0,1,10.76749992351,10.5810965854613,10.9571870615084,10.9834349461923,1
"Sri Lanka",144,1970,0.50773973973974,0.455279279279279,0.036980980980981,NA,NA,5.08,17,18.482811,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.67597855693502,3.52767829902495,3.83051321737047,3.67597855693502,2
"Sri Lanka",144,1975,0.489248328002326,0.471052631578947,0.0396990404187264,NA,NA,5.71,21.2,16.033073,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.22473050264343,4.05513140339784,4.40142280099986,4.22473050264343,2
"Sri Lanka",144,1980,0.466298673228477,0.490047550959332,0.0436537758121903,NA,NA,6.32,25,13.222076,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.77074847878428,4.57889796486083,4.97063730672458,4.77074847878428,2
"Sri Lanka",144,1985,0.446850588351627,0.50425195293187,0.0488974587165035,NA,NA,6.93,28.8,12.242582,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.21296301269789,5.00520559557786,5.42934408044408,5.21296301269789,2
"Sri Lanka",144,1990,0.41929155439129,0.52593344834948,0.0547749972592306,NA,NA,7.66,32.8,10.665136,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.95016920303837,5.7115404024698,6.19876794174065,5.95016920303837,2
"Sri Lanka",144,1995,0.395670877058388,0.543792640490999,0.0605364824506124,NA,NA,8.48,36.7,9.1878166,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.57592091027918,6.45314046381387,6.70103743452225,6.57592091027918,2
"Sri Lanka",144,2000,0.366624431691138,0.571093176034668,0.0622823922741937,NA,NA,9.19,40.4,9.3172531,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.31431044743707,7.17748931533927,7.45373973697909,7.31431044743707,2
"Sri Lanka",144,2005,0.342453124919976,0.589117708818815,0.0684291662612098,NA,NA,9.86,44.3,9.3166084,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,8.04645455809476,7.89260148712616,8.20330673746699,8.04645455809476,2
"Sri Lanka",144,2010,0.335031285889668,0.591828046414003,0.0731406676963289,NA,NA,10.36,48.1,8.8186417,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,8.66226879885608,8.4966270333071,8.83113975104425,8.66226879885608,2
"Sri Lanka",144,2015,0.32226401247592,0.584736311009613,0.0929996765144675,NA,NA,10.77,51.9,8.0025072,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.22949406529644,9.05603847477079,9.40627195198596,9.22949406529644,2
"Sudan",729,1970,0.56470668379462,0.405329129199268,0.0299641870061116,NA,NA,0.71,1.49999999999999,72.727821,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.177268481533016,0.160158561605759,0.196206273520199,0.177268481533016,3
"Sudan",729,1975,0.570833745588866,0.399500346294647,0.0296659081164869,NA,NA,0.95,2.3,68.11026,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.257589836959305,0.235610083666933,0.281620052385023,0.257589836959305,3
"Sudan",729,1980,0.574745828268317,0.395900099458504,0.0293540722731794,NA,NA,1.27,3.50000000000001,62.920719,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.375856930401013,0.347882161893884,0.406081275801555,0.375856930401013,3
"Sudan",729,1985,0.573118937341606,0.397704564653791,0.0291764980046025,NA,NA,1.7,5.3,57.256569,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.55061911461367,0.515360108930823,0.588290409218767,0.55061911461367,3
"Sudan",729,1990,0.565528264214263,0.405154428715824,0.0293173070699124,NA,NA,2.25,7.90000000000001,51.465778,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.81945825563798,0.773660938269884,0.867966572326793,0.81945825563798,3
"Sudan",729,1995,0.548727674264908,0.421318588393696,0.0299537373413954,NA,NA,2.81,10.7,45.612438,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.09778502192306,1.06315368350174,1.13354444711063,1.09778502192306,3
"Sudan",729,2000,0.539389438467972,0.430406944885069,0.0302036166469587,NA,NA,3.34,13.7,39.813194,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.45129139909064,1.41233467828882,1.49132267121444,1.45129139909064,3
"Sudan",729,2005,0.530956901461933,0.438288715904057,0.0307543826340105,NA,NA,3.8,16.6,34.723381,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.80300344073496,1.75952436505766,1.84755691473223,1.80300344073496,3
"Sudan",729,2010,0.521484347658098,0.446729401092486,0.0317862512494155,NA,NA,4.25,19.4,30.132933,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2.18120998940368,2.13272614943937,2.23079602560555,2.18120998940368,3
"Sudan",729,2015,0.52423860528066,0.441201359111247,0.0345600356080936,NA,NA,4.98,24.9,25.88896,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,2.80191124192331,2.74834013550976,2.85652656531905,2.80191124192331,3
"Suriname",740,1970,0.590358200915702,0.37085914354969,0.0387826555346081,NA,NA,6.79,7,19.610388,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,5.1482966316258,4.9254947652122,5.38117680977124,5.1482966316258,2
"Suriname",740,1975,0.590295009649848,0.370829886958919,0.0388751033912324,NA,NA,7.18,9.2,16.917896,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,5.47288820238877,5.23507592170381,5.72150351280823,5.47288820238877,2
"Suriname",740,1980,0.527984560242625,0.428177557209815,0.04383788254756,NA,NA,7.65,11.5,15.174514,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.81474640970677,5.55681141134512,6.08465418498218,5.81474640970677,2
"Suriname",740,1985,0.466487213997308,0.488290713324361,0.0452220726783311,NA,NA,8.14,14.3,11.837346,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.2488131098931,5.96660165626888,6.54437274882361,6.2488131098931,2
"Suriname",740,1990,0.442699386503068,0.510184049079755,0.0471165644171779,NA,NA,8.59,16.6,9.7087831,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,6.74441965209415,6.43323376683332,7.07065810013993,6.74441965209415,2
"Suriname",740,1995,0.427219468228932,0.521856692203695,0.0509238395673727,NA,NA,8.97,18.7,8.3060417,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.8985459100936,6.6824344569027,7.12164645693017,6.8985459100936,2
"Suriname",740,2000,0.418589879313995,0.524878255346178,0.0565318653398264,NA,NA,9.28,20.6,10.401939,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.07814740330994,6.85548573562932,7.30804097550707,7.07814740330994,2
"Suriname",740,2005,0.4024,0.5368,0.0608,NA,NA,9.54,22.8,5.3790588,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.72521393552817,7.48672634258766,7.97129848465271,7.72521393552817,2
"Suriname",740,2010,0.380653743823641,0.557202584568605,0.0621436716077537,NA,NA,9.89,25.7,6.2277946,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,8.05789568457702,7.8143088716855,8.30907555993753,8.05789568457702,2
"Suriname",740,2015,0.358937285378637,0.574191216338334,0.0668714982830291,NA,NA,10.19,28.7,5.6167297,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.46084010266274,8.21225410662547,8.71695082901443,8.46084010266274,2
"Swaziland",748,1970,0.579443447037702,0.393402154398564,0.0271543985637343,NA,NA,2.77,2.89999999999999,48.893192,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.24354421635926,1.18526137790661,1.30469299587893,1.24354421635926,2
"Swaziland",748,1975,0.586266924564797,0.386653771760155,0.0270793036750484,NA,NA,3.52,5,44.674961,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.69065154609165,1.61633388111924,1.76838627445144,1.69065154609165,2
"Swaziland",748,1980,0.594728990551964,0.377921432123322,0.0273495773247141,NA,NA,4.34,7.79999999999998,37.518959,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.27738995941071,2.18087467147733,2.37817656147631,2.27738995941071,2
"Swaziland",748,1985,0.595744680851064,0.37645390070922,0.0278014184397163,NA,NA,5.14,11,32.76062,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.84159644363545,2.72051504433771,2.96806678767966,2.84159644363545,2
"Swaziland",748,1990,0.587954888966399,0.384955237763051,0.0270898732705499,NA,NA,5.99,15,26.6353,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3.6235328212143,3.46922505336569,3.78470404901497,3.6235328212143,2
"Swaziland",748,1995,0.583811411286117,0.388129759048712,0.0280588296651716,NA,NA,6.76,19.1,22.563936,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,4.20904627234605,4.11523926422139,4.30499161416368,4.20904627234605,2
"Swaziland",748,2000,0.568130418394271,0.402280437240859,0.02958914436487,NA,NA,7.43,22.9,18.339302,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4.97250973278229,4.86103286200449,5.08654307521358,4.97250973278229,2
"Swaziland",748,2005,0.551777016056287,0.416741836550604,0.0314811473931084,NA,NA,7.87,24.8,16.020327,7.20032396102,6.62595282717,5.760259168816,0,0,0,0,0,0,0,1,0,0,5.48612086710484,5.3602926992992,5.61490274074364,5.760259168816,2
"Swaziland",748,2010,0.521572865574861,0.44800066505944,0.0304264693656996,NA,NA,8.75,32.8,16.901711,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.30310557493262,6.15999396034289,6.4495420197677,6.30310557493262,2
"Swaziland",748,2015,0.490105390856016,0.478808097657138,0.0310865114868451,NA,NA,9.5,41.1,11.58062,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.46932803983195,7.32134729484717,7.62029980545873,7.46932803983195,2
"Sweden",752,1970,0.277389219474018,0.586009416499994,0.136601364025989,0.975085627915554,8.95128606426479,9.18,39.6,1.6087557,NA,NA,8.95128606426479,1,0,0,0,0,0,0,0,0,0,9.49036524493293,9.11486815668951,9.88133135158184,8.95128606426479,1
"Sweden",752,1975,0.272362238359675,0.576530176359309,0.151107585281015,0.984328017350105,9.50860864760202,9.66,45.4,1.1971706,NA,NA,9.50860864760202,0,1,0,0,0,0,0,0,0,0,9.86868881409638,9.48076144833441,10.2724891286639,9.50860864760202,1
"Sweden",752,1980,0.264458534355186,0.572638569727011,0.162902895917803,0.997972923016161,10.1394048978442,10.16,51.2,0.79552633,NA,NA,10.1394048978442,0,0,1,0,0,0,0,0,0,0,10.2442958206464,9.84331230860306,10.6616140553817,10.1394048978442,1
"Sweden",752,1985,0.251775130216129,0.575848649943124,0.172376219840747,1.00948104793367,10.7307835395349,10.63,57.1,0.53177327,NA,NA,10.7307835395349,0,0,0,1,0,0,0,0,0,0,10.5170922936727,10.1073349687767,10.9434614223553,10.7307835395349,1
"Sweden",752,1990,0.245402929974999,0.576789177317227,0.177807892707774,1.02222523063843,11.3467000600865,11.1,62.8,0.37593016,NA,NA,11.3467000600865,0,0,0,0,1,0,0,0,0,0,11.0540419766323,10.6235342306107,11.501995604162,11.3467000600865,1
"Sweden",752,1995,0.246318365127554,0.57907018895283,0.174611445919616,1.03287187512338,11.8676978451677,11.49,67.6,0.29987678,NA,NA,11.8676978451677,0,0,0,0,0,1,0,0,0,0,11.0914658888622,10.9068439200044,11.2792129846253,11.8676978451677,1
"Sweden",752,2000,0.241499780239595,0.585869969458939,0.172630250301466,1.03901630875937,12.2603924433606,11.8,71.9,0.25392306,NA,NA,12.2603924433606,0,0,0,0,0,0,1,0,0,0,11.5610188257741,11.3642486474652,11.7611960487785,12.2603924433606,1
"Sweden",752,2005,0.239137656125432,0.588116750819382,0.172745593055186,1.0457794393066,12.6225578324307,12.07,75.5,0.2239619,NA,NA,12.6225578324307,0,0,0,0,0,0,0,1,0,0,11.9734428409032,11.7626324453892,12.1880313892298,12.6225578324307,1
"Sweden",752,2010,0.233884288713407,0.584108613872993,0.1820070974136,1.05681387365283,13.0410832008759,12.34,78.7,0.2075292,NA,NA,13.0410832008759,0,0,0,0,0,0,0,0,1,0,12.3824946626801,12.1557590263487,12.6134594918305,13.0410832008759,1
"Sweden",752,2015,0.224761104909,0.579257863310016,0.195981031780985,1.06658913976492,13.6203433147981,12.77,81.6,0.2007187,NA,NA,13.6203433147981,0,0,0,0,0,0,0,0,0,1,12.9945439543762,12.7468001158166,13.2471028844872,13.6203433147981,1
"Switzerland",756,1970,0.311035108762603,0.576571465620644,0.112393425616754,NA,NA,10.93,55.2,1.6087557,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,12.1478059786778,11.6588678180669,12.6572487481951,12.1478059786778,1
"Switzerland",756,1975,0.299853683862746,0.576265319928887,0.123880996208367,NA,NA,11.18,59.1,1.1971706,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,12.1488263781948,11.6652709708684,12.6524263976471,12.1488263781948,1
"Switzerland",756,1980,0.279189669395266,0.582667047401485,0.138143283203249,NA,NA,11.43,62.9,0.79552633,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,12.1266820363993,11.6473703248908,12.6257183475711,12.1266820363993,1
"Switzerland",756,1985,0.254805383888605,0.605393181853384,0.139801434258012,NA,NA,11.69,66.5,0.53177327,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,12.0499744614589,11.5747772565003,12.5446806710919,12.0499744614589,1
"Switzerland",756,1990,0.235389294221636,0.618975565177006,0.145635140601357,NA,NA,11.96,70.3,0.37593016,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,12.3027393701918,11.8196251016936,12.8056004068335,12.3027393701918,1
"Switzerland",756,1995,0.23295575977773,0.620274987532949,0.146769252689321,NA,NA,12.22,73.5,0.29987678,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,12.1097693851408,11.9001404010563,12.3230911248976,12.1097693851408,1
"Switzerland",756,2000,0.232394267933637,0.614620397114432,0.15298533495193,NA,NA,12.45,76.2,0.25392306,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,12.4614981739113,12.2398507184896,12.6871593706461,12.4614981739113,1
"Switzerland",756,2005,0.221434934002753,0.620401112100845,0.158163953896402,NA,NA,12.67,78.5,0.2239619,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,12.7942867865348,12.5602359962667,13.0326989417042,12.7942867865348,1
"Switzerland",756,2010,0.208942071924806,0.621986105435227,0.169071822639967,NA,NA,12.88,80.4,0.2075292,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,13.1072788075318,12.8611201692336,13.3581488608865,13.1072788075318,1
"Switzerland",756,2015,0.20016106156398,0.619870669968028,0.179968268467992,NA,NA,13.4,82.1,0.2007187,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,13.8187389989764,13.5500053546091,14.09280236608,13.8187389989764,1
"Syrian Arab Republic",760,1970,0.590552908726178,0.376441825476429,0.0330052657973922,NA,NA,2.53,3.39999999999999,56.271076,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.03353699739593,0.982171199833367,1.08758913432549,1.03353699739593,3
"Syrian Arab Republic",760,1975,0.591196131793801,0.378048458266177,0.0307554099400217,NA,NA,3.07,5.19999999999999,50.031616,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.35143332188891,1.28868823015266,1.41723341672434,1.35143332188891,3
"Syrian Arab Republic",760,1980,0.596145051365852,0.374452041806561,0.029402906827587,NA,NA,3.65,7.80000000000001,44.345501,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.71370555935348,1.63771066210536,1.79322685753517,1.71370555935348,3
"Syrian Arab Republic",760,1985,0.593245255105385,0.37786870663583,0.0288860382587852,NA,NA,4.28,10.9,38.35812,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.1366598280023,2.04432837310395,2.2331614043331,2.1366598280023,3
"Syrian Arab Republic",760,1990,0.583853970341736,0.385942399769022,0.0302036298892427,NA,NA,4.89,13.9,33.122692,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.63004892543063,2.51827828772381,2.74678036334539,2.63004892543063,3
"Syrian Arab Republic",760,1995,0.558203693769638,0.409902535199493,0.0318937710308697,NA,NA,5.45,16.5,28.278597,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,3.02206876105042,2.96341441809974,3.08188403914604,3.02206876105042,3
"Syrian Arab Republic",760,2000,0.529840646679428,0.436654921420646,0.0335044318999256,NA,NA,5.89,18.3,18.133614,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,3.68951744646766,3.61120193052567,3.769531377551,3.68951744646766,3
"Syrian Arab Republic",760,2005,0.507569537946209,0.458649414907009,0.0337810471467823,NA,NA,6.24,19.4,20.330435,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,3.89119738094228,3.81261467147319,3.97139977736103,3.89119738094228,3
"Syrian Arab Republic",760,2010,0.468999386126458,0.496300103263999,0.0347005106095431,NA,NA,6.83,23.5,17.479919,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,4.51465490404802,4.42485469706719,4.60627756119407,4.51465490404802,3
"Syrian Arab Republic",760,2015,0.496159614840593,0.463440280542938,0.0404001046164685,NA,NA,7.29,26.9,14.982486,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,5.05109094213578,4.95178501070384,5.15238841156791,5.05109094213578,3
"Taiwan Province of China",158,1970,0.529560224185951,0.443138603307774,0.0273011725062751,NA,NA,5.83,13.7,20.10948,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4.27848785861534,4.10915496176441,4.45479874247886,4.27848785861534,1
"Taiwan Province of China",158,1975,0.490790466745258,0.478078628768174,0.0311309044865677,NA,NA,6.84,20.2,16.539391,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,5.26775889168922,5.05787350522904,5.48635384263415,5.26775889168922,1
"Taiwan Province of China",158,1980,0.438003066308931,0.522275832525421,0.0397211011656483,NA,NA,7.9,29,13.524364,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,6.34366626149717,6.09066784980472,6.60717389777671,6.34366626149717,1
"Taiwan Province of China",158,1985,0.398871364793257,0.552348020194434,0.0487806150123086,NA,NA,8.86,37.6,11.321924,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,7.27722699491682,6.9861213047357,7.58046280983516,7.27722699491682,1
"Taiwan Province of China",158,1990,0.364056208074366,0.575255435237987,0.0606883566876469,NA,NA,9.68,46,9.3121357,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8.28338514245882,7.95482903565616,8.62551151140458,8.28338514245882,1
"Taiwan Province of China",158,1995,0.335954006942348,0.590208081798974,0.0738379112586779,NA,NA,10.37,53.7,7.478868,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,8.87280441692914,8.72516114547222,9.02294604173943,8.87280441692914,1
