"year","iso","wic_mys","adj_factor","qamys_piaac","country","old_dep","youth_dep","tot_dep","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred","plot"
2010,454,5.61,NA,NA,"Malawi",0.06,0.94,1,11.7,36.772453,4.03874518608,3.50549323344,3.230996148864,0,0,0,0,0,0,0,0,1,0,2.86193325157644,2.78861264845858,2.93718166307763,3.230996148864,3
2015,454,6.16,NA,NA,"Malawi",0.06,0.85,0.91,14.6,37.856461,4.55522188762667,3.91995125573333,3.64417751010134,0,0,0,0,0,0,0,0,0,1,3.19850836708326,3.10548282173527,3.29432051682871,3.64417751010134,3
1970,458,3.8,NA,NA,"Malaysia",0.06,0.84,0.91,7.8,38.884026,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2.04955425929232,1.96396537087997,2.13887307997755,2.04955425929232,1
1975,458,4.83,NA,NA,"Malaysia",0.07,0.77,0.83,12.3,32.247154,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,2.86323485486684,2.74732932770529,2.98403025492826,2.86323485486684,1
1980,458,5.87,NA,NA,"Malaysia",0.06,0.69,0.75,17.9,30.483673,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,3.58880725439454,3.43922152668896,3.74489907359774,3.58880725439454,1
1985,458,6.96,NA,NA,"Malaysia",0.06,0.65,0.72,24.6,21.748194,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,4.68305478596142,4.48989087428412,4.8845289879819,4.68305478596142,1
1990,458,7.91,NA,NA,"Malaysia",0.06,0.62,0.68,31.3,17.084633,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.69580755877187,5.45813863802458,5.94382552332974,5.69580755877187,1
1995,458,8.76,NA,NA,"Malaysia",0.06,0.58,0.64,37.6,14.333777,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.35695078759918,6.20597414429681,6.51160033483135,6.35695078759918,1
2000,458,9.59,NA,NA,"Malaysia",0.06,0.53,0.59,44,11.312241,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.38052190340921,7.19474146993841,7.57109950292201,7.38052190340921,1
2005,458,10.37,NA,NA,"Malaysia",0.07,0.47,0.54,50.7,9.1886625,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,8.40421391395071,8.19293932871193,8.62093672095422,8.40421391395071,1
2010,458,11.07,NA,NA,"Malaysia",0.07,0.42,0.49,57,6.8821106,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,9.38948864788222,9.13878070777595,9.64707436230459,9.38948864788222,1
2015,458,11.61,NA,NA,"Malaysia",0.08,0.36,0.45,63.3,5.4427466,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,10.2186911824463,9.94685310042625,10.4979583419938,10.2186911824463,1
1970,462,2.09,NA,NA,"Maldives",0.05,0.9,0.95,0.699999999999989,13.101389,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.20900183274612,1.11762432595007,1.30785040880434,1.20900183274612,3
1975,462,2.27,NA,NA,"Maldives",0.05,0.88,0.93,0.899999999999991,17.700043,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.23815815539782,1.15245530814695,1.33023433268151,1.23815815539782,3
1980,462,2.51,NA,NA,"Maldives",0.05,0.87,0.92,1.10000000000001,8.6672907,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.46980608475566,1.36224042684696,1.58586537604458,1.46980608475566,3
1985,462,2.84,NA,NA,"Maldives",0.05,0.91,0.96,1.40000000000001,7.7699509,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1.66976136701332,1.55658613803118,1.79116526522373,1.66976136701332,3
1990,462,3.32,NA,NA,"Maldives",0.06,0.96,1.01,1.89999999999999,3.9817429,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.08073175628034,1.94364368975501,2.22748884706289,2.08073175628034,3
1995,462,3.97,NA,NA,"Maldives",0.06,0.92,0.98,3,3.6735001,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.48582354903597,2.36371217121759,2.61424330431852,2.48582354903597,3
2000,462,4.79,NA,NA,"Maldives",0.07,0.73,0.8,4.60000000000001,3.2369263,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,3.18031885132452,3.04596463087192,3.32059929178981,3.18031885132452,3
2005,462,5.76,NA,NA,"Maldives",0.07,0.53,0.6,6.59999999999999,1.6020966,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,4.08203102139351,3.92414770906231,4.24626657685131,4.08203102139351,3
2010,462,6.68,NA,NA,"Maldives",0.06,0.36,0.43,9.8,1.3898773,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,4.92762558205988,4.74858694649894,5.11341461166112,4.92762558205988,3
2015,462,7.4,NA,NA,"Maldives",0.06,0.32,0.38,12.6,2.2650528,7.2851780554,6.7686700212,5.82814244432,0,0,0,0,0,0,0,0,0,1,5.57882042809238,5.38671827433625,5.77777336475533,5.82814244432,3
1970,466,0.37,NA,NA,"Mali",0.05,0.76,0.81,0.599999999999994,92.428329,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.0658074580474595,0.0578439175118741,0.0748673623943115,0.0658074580474595,3
1975,466,0.5,NA,NA,"Mali",0.05,0.79,0.84,0.800000000000011,90.566193,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.0941781989888784,0.0839861520655335,0.10560709053402,0.0941781989888784,3
1980,466,0.68,NA,NA,"Mali",0.06,0.84,0.9,1.39999999999999,84.110664,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.142326507128502,0.12859796068659,0.157520652141352,0.142326507128502,3
1985,466,0.86,NA,NA,"Mali",0.07,0.88,0.95,1.89999999999999,78.262352,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.195528823742689,0.178315945861861,0.214403264550535,0.195528823742689,3
1990,466,1.02,NA,NA,"Mali",0.08,0.94,1.02,2.39999999999999,71.434776,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.255173574421161,0.234085804734991,0.278161049349349,0.255173574421161,3
1995,466,1.17,NA,NA,"Mali",0.07,0.93,1.01,2.7,80.955032,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.26295563111398,0.246438795544978,0.280579459015948,0.26295563111398,3
2000,466,1.32,NA,NA,"Mali",0.07,0.92,0.99,3.09999999999999,76,0.32207390424,0.24003918576,0.257659123392,0,0,0,0,0,0,1,0,0,0,0.320530823778185,0.301939195990936,0.340267213916162,0.257659123392,3
2005,466,1.54,NA,NA,"Mali",0.06,0.92,0.98,4,73.823448,0.43804148696,0.30057964244,0.350433189568,0,0,0,0,0,0,0,1,0,0,0.395897711754874,0.375492067563027,0.417412275018133,0.350433189568,3
2010,466,1.88,NA,NA,"Mali",0.05,0.94,0.99,5.5,67.669655,0.5603987848,0.43630054128,0.44831902784,0,0,0,0,0,0,0,0,1,0,0.537401725396477,0.513916562155126,0.561960122958512,0.44831902784,3
2015,466,2.25,NA,NA,"Mali",0.05,0.97,1.02,6.5,65.728668,0.706996360125,0.502233606,0.5655970881,0,0,0,0,0,0,0,0,0,1,0.686790368339734,0.660689820476024,0.713922018208761,0.5655970881,3
1970,470,6.85,NA,NA,"Malta",0.14,0.47,0.6,11.9,21.163734,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,5.25868823715856,5.03281916705236,5.49469413816157,5.25868823715856,1
1975,470,7.38,NA,NA,"Malta",0.14,0.41,0.55,14.4,18.146257,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,5.73350941222219,5.4872789815084,5.99078893032771,5.73350941222219,1
1980,470,7.96,NA,NA,"Malta",0.14,0.37,0.51,17.7,15.382398,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,6.24918744597829,5.97870510303897,6.53190666907494,6.24918744597829,1
1985,470,8.46,NA,NA,"Malta",0.14,0.38,0.52,21,13.07016,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.67053299207091,6.37510006474002,6.97965678129651,6.67053299207091,1
1990,470,8.89,NA,NA,"Malta",0.15,0.36,0.52,24.2,10.748176,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7.19347873527592,6.87229139761274,7.52967726788216,7.19347873527592,1
1995,470,9.32,NA,NA,"Malta",0.16,0.33,0.49,27.9,12.131302,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.22018266831458,7.01371447489007,7.43272882728055,7.22018266831458,1
2000,470,9.75,NA,NA,"Malta",0.17,0.3,0.47,32.3,7.3662176,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,8.05850245300827,7.84184161330925,8.28114937630523,8.05850245300827,1
2005,470,10.17,NA,NA,"Malta",0.21,0.27,0.48,36.9,7.6369095,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,8.66129866050234,8.40713083601686,8.92315059080986,8.66129866050234,1
2010,470,10.67,NA,NA,"Malta",0.24,0.23,0.46,41.6,6.6926422,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,9.44604536041941,9.14681085312128,9.75506921307471,9.44604536041941,1
2015,470,11.17,NA,NA,"Malta",0.27,0.21,0.49,48.3,5.4968109,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,10.3213299577687,9.9768537567541,10.6777000740353,10.3213299577687,1
1970,474,6.5,NA,NA,"Martinique",0.1,0.78,0.87,11.7,10.376828,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,5.34824411148666,5.13016363438644,5.57559507153473,5.34824411148666,1
1975,474,7.04,NA,NA,"Martinique",0.12,0.75,0.87,15.8,8.642725,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,5.85906785433588,5.6187700305416,6.10964249028057,5.85906785433588,1
1980,474,7.81,NA,NA,"Martinique",0.13,0.5,0.63,22.1,7.2043076,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,6.58564149020038,6.31558895202763,6.86724138744407,6.58564149020038,1
1985,474,8.48,NA,NA,"Martinique",0.14,0.43,0.57,28.8,5.2450619,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,7.25600828256171,6.95881679492613,7.56589198252675,7.25600828256171,1
1990,474,9.11,NA,NA,"Martinique",0.15,0.37,0.52,35.7,4.6999969,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7.94927647149148,7.62563838769977,8.28665000980584,7.94927647149148,1
1995,474,9.59,NA,NA,"Martinique",0.17,0.37,0.53,41.5,3.0954108,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,8.29755672644374,8.12394361237728,8.47488004762315,8.29755672644374,1
2000,474,10.07,NA,NA,"Martinique",0.19,0.35,0.54,47.7,3.0999985,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,8.95972751052361,8.7809300096552,9.1421656902588,8.95972751052361,1
2005,474,10.38,NA,NA,"Martinique",0.21,0.32,0.53,52.2,1.8116531,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,9.54591390674825,9.35028077498516,9.74564021209237,9.54591390674825,1
2010,474,10.73,NA,NA,"Martinique",0.23,0.3,0.53,57.3,3.0999985,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,9.97463407852308,9.76207783123473,10.1918184550932,9.97463407852308,1
2015,474,10.97,NA,NA,"Martinique",0.28,0.29,0.57,62.4,0.97416061,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,10.7360916322148,10.4384216186793,11.0422502314959,10.7360916322148,1
2015,478,4.22,NA,NA,"Mauritania",0.05,0.71,0.76,11.7,46.502411,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1.82091594519465,1.77726804624858,1.8656357922278,1.82091594519465,3
1970,480,3.92,NA,NA,"Mauritius",0.05,0.82,0.86,6.19999999999999,31.350475,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2.27101425026859,2.17686270786763,2.36923794334053,2.27101425026859,2
1975,480,4.62,NA,NA,"Mauritius",0.05,0.69,0.74,9.19999999999999,27.932688,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,2.78431133796648,2.67021648677902,2.90328131262501,2.78431133796648,2
1980,480,5.42,NA,NA,"Mauritius",0.06,0.59,0.65,13.2,24.548979,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,3.40935708093937,3.27048215674096,3.55412906974379,3.40935708093937,2
1985,480,6.18,NA,NA,"Mauritius",0.06,0.5,0.56,17.5,21.72007,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,3.99974056122309,3.83602669886549,4.17044140016664,3.99974056122309,2
1990,480,6.86,NA,NA,"Mauritius",0.07,0.44,0.51,21.8,20.13134,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,4.59635547614564,4.40603660170672,4.79489517969742,4.59635547614564,2
1995,480,7.41,NA,NA,"Mauritius",0.08,0.41,0.49,25.3,16.67664,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,5.0073748050203,4.90089142752569,5.11617178399953,5.0073748050203,2
2000,480,7.89,NA,NA,"Mauritius",0.09,0.38,0.47,28.8,15.696907,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,5.51294322822639,5.39781382367174,5.63052821576817,5.51294322822639,2
2005,480,8.35,NA,NA,"Mauritius",0.1,0.36,0.46,32.5,12.766469,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,6.1336873035277,6.00888419324285,6.26108254503623,6.1336873035277,2
2010,480,8.84,NA,NA,"Mauritius",0.11,0.31,0.42,36.7,8.7548409,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.89974879555033,6.76199011865627,7.04031396176582,6.89974879555033,2
2015,480,9.34,NA,NA,"Mauritius",0.14,0.27,0.42,40.7,7.6030555,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.60006070685801,7.45623000342028,7.74666590507954,7.60006070685801,2
2015,175,10.14,NA,NA,"Mayotte",0.07,0.76,0.83,57.9,41.18298,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,6.13708294031401,5.85321553596209,6.43471725667496,6.13708294031401,2
1970,484,3.73,0.734541649889361,2.73984035408732,"Mexico",0.08,0.94,1.01,5.7,23.588844,NA,NA,2.73984035408732,1,0,0,0,0,0,0,0,0,0,2.31784746894749,2.21579570973886,2.42459937335083,2.73984035408732,2
1975,484,4.38,0.74530301028959,3.2644271850684,"Mexico",0.07,0.93,1.01,7.90000000000001,19.889816,NA,NA,3.2644271850684,0,1,0,0,0,0,0,0,0,0,2.82192551776416,2.70011192639416,2.94923464096652,3.2644271850684,2
1980,484,5.09,0.762391439162315,3.88057242533618,"Mexico",0.08,0.89,0.97,10.9,17.010757,NA,NA,3.88057242533618,0,0,1,0,0,0,0,0,0,0,3.39464710343992,3.25103941305508,3.54459835541151,3.88057242533618,2
1985,484,5.83,0.777655465664018,4.53373136482122,"Mexico",0.07,0.8,0.88,14.9,13.717635,NA,NA,4.53373136482122,0,0,0,1,0,0,0,0,0,0,4.00474983723461,3.83670452434953,4.18015543210217,4.53373136482122,2
1990,484,6.59,0.790919607153571,5.21216021114203,"Mexico",0.07,0.69,0.76,19.1,12.443848,NA,NA,5.21216021114203,0,0,0,0,1,0,0,0,0,0,4.67540732219903,4.47764091721387,4.8819085836999,5.21216021114203,2
1995,484,7.29,0.806731636446817,5.88107362969729,"Mexico",0.08,0.61,0.69,22.9,9.6064777,NA,NA,5.88107362969729,0,0,0,0,0,1,0,0,0,0,5.22073041350531,5.09373525884614,5.35089176516676,5.88107362969729,2
2000,484,7.83,0.815424401511221,6.38477306383286,"Mexico",0.08,0.56,0.64,25.9,9.4119949,NA,NA,6.38477306383286,0,0,0,0,0,0,1,0,0,0,5.74265973902814,5.60520792056188,5.88348217329802,6.38477306383286,2
2005,484,8.3,0.820731753296523,6.81207355236114,"Mexico",0.09,0.51,0.6,29.2,7.4945116,NA,NA,6.81207355236114,0,0,0,0,0,0,0,1,0,0,6.33998515791254,6.19065823067651,6.49291404965168,6.81207355236114,2
2010,484,8.75,0.82542347827651,7.22245543491946,"Mexico",0.09,0.46,0.55,32.1,6.1327896,NA,NA,7.22245543491946,0,0,0,0,0,0,0,0,1,0,6.88462845477582,6.72082793939717,7.05242112842429,7.22245543491946,2
2015,484,9.32,0.83938694491556,7.82308632661302,"Mexico",0.1,0.42,0.51,35.7,5.0788517,NA,NA,7.82308632661302,0,0,0,0,0,0,0,0,0,1,7.58907931733066,7.41293957535065,7.76940433674204,7.82308632661302,2
1970,583,3.98,NA,NA,"Micronesia (Federated States of)",0.07,0.91,0.97,10.1,3.5793533,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.02725666983937,2.85777135906463,3.2067936141982,3.02725666983937,2
1975,583,4.92,NA,NA,"Micronesia (Federated States of)",0.09,0.98,1.07,14.8,3.5793533,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,3.85789521063591,3.66598636120446,4.05985019850363,3.85789521063591,2
1980,583,6.34,NA,NA,"Micronesia (Federated States of)",0.07,0.96,1.04,23.3,3.5793533,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.11846915744359,4.88548354696793,5.36256570385155,5.11846915744359,2
1985,583,7.38,NA,NA,"Micronesia (Federated States of)",0.07,0.9,0.97,30,0.63085175,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.1873063833465,5.91521054675847,6.4719184513862,6.1873063833465,2
1990,583,8.13,NA,NA,"Micronesia (Federated States of)",0.07,0.84,0.91,35.1,0.63085175,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,6.91874099647234,6.61504414777593,7.23638057538305,6.91874099647234,2
1995,583,8.59,NA,NA,"Micronesia (Federated States of)",0.07,0.82,0.89,38.1,1.1158943,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.03698023796197,6.8442965087379,7.23508848663231,7.03698023796197,2
2000,583,8.99,NA,NA,"Micronesia (Federated States of)",0.07,0.72,0.79,40.9,1.1158943,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.47652082163011,7.27487393540471,7.68375700975756,7.47652082163011,2
2005,583,9.22,NA,NA,"Micronesia (Federated States of)",0.07,0.68,0.75,43.3,1.1158943,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.73987189576605,7.53257352476799,7.95287517153233,7.73987189576605,2
2010,583,9.37,NA,NA,"Micronesia (Federated States of)",0.06,0.62,0.69,45,1.1158943,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,7.88260997390055,7.66009760827202,8.11158593247391,7.88260997390055,2
2015,583,9.72,NA,NA,"Micronesia (Federated States of)",0.07,0.55,0.62,50.3,3.4062576,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.16604186119251,7.95762907808644,8.37991303997596,8.16604186119251,2
1970,496,5.8,NA,NA,"Mongolia",0.09,0.87,0.96,28.8,25.92742,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4.0798518478504,3.91656375653202,4.24994769270578,4.0798518478504,2
1975,496,6.72,NA,NA,"Mongolia",0.1,0.91,1.01,37.1,21.351284,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.99895247858732,4.79967910261696,5.20649929899462,4.99895247858732,2
1980,496,7.55,NA,NA,"Mongolia",0.09,0.84,0.93,45.2,16.024881,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.88203405894758,5.64229458128075,6.13195999822573,5.88203405894758,2
1985,496,8.35,NA,NA,"Mongolia",0.08,0.79,0.87,53.1,14.082211,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.58768092991237,6.3147213090532,6.87243948075959,6.58768092991237,2
1990,496,8.92,NA,NA,"Mongolia",0.07,0.73,0.8,59.5,11.737253,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7.22307257390804,6.91184835736705,7.54831048229433,7.22307257390804,2
1995,496,9.36,NA,NA,"Mongolia",0.07,0.67,0.74,64.3,9.3697538,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.49260318913354,7.29288894110194,7.69778657034253,7.49260318913354,2
2000,496,9.63,NA,NA,"Mongolia",0.06,0.57,0.63,67.2,2.2311478,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,8.28795178012389,8.01847299106217,8.56648700896349,8.28795178012389,2
2005,496,9.88,NA,NA,"Mongolia",0.06,0.43,0.48,69.2,4.8509898,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,8.37537565594888,8.10997609362064,8.64946043841475,8.37537565594888,2
2010,496,10.18,NA,NA,"Mongolia",0.06,0.39,0.44,71.7,1.7429962,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,8.9755123561597,8.67169369308301,9.28997551191575,8.9755123561597,2
2015,496,10.48,NA,NA,"Mongolia",0.06,0.43,0.49,73.9,1.5768814,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.34811983905173,9.02554251176469,9.68222623862933,9.34811983905173,2
1970,499,7.48,NA,NA,"Montenegro",0.12,0.55,0.67,36.3,13.417259,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,6.4394409372304,6.18941544303176,6.69956637516761,6.4394409372304,1
1975,499,8.45,NA,NA,"Montenegro",0.13,0.48,0.61,44.1,9.9505424,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,7.56063502281814,7.26649847322981,7.86667776217895,7.56063502281814,1
1980,499,9.23,NA,NA,"Montenegro",0.13,0.42,0.55,51.5,10.3647,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,8.17046887077838,7.84887836353806,8.5052358408911,8.17046887077838,1
1985,499,9.86,NA,NA,"Montenegro",0.12,0.39,0.5,57.9,4.2652659,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,9.08531695711431,8.72552084829284,9.45994922783074,9.08531695711431,1
1990,499,10.35,NA,NA,"Montenegro",0.12,0.38,0.51,63.5,6.537262,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9.36756237514454,8.99292771494063,9.75780386919332,9.36756237514454,1
1995,499,10.79,NA,NA,"Montenegro",0.15,0.35,0.5,68.8,2.3076577,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,9.92957074191072,9.75084437436054,10.1115730426244,9.92957074191072,1
2000,499,11.14,NA,NA,"Montenegro",0.17,0.32,0.49,73.1,2.2265396,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,10.4809616749635,10.2964459658018,10.6687839665169,10.4809616749635,1
2005,499,11.44,NA,NA,"Montenegro",0.2,0.3,0.5,77.2,1.6877451,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,11.0771378135343,10.8771200467707,11.2808336777031,11.0771378135343,1
2010,499,11.64,NA,NA,"Montenegro",0.19,0.29,0.48,80.1,1.5577927,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,11.3277886299357,11.111568933318,11.5482157393396,11.3277886299357,1
2015,499,11.97,NA,NA,"Montenegro",0.21,0.27,0.48,83.2,1.1528168,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,11.9160517387926,11.6796140156306,12.1572758184951,11.9160517387926,1
1970,504,0.6,NA,NA,"Morocco",0.07,0.97,1.04,0.899999999999991,78.415764,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.138787304398693,0.124590498964889,0.154601803687163,0.138787304398693,3
1975,504,0.99,NA,NA,"Morocco",0.07,0.9,0.97,1.5,73.869759,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.261915084234691,0.240590744281877,0.285129469774173,0.261915084234691,3
1980,504,1.46,NA,NA,"Morocco",0.06,0.81,0.87,2.69999999999999,69.742203,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.425880871176653,0.397360940046885,0.456447773686021,0.425880871176653,3
1985,504,1.95,NA,NA,"Morocco",0.06,0.75,0.82,4.40000000000001,64.426117,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.621981302590128,0.585359439774619,0.660894340271791,0.621981302590128,3
1990,504,2.49,NA,NA,"Morocco",0.07,0.7,0.77,6.8,58.405891,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.886167247426465,0.839023887413127,0.935959514612398,0.886167247426465,3
1995,504,3.04,NA,NA,"Morocco",0.08,0.64,0.72,9.10000000000001,54.017754,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.13450233718907,1.10069118308104,1.16935210608724,1.13450233718907,3
2000,504,3.55,NA,NA,"Morocco",0.09,0.55,0.63,11.1,47.693741,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.47122343850157,1.4327911366862,1.51068662457146,1.47122343850157,3
2005,504,4,NA,NA,"Morocco",0.09,0.48,0.57,13.1,44.384205,2.046690844,1.848493508,1.6373526752,0,0,0,0,0,0,0,1,0,0,1.76684365587826,1.7247753507954,1.80993803214872,1.6373526752,3
2010,504,4.85,NA,NA,"Morocco",0.09,0.44,0.53,17.8,31.745224,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2.54389318288981,2.49596439012445,2.59274232900037,2.54389318288981,3
2015,504,5.66,NA,NA,"Morocco",0.1,0.42,0.52,22.6,26.249992,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,3.28191099561161,3.22462151039763,3.34021830108931,3.28191099561161,3
1970,508,0.42,NA,NA,"Mozambique",0.05,0.81,0.86,0.399999999999991,81.918869,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.085018860470907,0.0749680914544581,0.0964171088730807,0.085018860470907,3
1975,508,0.56,NA,NA,"Mozambique",0.06,0.83,0.88,0.599999999999994,78.042198,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.122364848268519,0.109320464509838,0.136965719629102,0.122364848268519,3
1980,508,0.75,NA,NA,"Mozambique",0.06,0.83,0.89,1.2,73.002289,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.178313937039686,0.161410200967019,0.196987922399588,0.178313937039686,3
1985,508,0.9,NA,NA,"Mozambique",0.06,0.86,0.92,1.69999999999999,69.258957,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.223984888039026,0.204348037477713,0.245508744243882,0.223984888039026,3
1990,508,0.99,NA,NA,"Mozambique",0.06,0.95,1.01,2.19999999999999,64.505058,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.25978205620284,0.237635960222879,0.283992021500786,0.25978205620284,3
1995,508,1.18,NA,NA,"Mozambique",0.06,0.85,0.91,2.69999999999999,61.292122,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.317250676029331,0.296079066066421,0.339936196024371,0.317250676029331,3
2000,508,1.43,NA,NA,"Mozambique",0.06,0.86,0.92,3.40000000000001,51.84116,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.441204321534796,0.414191143610331,0.469979274892743,0.441204321534796,3
2005,508,1.75,NA,NA,"Mozambique",0.06,0.88,0.94,4.40000000000001,49.416191,0.940876909,0.81687693325,0.7527015272,0,0,0,0,0,0,0,1,0,0,0.582487673106683,0.552371723886404,0.614245578926509,0.7527015272,3
2010,508,2.3,NA,NA,"Mozambique",0.06,0.89,0.96,6,40.604229,1.2657670109,1.0589344923,1.01261360872,0,0,0,0,0,0,0,0,1,0,0.892890962632463,0.854953541139941,0.932511806533625,1.01261360872,3
2015,508,2.93,NA,NA,"Mozambique",0.06,0.87,0.94,7.8,41.652786,1.496238195,1.11995651081,1.196990556,0,0,0,0,0,0,0,0,0,1,1.20205061846617,1.16570670599782,1.23952764612268,1.196990556,3
1970,104,2.62,NA,NA,"Myanmar",0.07,0.76,0.83,2.8,28.894245,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.40430271406235,1.3293345779901,1.48349869579453,1.40430271406235,3
1975,104,3.07,NA,NA,"Myanmar",0.07,0.74,0.81,3.80000000000001,26.003504,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.69693162320411,1.61151665673832,1.78687382583954,1.69693162320411,3
