"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","geo_big","GEO","geo_det","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred","plot"
"Australia",1975,36,0.14,0.43,0.57,"Australia",NA,NA,10.53,0.637,0.363116460309572,0.549133156147137,0.0877503835432918,0.01197171,NA,NA,0.0595289,19.7114,505.47,5,"Australia and New Zealand",1,NA,NA,0,1,0,0,0,0,0,0,0,0,11.2727470538291,10.7944218208767,11.7722679591645,11.2727470538291,1
"Australia",1980,36,0.15,0.39,0.53,"Australia",NA,NA,11.03,0.707,0.340917131582528,0.562845285072799,0.0962375833446728,0.007955263,NA,NA,0.0550192,17.16525,331.55,5,"Australia and New Zealand",1,NA,NA,0,0,1,0,0,0,0,0,0,0,10.5182893706542,9.92436396805305,11.1477583491451,10.5182893706542,1
"Australia",1985,36,0.16,0.36,0.51,"Australia",NA,NA,11.47,0.767,0.318419968956888,0.578890683898761,0.10268934714435,0.005317733,NA,NA,0.041721,16.68713,475.87,5,"Australia and New Zealand",1,NA,NA,0,0,0,1,0,0,0,0,0,0,11.7972951479261,11.2975752557454,12.3191188955791,11.7972951479261,1
"Australia",1990,36,0.17,0.33,0.5,"Australia",NA,NA,11.87,0.818,0.301995951938039,0.587033332163373,0.110970715898588,0.003759302,NA,NA,0.0414527,16.58099,488.69,5,"Australia and New Zealand",1,NA,NA,0,0,0,0,1,0,0,0,0,0,12.3939341145775,11.8738376511025,12.9368117831916,12.3939341145775,1
"Australia",1995,36,0.18,0.32,0.5,"Australia",NA,NA,12.21,0.858,0.285595254517865,0.595431093943992,0.118973651538143,0.002998768,NA,NA,0.0519244,17.97109,501.93,5,"Australia and New Zealand",1,NA,NA,0,0,0,0,0,1,0,0,0,0,12.3934912229929,12.1224806673544,12.6705604990604,12.3934912229929,1
"Australia",2000,36,0.18,0.31,0.5,"Australia",NA,NA,12.59,0.886,0.276874515798069,0.599562386147114,0.123563098054817,0.002539231,NA,NA,0.0489147,17.4916,508.87,5,"Australia and New Zealand",1,NA,NA,0,0,0,0,0,0,1,0,0,0,12.9354009152497,12.6371452859321,13.2406958258613,12.9354009152497,1
"Australia",2005,36,0.19,0.29,0.49,"Australia",NA,NA,12.93,0.911,0.266430506149876,0.604399887511286,0.129169606338838,0.002239619,NA,NA,0.030701,15.55395,504.44,5,"Australia and New Zealand",1,NA,NA,0,0,0,0,0,0,0,1,0,0,13.3711535107897,13.0549932635523,13.6949703917699,13.3711535107897,1
"Australia",2010,36,0.2,0.28,0.48,"Australia",NA,NA,13.24,0.93,0.257026154852978,0.607979599666012,0.13499424548101,0.002075292,NA,NA,0.0421355,14.49824,509.98,5,"Australia and New Zealand",1,NA,NA,0,0,0,0,0,0,0,0,1,0,13.8438372126885,13.5122715549514,14.1835388662826,13.8438372126885,1
"Australia",2015,36,0.23,0.28,0.51,"Australia",NA,NA,13.68,0.949,0.250563053599341,0.599660487083382,0.149776459317276,0.002007187,NA,NA,0.0529179,14.6781,509.22,5,"Australia and New Zealand",1,NA,NA,0,0,0,0,0,0,0,0,0,1,14.4749021506491,14.1192529078858,14.8395098266032,14.4749021506491,1
"Austria",1970,40,0.23,0.4,0.63,"Austria",0.942263426747725,8.13173337283287,8.63,0.448,0.310604648686067,0.549761708245693,0.139633643068239,0.01608756,NA,NA,0.0441021,21.2189,529.96,4,"Western Europe",22,8.13173337283287,0.942263426747725,1,0,0,0,0,0,0,0,0,0,9.3516959915374,8.95660002266298,9.76422054092516,8.13173337283287,1
"Austria",1975,40,0.24,0.38,0.61,"Austria",0.950261577910756,8.63787774320877,9.09,0.497,0.309450480321875,0.543595926765658,0.146953592912467,0.01197171,NA,NA,0.0510352,18.19366,529.96,4,"Western Europe",22,8.63787774320877,0.950261577910756,0,1,0,0,0,0,0,0,0,0,9.76858979098506,9.35390952867049,10.2016537803847,8.63787774320877,1
"Austria",1980,40,0.24,0.32,0.55,"Austria",0.957921936585129,9.17689215248554,9.58,0.55,0.290276736015159,0.55835405892648,0.151369205058361,0.007955263,NA,NA,0.052676,14.08477,529.96,4,"Western Europe",22,9.17689215248554,0.957921936585129,0,0,1,0,0,0,0,0,0,0,10.1617112756656,9.73398398992177,10.6082336026956,9.17689215248554,1
"Austria",1985,40,0.21,0.27,0.48,"Austria",0.968484419860774,9.70421388700496,10.02,0.598,0.263350344609881,0.595951491555743,0.140698163834377,0.005317733,NA,NA,0.0527644,10.85298,529.96,4,"Western Europe",22,9.70421388700496,0.968484419860774,0,0,0,1,0,0,0,0,0,0,10.3336633526026,9.91012670532483,10.7753010087696,9.70421388700496,1
"Austria",1990,40,0.22,0.25,0.47,"Austria",0.980392022069504,10.2745083912884,10.48,0.647,0.236158675799087,0.615413553341636,0.148427770859278,0.003759302,NA,NA,0.0385249,11.16964,529.96,4,"Western Europe",22,10.2745083912884,0.980392022069504,0,0,0,0,1,0,0,0,0,0,10.8782434155329,10.4321108890071,11.3434549408674,10.2745083912884,1
"Austria",1995,40,0.23,0.26,0.49,"Austria",0.991328117140881,10.8054764768356,10.9,0.692,0.235075047962984,0.613725563956915,0.151199388080101,0.002998768,NA,NA,0.045426,12.39338,529.96,4,"Western Europe",22,10.8054764768356,0.991328117140881,0,0,0,0,0,1,0,0,0,0,10.9215754939406,10.7002884349525,11.1474388746581,10.8054764768356,1
"Austria",2000,40,0.23,0.25,0.47,"Austria",0.999373005954964,11.1929776666956,11.2,0.723,0.228302847421426,0.61851010195085,0.153187050627724,0.002539231,NA,NA,0.0547014,13.1945,529.67,4,"Western Europe",22,11.1929776666956,0.999373005954964,0,0,0,0,0,0,1,0,0,0,11.3165281185497,11.0913777741102,11.5462489211084,11.1929776666956,1
"Austria",2005,40,0.24,0.24,0.47,"Austria",1.00526523436834,11.5605501952359,11.5,0.755,0.219547137740545,0.619195046439629,0.161257815819826,0.002239619,NA,NA,0.0439696,11.89925,516.5,4,"Western Europe",22,11.5605501952359,1.00526523436834,0,0,0,0,0,0,0,1,0,0,11.6521301277135,11.4156699688436,11.8934882388617,11.5605501952359,1
"Austria",2010,40,0.26,0.22,0.48,"Austria",1.0146183926222,11.9319122972371,11.76,0.78,0.207408025162028,0.615147255051468,0.177444719786504,0.002075292,NA,NA,0.045671,10.83383,512.93,4,"Western Europe",22,11.9319122972371,1.0146183926222,0,0,0,0,0,0,0,0,1,0,12.0271642187646,11.7535183705966,12.3071810996616,11.9319122972371,1
"Austria",2015,40,0.28,0.21,0.49,"Austria",1.02650584126056,12.4823110297284,12.16,0.795,0.19384016223441,0.617758215421487,0.188401622344103,0.002007187,NA,NA,0.0300341,10.30147,519.54,4,"Western Europe",22,12.4823110297284,1.02650584126056,0,0,0,0,0,0,0,0,0,1,12.5993736155204,12.2772906553182,12.9299061136675,12.4823110297284,1
"Azerbaijan",1970,31,0.11,0.87,0.98,"Azerbaijan",NA,NA,6.95,0.448,0.532470807308841,0.411995189510028,0.0555340031811305,0.4761086,NA,NA,0.0299166,27.5038,503.38,3,"Western Asia",21,NA,NA,1,0,0,0,0,0,0,0,0,0,4.14744012166229,3.9149198657954,4.39377053744095,4.14744012166229,1
"Azerbaijan",1975,31,0.1,0.74,0.84,"Azerbaijan",NA,NA,7.81,0.54,0.522127158693628,0.422462711477311,0.0554101298290613,0.4294355,NA,NA,0.0352167,23.22307,503.38,3,"Western Asia",21,NA,NA,0,1,0,0,0,0,0,0,0,0,4.89365950359316,4.62260290144684,5.1806101124568,4.89365950359316,1
"Azerbaijan",1980,31,0.09,0.58,0.67,"Azerbaijan",NA,NA,8.58,0.629,0.477504285668079,0.469029983504221,0.0534657308277,0.3722009,NA,NA,0.0421083,21.61777,503.38,3,"Western Asia",21,NA,NA,0,0,1,0,0,0,0,0,0,0,5.69408174843052,5.38274786351101,6.02342293935003,5.69408174843052,1
"Azerbaijan",1985,31,0.08,0.52,0.6,"Azerbaijan",NA,NA,9.14,0.696,0.433903296571205,0.517519608137753,0.0485770952910419,0.2924,NA,NA,0.0390924,22.12853,503.38,3,"Western Asia",21,NA,NA,0,0,0,1,0,0,0,0,0,0,6.53168024091185,6.18775609661658,6.89472017050672,6.53168024091185,1
"Azerbaijan",1990,31,0.07,0.54,0.61,"Azerbaijan",NA,NA,9.6,0.751,0.43417061545128,0.523797542667841,0.0420318418808795,0.2676031,NA,NA,0.0605797,19.5086,503.38,3,"Western Asia",21,NA,NA,0,0,0,0,1,0,0,0,0,0,7.07575351719282,6.69996041525442,7.47262442358256,7.07575351719282,1
"Azerbaijan",1995,31,0.08,0.55,0.62,"Azerbaijan",NA,NA,9.99,0.8,0.426148464626386,0.526777070721413,0.0470744646522014,0.01208199,NA,NA,0.0361052,19.4427,503.38,3,"Western Asia",21,NA,NA,0,0,0,0,0,1,0,0,0,0,9.65029817549029,9.32509423178512,9.98684330271304,9.65029817549029,1
"Azerbaijan",2000,31,0.09,0.49,0.58,"Azerbaijan",NA,NA,10.37,0.837,0.410195190390627,0.533893716001674,0.0559110936076993,0.1430096,NA,NA,0.0282856,16.30478,503.38,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,1,0,0,0,8.66854760018823,8.37360821396062,8.97387548792268,8.66854760018823,1
"Azerbaijan",2005,31,0.1,0.39,0.48,"Azerbaijan",NA,NA,10.7,0.863,0.371383592793423,0.564503527491108,0.0641128797154685,0.003191223,NA,NA,0.0274893,11.98787,503.38,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,1,0,0,10.6703634070444,10.3211191905729,11.0314252879074,10.6703634070444,1
"Azerbaijan",2010,31,0.08,0.32,0.4,"Azerbaijan",NA,NA,10.87,0.878,0.32713836408824,0.613609870895375,0.0592517650163855,0.002192215,NA,NA,0.0247181,11.78032,453.14,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,1,0,10.5041004540027,10.1103410601237,10.9131952811124,10.5041004540027,1
"Azerbaijan",2015,31,0.08,0.32,0.4,"Azerbaijan",NA,NA,11,0.894,0.303927379355523,0.638685258549875,0.0573873620946023,0.002102153,NA,NA,0.027763,14.96797,443.18668,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,0,1,10.6082241863036,10.1969489800734,11.0360874225014,10.6082241863036,1
"Bahamas",1970,44,0.06,0.77,0.84,"Bahamas",NA,NA,8.5,0.343,0.517709563164109,0.448642266824085,0.0336481700118064,0.0834622,NA,NA,0.0431306,44.15203,428.33667,2,"Caribbean",2,NA,NA,1,0,0,0,0,0,0,0,0,0,7.44032706391567,7.11262092475023,7.78313190084428,7.44032706391567,1
"Bahamas",1975,44,0.07,0.72,0.79,"Bahamas",NA,NA,9.23,0.428,0.506087877183695,0.456855479089465,0.0370566437268396,0.07221167,NA,NA,0.0529002,24.58798,420.32501,2,"Caribbean",2,NA,NA,0,1,0,0,0,0,0,0,0,0,8.11554888284725,7.7546333167481,8.49326215433517,8.11554888284725,1
"Bahamas",1980,44,0.07,0.63,0.7,"Bahamas",NA,NA,10.09,0.526,0.495726495726496,0.462962962962963,0.0413105413105413,0.0634073,NA,NA,0.0377674,24.22698,420.32501,2,"Caribbean",2,NA,NA,0,0,1,0,0,0,0,0,0,0,8.90995378249303,8.50211011575648,9.33736158733559,8.90995378249303,1
"Bahamas",1985,44,0.07,0.58,0.64,"Bahamas",NA,NA,10.9,0.617,0.458457605453771,0.49936088623775,0.0421815083084789,0.05637294,NA,NA,0.0338099,19.83745,420.32501,2,"Caribbean",2,NA,NA,0,0,0,1,0,0,0,0,0,0,9.58309164330666,9.14296682945481,10.0444032180187,9.58309164330666,1
"Bahamas",1990,44,0.07,0.51,0.58,"Bahamas",NA,NA,11.51,0.691,0.429407176287051,0.527301092043682,0.0432917316692668,0.05053312,NA,NA,0.0410541,21.08982,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,1,0,0,0,0,0,10.278418673739,9.79095523658726,10.790151510231,10.278418673739,1
"Bahamas",1995,44,0.07,0.49,0.56,"Bahamas",NA,NA,11.98,0.75,0.404855408782578,0.548732595501606,0.0464119957158158,0.04557728,NA,NA,0.0411683,18.18999,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,0,1,0,0,0,0,10.3908619008064,10.0408137572526,10.7531136073152,10.3908619008064,1
"Bahamas",2000,44,0.08,0.45,0.53,"Bahamas",NA,NA,12.35,0.799,0.38683680322364,0.559771658831431,0.0533915379449295,0.04148871,NA,NA,0.0223284,16.80458,417.45999,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,1,0,0,0,10.9085257773972,10.5290634287159,11.3016637654212,10.9085257773972,1
"Bahamas",2005,44,0.09,0.38,0.47,"Bahamas",NA,NA,12.64,0.84,0.347812879708384,0.589914945321993,0.0622721749696233,0.0375608,NA,NA,0.0417621,14.8765,417.45999,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,1,0,0,11.3645675770505,10.9607676167953,11.7832437224054,11.3645675770505,1
"Bahamas",2010,44,0.1,0.32,0.42,"Bahamas",NA,NA,12.91,0.879,0.315687361419069,0.614745011086474,0.0695676274944568,0.03403383,NA,NA,0.0495082,17.80162,389.68668,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,1,0,11.5988420634901,11.1433038400876,12.0730026879291,11.5988420634901,1
"Bahamas",2015,44,0.12,0.29,0.41,"Bahamas",NA,NA,12.94,0.907,0.28593588417787,0.631075491209928,0.0829886246122027,0.03073062,NA,NA,0.0426422,19.83954,390.91666,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,0,1,11.8236195411995,11.3657364813317,12.2999489988751,11.8236195411995,1
"Bahrain",1970,48,0.05,0.85,0.9,"Bahrain",NA,NA,2.58,0.0760000000000001,0.551384326607227,0.421398404504927,0.0272172688878461,0.4426001,NA,NA,0.0299166,22.74675,400.18,3,"Western Asia",21,NA,NA,1,0,0,0,0,0,0,0,0,0,1.34427611529572,1.2844817634349,1.40685397457271,1.34427611529572,2
"Bahrain",1975,48,0.04,0.68,0.72,"Bahrain",NA,NA,3.43,0.11,0.515935508061492,0.459317585301837,0.0247469066366704,0.33581,NA,NA,0.0352167,21.74945,400.18,3,"Western Asia",21,NA,NA,0,1,0,0,0,0,0,0,0,0,1.98645903664999,1.90168675381327,2.07501024886241,1.98645903664999,2
"Bahrain",1980,48,0.03,0.55,0.58,"Bahrain",NA,NA,4.37,0.155,0.444722222222222,0.534444444444444,0.0208333333333333,0.3024649,NA,NA,0.0421083,18.91712,400.18,3,"Western Asia",21,NA,NA,0,0,1,0,0,0,0,0,0,0,2.57557143964587,2.46384267993283,2.69236680359005,2.57557143964587,2
"Bahrain",1985,48,0.04,0.53,0.57,"Bahrain",NA,NA,5,0.192,0.407584068685905,0.566181731457191,0.0262341998569044,0.2116506,NA,NA,0.0390924,20.46079,400.18,3,"Western Asia",21,NA,NA,0,0,0,1,0,0,0,0,0,0,3.20624572337736,3.07054713464289,3.34794132377689,3.20624572337736,2
"Bahrain",1990,48,0.03,0.5,0.54,"Bahrain",NA,NA,5.92,0.24,0.402298850574713,0.575922565033273,0.0217785843920145,0.1598617,NA,NA,0.0547136,21.14131,400.18,3,"Western Asia",21,NA,NA,0,0,0,0,1,0,0,0,0,0,4.0365482863778,3.8586153785299,4.22268624100788,4.0365482863778,2
"Bahrain",1995,48,0.04,0.45,0.48,"Bahrain",NA,NA,6.78,0.289,0.376153300212917,0.599893541518808,0.0239531582682754,0.1379692,NA,NA,0.0378644,20.45503,400.18,3,"Western Asia",21,NA,NA,0,0,0,0,0,1,0,0,0,0,4.58149731681038,4.46634749627565,4.69961589004074,4.58149731681038,2
"Bahrain",2000,48,0.04,0.45,0.49,"Bahrain",NA,NA,7.56,0.338,0.376509661835749,0.598882850241546,0.0246074879227053,0.1345126,NA,NA,0.0409657,18.63958,400.18,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,1,0,0,0,5.19506758234988,5.0647194628047,5.32877040542676,5.19506758234988,2
"Bahrain",2005,48,0.03,0.37,0.4,"Bahrain",NA,NA,8.29,0.385,0.334414456156608,0.642534460789992,0.0230510830533997,0.09084961,NA,NA,0.0179896,14.87639,400.18,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,1,0,0,6.06057070004271,5.88346136607401,6.24301154113403,6.06057070004271,2
"Bahrain",2010,48,0.03,0.26,0.28,"Bahrain",NA,NA,8.9,0.427,0.257806941260179,0.721796189422089,0.0203968693177326,0.09022598,NA,NA,0.0252988,11.85102,419.25,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,1,0,6.66187141384614,6.46537093870819,6.86434408100456,6.66187141384614,2
"Bahrain",2015,48,0.03,0.27,0.3,"Bahrain",NA,NA,9.39,0.458,0.262755102040816,0.71399416909621,0.0232507288629738,0.02688413,NA,NA,0.0249764,11.9681,452.36,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,0,1,7.80385192774923,7.54186657354035,8.07493799000575,7.80385192774923,2
"Bangladesh",1970,50,0.05,0.86,0.91,"Bangladesh",NA,NA,2.06,0.0450000000000001,0.540963923952362,0.431588947972826,0.0274471280748116,0.7484623,NA,NA,0.0152207,47.6137,316.24799,3,"Southern Asia",18,NA,NA,1,0,0,0,0,0,0,0,0,0,0.70049143254473,0.659015280583357,0.744577950657249,0.70049143254473,3
"Bangladesh",1975,50,0.06,0.87,0.93,"Bangladesh",NA,NA,2.25,0.053,0.544077388177087,0.425705132972342,0.0302174788505712,0.7229449,NA,NA,0.0113093,47.25004,318.108,3,"Southern Asia",18,NA,NA,0,1,0,0,0,0,0,0,0,0,0.771144722139209,0.726461564754749,0.818576248674512,0.771144722139209,3
"Bangladesh",1980,50,0.06,0.86,0.92,"Bangladesh",NA,NA,2.5,0.06,0.558851602933029,0.410633888548337,0.0305145085186336,0.7077277,NA,NA,0.0069365,51.79623,320.03,3,"Southern Asia",18,NA,NA,0,0,1,0,0,0,0,0,0,0,0.848032123185969,0.799544333341709,0.899460420098993,0.848032123185969,3
"Bangladesh",1985,50,0.06,0.83,0.88,"Bangladesh",NA,NA,2.84,0.0719999999999999,0.55134955688036,0.418710188260042,0.0299402548595973,0.6679856,NA,NA,0.013761,52.22845,322.01199,3,"Southern Asia",18,NA,NA,0,0,0,1,0,0,0,0,0,0,0.97849914641923,0.923497408220156,1.03677668288042,0.97849914641923,3
"Bangladesh",1990,50,0.06,0.78,0.83,"Bangladesh",NA,NA,3.16,0.0840000000000001,0.531638206077794,0.437222339550916,0.03113945437129,0.6468069,NA,NA,0.0156729,63.00499,324.05801,3,"Southern Asia",18,NA,NA,0,0,0,0,1,0,0,0,0,0,1.10987989179196,1.04923497993126,1.17403002927412,1.10987989179196,3
"Bangladesh",1995,50,0.06,0.71,0.77,"Bangladesh",NA,NA,3.54,0.101,0.510656213509008,0.455745918071183,0.0335978684198093,0.605713,NA,NA,0.0204265,33.42068,326.172,3,"Southern Asia",18,NA,NA,0,0,0,0,0,1,0,0,0,0,1.2490478845425,1.20835407811681,1.29111213851449,1.2490478845425,3
"Bangladesh",2000,50,0.06,0.63,0.69,"Bangladesh",NA,NA,4.01,0.121,0.482535937065891,0.479253742136091,0.0382103207980179,0.525145,NA,NA,0.0206474,31.86219,326.40201,3,"Southern Asia",18,NA,NA,0,0,0,0,0,0,1,0,0,0,1.56634087241559,1.52350517125576,1.61038096547934,1.56634087241559,3
"Bangladesh",2005,50,0.07,0.56,0.63,"Bangladesh",0.451569588,NA,4.57,0.147,0.453330481301365,0.504174941404025,0.04249457729461,0.533364,2.57959127145,2.26058109158,0.0208187,45.7642,390.04001,3,"Southern Asia",18,2.06367301716,0.451569588,0,0,0,0,0,0,0,1,0,0,1.85680464884301,1.80043637428779,1.91493770799252,2.06367301716,3
"Bangladesh",2010,50,0.07,0.51,0.58,"Bangladesh",0.5076251296,NA,5.1,0.175,0.425140231314956,0.528043297921618,0.0468164707634263,0.4031531,3.2361102012,2.6248161942,0.0079899,42.97476,398.14999,3,"Southern Asia",18,2.58888816096,0.5076251296,0,0,0,0,0,0,0,0,1,0,2.45148928407901,2.39586645385842,2.50840346308775,2.58888816096,3
"Bangladesh",2015,50,0.08,0.45,0.53,"Bangladesh",0.5363462568,NA,5.66,0.205,0.394148770194596,0.555469189573468,0.0503820402319351,0.288247,3.79464976686,3.10211187498,0.0199804,30.05457,433.92001,3,"Southern Asia",18,3.035719813488,0.5363462568,0,0,0,0,0,0,0,0,0,1,3.22542278284339,3.15521782524412,3.2971898310318,3.035719813488,3
"Barbados",1970,52,0.15,0.68,0.83,"Barbados",NA,NA,NA,NA,0.480535789033068,0.437002930096275,0.0824612808706572,0.007319183,NA,NA,0.0431306,31.97295,428.33667,2,"Caribbean",2,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",1975,52,0.17,0.54,0.71,"Barbados",NA,NA,NA,NA,0.429674796747967,0.471138211382114,0.0991869918699187,0.2110346,NA,NA,0.0355582,27.68085,420.32501,2,"Caribbean",2,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",1980,52,0.18,0.5,0.68,"Barbados",NA,NA,NA,NA,0.410154700515668,0.484728282427608,0.105117017056724,0.004000015,NA,NA,0.0377674,21.90042,420.32501,2,"Caribbean",2,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",1985,52,0.16,0.43,0.59,"Barbados",NA,NA,NA,NA,0.368894099257522,0.527549824150059,0.103556076592419,0.1674796,NA,NA,0.0338099,19.80589,420.32501,2,"Caribbean",2,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",1990,52,0.15,0.37,0.52,"Barbados",NA,NA,NA,NA,0.337941628264209,0.561059907834101,0.10099846390169,0.004000015,NA,NA,0.0660199,17.48415,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,2
"Barbados",1995,52,0.16,0.34,0.5,"Barbados",NA,NA,NA,NA,0.305283018867925,0.587924528301887,0.106792452830189,0.1391286,NA,NA,0.0425458,17.77204,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2
"Barbados",2000,52,0.17,0.33,0.5,"Barbados",NA,NA,NA,NA,0.294292068198666,0.590437361008154,0.11527057079318,0.004000015,NA,NA,0.0566908,16.41622,417.45999,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,2
"Barbados",2005,52,0.17,0.31,0.48,"Barbados",NA,NA,NA,NA,0.277737226277372,0.605109489051095,0.117153284671533,0.09919221,NA,NA,0.0521811,14.3217,417.45999,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,2
"Barbados",2010,52,0.18,0.29,0.48,"Barbados",NA,NA,NA,NA,0.267525035765379,0.607653791130186,0.124821173104435,0.004000015,NA,NA,0.0447198,12.93647,389.68668,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,2
"Barbados",2015,52,0.21,0.29,0.5,"Barbados",NA,NA,10.24,0.497,0.258529722124516,0.599718607105171,0.141751670770313,0.07044621,NA,NA,0.0487462,13.71018,390.91666,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,0,1,8.20547602527561,7.98519620476151,8.4318324903807,8.20547602527561,2
"Belarus",1970,112,0.14,0.46,0.6,"Belarus",NA,NA,7.62,0.384,0.371925681696667,0.537660399215826,0.0904139190875067,0.01938067,NA,NA,0.0457293,27.02714,500.43445,4,"Eastern Europe",7,NA,NA,1,0,0,0,0,0,0,0,0,0,7.76725886009474,7.45255528944825,8.09525160922177,7.76725886009474,1
"Belarus",1975,112,0.15,0.39,0.54,"Belarus",NA,NA,8.3,0.477,0.349237849028673,0.550507921864776,0.100254229106551,0.01535379,NA,NA,0.0405121,27.981,501.29111,4,"Eastern Europe",7,NA,NA,0,1,0,0,0,0,0,0,0,0,8.48989258045931,8.14904111671702,8.84500090199275,8.48989258045931,1
"Belarus",1980,112,0.16,0.34,0.5,"Belarus",NA,NA,8.94,0.572,0.31597888426795,0.576368218541604,0.107652897190446,0.01151077,NA,NA,0.0352948,28.02464,504.39444,4,"Eastern Europe",7,NA,NA,0,0,1,0,0,0,0,0,0,0,9.16286389552625,8.79600871944086,9.54501950212658,9.16286389552625,1
"Belarus",1985,112,0.15,0.34,0.49,"Belarus",NA,NA,9.37,0.647,0.300948413135572,0.599312976334739,0.0997386105296892,0.02116631,NA,NA,0.041255,26.39354,506.99554,4,"Eastern Europe",7,NA,NA,0,0,0,1,0,0,0,0,0,0,9.32622147307038,8.95021317688081,9.71802629119851,9.32622147307038,1
"Belarus",1990,112,0.16,0.34,0.51,"Belarus",NA,NA,9.79,0.718,0.299977523917484,0.593261084128954,0.106761391953562,0.006503181,NA,NA,0.0472152,20.04996,505.90887,4,"Eastern Europe",7,NA,NA,0,0,0,0,1,0,0,0,0,0,10.0124157544818,9.60846749423373,10.4333463479745,10.0124157544818,1
"Belarus",1995,112,0.19,0.33,0.52,"Belarus",NA,NA,10.34,0.799,0.288989516168726,0.586750012304966,0.124260471526308,0.004092712,NA,NA,0.0600001,19.5211,500.45444,4,"Eastern Europe",7,NA,NA,0,0,0,0,0,1,0,0,0,0,10.3389628195001,10.1415911539016,10.5401756549694,10.3389628195001,1
"Belarus",2000,112,0.2,0.27,0.47,"Belarus",NA,NA,10.83,0.865,0.265285619562378,0.600032148526191,0.134682231911431,0.00388712,NA,NA,0.0595444,16.73757,493.62112,4,"Eastern Europe",7,NA,NA,0,0,0,0,0,0,1,0,0,0,10.9974953460397,10.7605093102124,11.2397006869723,10.9974953460397,1
"Belarus",2005,112,0.21,0.22,0.43,"Belarus",NA,NA,11.2,0.917,0.23495713900247,0.617904066086884,0.147138794910646,0.003829422,NA,NA,0.0420804,15.69894,495.87445,4,"Eastern Europe",7,NA,NA,0,0,0,0,0,0,0,1,0,0,11.5725466443613,11.2989648569505,11.8527526664123,11.5725466443613,1
