"iso","year","sex","unesco_il_prop","wb_il_prop","cc","continent"
663,2007,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2007,"Male",NA,NA,"Monaco","Europe"
584,2007,"Male",NA,NA,"Marshall Islands","Oceania"
580,2007,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2007,"Male",NA,NA,"Nauru","Oceania"
585,2007,"Male",NA,NA,"Palau","Oceania"
674,2007,"Male",NA,NA,"San Marino","Europe"
534,2007,"Male",NA,NA,"Sint Maarten","Americas"
796,2007,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2007,"Male",NA,NA,"Tuvalu","Oceania"
92,2007,"Male",NA,NA,"British Virgin Islands","Americas"
20,2008,"Male",NA,NA,"Andorra","Europe"
16,2008,"Male",NA,NA,"American Samoa","Oceania"
60,2008,"Male",NA,NA,"Bermuda","Americas"
136,2008,"Male",NA,NA,"Cayman Islands","Americas"
212,2008,"Male",NA,NA,"Dominica","Americas"
234,2008,"Male",NA,NA,"Faroe Islands","Europe"
292,2008,"Male",NA,NA,"Gibraltar","Europe"
304,2008,"Male",NA,NA,"Greenland","Americas"
833,2008,"Male",NA,NA,"Isle of Man","Europe"
659,2008,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2008,"Male",NA,NA,"Liechtenstein","Europe"
663,2008,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2008,"Male",NA,NA,"Monaco","Europe"
584,2008,"Male",NA,NA,"Marshall Islands","Oceania"
580,2008,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2008,"Male",NA,NA,"Nauru","Oceania"
585,2008,"Male",NA,NA,"Palau","Oceania"
674,2008,"Male",NA,NA,"San Marino","Europe"
534,2008,"Male",NA,NA,"Sint Maarten","Americas"
796,2008,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2008,"Male",NA,NA,"Tuvalu","Oceania"
92,2008,"Male",NA,NA,"British Virgin Islands","Americas"
20,2009,"Male",NA,NA,"Andorra","Europe"
16,2009,"Male",NA,NA,"American Samoa","Oceania"
60,2009,"Male",NA,NA,"Bermuda","Americas"
136,2009,"Male",NA,NA,"Cayman Islands","Americas"
212,2009,"Male",NA,NA,"Dominica","Americas"
234,2009,"Male",NA,NA,"Faroe Islands","Europe"
292,2009,"Male",NA,NA,"Gibraltar","Europe"
304,2009,"Male",NA,NA,"Greenland","Americas"
833,2009,"Male",NA,NA,"Isle of Man","Europe"
659,2009,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2009,"Male",NA,NA,"Liechtenstein","Europe"
663,2009,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2009,"Male",NA,NA,"Monaco","Europe"
584,2009,"Male",NA,NA,"Marshall Islands","Oceania"
580,2009,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2009,"Male",NA,NA,"Nauru","Oceania"
585,2009,"Male",NA,NA,"Palau","Oceania"
674,2009,"Male",NA,NA,"San Marino","Europe"
534,2009,"Male",NA,NA,"Sint Maarten","Americas"
796,2009,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2009,"Male",NA,NA,"Tuvalu","Oceania"
92,2009,"Male",NA,NA,"British Virgin Islands","Americas"
20,2010,"Male",NA,NA,"Andorra","Europe"
16,2010,"Male",NA,NA,"American Samoa","Oceania"
60,2010,"Male",NA,NA,"Bermuda","Americas"
136,2010,"Male",NA,NA,"Cayman Islands","Americas"
212,2010,"Male",NA,NA,"Dominica","Americas"
234,2010,"Male",NA,NA,"Faroe Islands","Europe"
292,2010,"Male",NA,NA,"Gibraltar","Europe"
304,2010,"Male",NA,NA,"Greenland","Americas"
833,2010,"Male",NA,NA,"Isle of Man","Europe"
659,2010,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2010,"Male",NA,NA,"Liechtenstein","Europe"
663,2010,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2010,"Male",NA,NA,"Monaco","Europe"
584,2010,"Male",NA,NA,"Marshall Islands","Oceania"
580,2010,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2010,"Male",NA,NA,"Nauru","Oceania"
585,2010,"Male",NA,NA,"Palau","Oceania"
674,2010,"Male",NA,NA,"San Marino","Europe"
534,2010,"Male",NA,NA,"Sint Maarten","Americas"
796,2010,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2010,"Male",NA,NA,"Tuvalu","Oceania"
92,2010,"Male",NA,NA,"British Virgin Islands","Americas"
20,2011,"Male",NA,NA,"Andorra","Europe"
16,2011,"Male",NA,NA,"American Samoa","Oceania"
60,2011,"Male",NA,NA,"Bermuda","Americas"
136,2011,"Male",NA,NA,"Cayman Islands","Americas"
212,2011,"Male",NA,NA,"Dominica","Americas"
234,2011,"Male",NA,NA,"Faroe Islands","Europe"
292,2011,"Male",NA,NA,"Gibraltar","Europe"
304,2011,"Male",NA,NA,"Greenland","Americas"
833,2011,"Male",NA,NA,"Isle of Man","Europe"
659,2011,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2011,"Male",NA,NA,"Liechtenstein","Europe"
663,2011,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2011,"Male",NA,NA,"Monaco","Europe"
584,2011,"Male",NA,1.67491,"Marshall Islands","Oceania"
580,2011,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2011,"Male",NA,NA,"Nauru","Oceania"
585,2011,"Male",NA,NA,"Palau","Oceania"
674,2011,"Male",NA,NA,"San Marino","Europe"
534,2011,"Male",NA,NA,"Sint Maarten","Americas"
796,2011,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2011,"Male",NA,NA,"Tuvalu","Oceania"
92,2011,"Male",NA,NA,"British Virgin Islands","Americas"
20,2012,"Male",NA,NA,"Andorra","Europe"
16,2012,"Male",NA,NA,"American Samoa","Oceania"
60,2012,"Male",NA,NA,"Bermuda","Americas"
136,2012,"Male",NA,NA,"Cayman Islands","Americas"
212,2012,"Male",NA,NA,"Dominica","Americas"
234,2012,"Male",NA,NA,"Faroe Islands","Europe"
292,2012,"Male",NA,NA,"Gibraltar","Europe"
304,2012,"Male",NA,NA,"Greenland","Americas"
833,2012,"Male",NA,NA,"Isle of Man","Europe"
659,2012,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2012,"Male",NA,NA,"Liechtenstein","Europe"
663,2012,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2012,"Male",NA,NA,"Monaco","Europe"
584,2012,"Male",NA,NA,"Marshall Islands","Oceania"
580,2012,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2012,"Male",NA,NA,"Nauru","Oceania"
585,2012,"Male",NA,NA,"Palau","Oceania"
674,2012,"Male",NA,NA,"San Marino","Europe"
534,2012,"Male",NA,NA,"Sint Maarten","Americas"
796,2012,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2012,"Male",NA,NA,"Tuvalu","Oceania"
92,2012,"Male",NA,NA,"British Virgin Islands","Americas"
20,2013,"Male",NA,NA,"Andorra","Europe"
16,2013,"Male",NA,NA,"American Samoa","Oceania"
60,2013,"Male",NA,NA,"Bermuda","Americas"
136,2013,"Male",NA,NA,"Cayman Islands","Americas"
212,2013,"Male",NA,NA,"Dominica","Americas"
234,2013,"Male",NA,NA,"Faroe Islands","Europe"
292,2013,"Male",NA,NA,"Gibraltar","Europe"
304,2013,"Male",NA,NA,"Greenland","Americas"
833,2013,"Male",NA,NA,"Isle of Man","Europe"
659,2013,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2013,"Male",NA,NA,"Liechtenstein","Europe"
663,2013,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2013,"Male",NA,NA,"Monaco","Europe"
584,2013,"Male",NA,NA,"Marshall Islands","Oceania"
580,2013,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2013,"Male",NA,NA,"Nauru","Oceania"
585,2013,"Male",NA,0.532790000000006,"Palau","Oceania"
674,2013,"Male",NA,NA,"San Marino","Europe"
534,2013,"Male",NA,NA,"Sint Maarten","Americas"
796,2013,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2013,"Male",NA,NA,"Tuvalu","Oceania"
92,2013,"Male",NA,NA,"British Virgin Islands","Americas"
20,2014,"Male",NA,NA,"Andorra","Europe"
16,2014,"Male",NA,NA,"American Samoa","Oceania"
60,2014,"Male",NA,NA,"Bermuda","Americas"
136,2014,"Male",NA,NA,"Cayman Islands","Americas"
212,2014,"Male",NA,NA,"Dominica","Americas"
234,2014,"Male",NA,NA,"Faroe Islands","Europe"
292,2014,"Male",NA,NA,"Gibraltar","Europe"
304,2014,"Male",NA,NA,"Greenland","Americas"
833,2014,"Male",NA,NA,"Isle of Man","Europe"
659,2014,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2014,"Male",NA,NA,"Liechtenstein","Europe"
663,2014,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2014,"Male",NA,NA,"Monaco","Europe"
584,2014,"Male",NA,NA,"Marshall Islands","Oceania"
580,2014,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2014,"Male",NA,NA,"Nauru","Oceania"
585,2014,"Male",NA,NA,"Palau","Oceania"
674,2014,"Male",NA,NA,"San Marino","Europe"
534,2014,"Male",NA,NA,"Sint Maarten","Americas"
796,2014,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2014,"Male",NA,NA,"Tuvalu","Oceania"
92,2014,"Male",NA,NA,"British Virgin Islands","Americas"
20,2015,"Male",NA,NA,"Andorra","Europe"
16,2015,"Male",NA,NA,"American Samoa","Oceania"
60,2015,"Male",NA,NA,"Bermuda","Americas"
136,2015,"Male",NA,NA,"Cayman Islands","Americas"
212,2015,"Male",NA,NA,"Dominica","Americas"
234,2015,"Male",NA,NA,"Faroe Islands","Europe"
292,2015,"Male",NA,NA,"Gibraltar","Europe"
304,2015,"Male",NA,NA,"Greenland","Americas"
833,2015,"Male",NA,NA,"Isle of Man","Europe"
659,2015,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2015,"Male",NA,NA,"Liechtenstein","Europe"
663,2015,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2015,"Male",NA,NA,"Monaco","Europe"
584,2015,"Male",NA,NA,"Marshall Islands","Oceania"
580,2015,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2015,"Male",NA,NA,"Nauru","Oceania"
585,2015,"Male",NA,3.18725000000001,"Palau","Oceania"
674,2015,"Male",NA,NA,"San Marino","Europe"
534,2015,"Male",NA,NA,"Sint Maarten","Americas"
796,2015,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2015,"Male",NA,NA,"Tuvalu","Oceania"
92,2015,"Male",NA,NA,"British Virgin Islands","Americas"
20,2016,"Male",NA,NA,"Andorra","Europe"
16,2016,"Male",NA,NA,"American Samoa","Oceania"
60,2016,"Male",NA,NA,"Bermuda","Americas"
136,2016,"Male",NA,NA,"Cayman Islands","Americas"
212,2016,"Male",NA,NA,"Dominica","Americas"
234,2016,"Male",NA,NA,"Faroe Islands","Europe"
292,2016,"Male",NA,NA,"Gibraltar","Europe"
304,2016,"Male",NA,NA,"Greenland","Americas"
833,2016,"Male",NA,NA,"Isle of Man","Europe"
659,2016,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2016,"Male",NA,NA,"Liechtenstein","Europe"
663,2016,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2016,"Male",NA,NA,"Monaco","Europe"
584,2016,"Male",NA,NA,"Marshall Islands","Oceania"
580,2016,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2016,"Male",NA,NA,"Nauru","Oceania"
585,2016,"Male",NA,NA,"Palau","Oceania"
674,2016,"Male",NA,NA,"San Marino","Europe"
534,2016,"Male",NA,NA,"Sint Maarten","Americas"
796,2016,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2016,"Male",NA,NA,"Tuvalu","Oceania"
92,2016,"Male",NA,NA,"British Virgin Islands","Americas"
20,2017,"Male",NA,NA,"Andorra","Europe"
16,2017,"Male",NA,NA,"American Samoa","Oceania"
60,2017,"Male",NA,NA,"Bermuda","Americas"
136,2017,"Male",NA,NA,"Cayman Islands","Americas"
212,2017,"Male",NA,NA,"Dominica","Americas"
234,2017,"Male",NA,NA,"Faroe Islands","Europe"
292,2017,"Male",NA,NA,"Gibraltar","Europe"
304,2017,"Male",NA,NA,"Greenland","Americas"
833,2017,"Male",NA,NA,"Isle of Man","Europe"
659,2017,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2017,"Male",NA,NA,"Liechtenstein","Europe"
663,2017,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2017,"Male",NA,NA,"Monaco","Europe"
584,2017,"Male",NA,NA,"Marshall Islands","Oceania"
580,2017,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2017,"Male",NA,NA,"Nauru","Oceania"
585,2017,"Male",NA,NA,"Palau","Oceania"
674,2017,"Male",NA,NA,"San Marino","Europe"
534,2017,"Male",NA,NA,"Sint Maarten","Americas"
796,2017,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2017,"Male",NA,NA,"Tuvalu","Oceania"
92,2017,"Male",NA,NA,"British Virgin Islands","Americas"
20,2018,"Male",NA,NA,"Andorra","Europe"
16,2018,"Male",NA,NA,"American Samoa","Oceania"
60,2018,"Male",NA,NA,"Bermuda","Americas"
136,2018,"Male",NA,NA,"Cayman Islands","Americas"
212,2018,"Male",NA,NA,"Dominica","Americas"
234,2018,"Male",NA,NA,"Faroe Islands","Europe"
292,2018,"Male",NA,NA,"Gibraltar","Europe"
304,2018,"Male",NA,NA,"Greenland","Americas"
833,2018,"Male",NA,NA,"Isle of Man","Europe"
659,2018,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2018,"Male",NA,NA,"Liechtenstein","Europe"
663,2018,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2018,"Male",NA,NA,"Monaco","Europe"
584,2018,"Male",NA,NA,"Marshall Islands","Oceania"
580,2018,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2018,"Male",NA,NA,"Nauru","Oceania"
585,2018,"Male",NA,NA,"Palau","Oceania"
674,2018,"Male",NA,0.0679200000000009,"San Marino","Europe"
534,2018,"Male",NA,NA,"Sint Maarten","Americas"
796,2018,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2018,"Male",NA,NA,"Tuvalu","Oceania"
92,2018,"Male",NA,NA,"British Virgin Islands","Americas"
20,2019,"Male",NA,NA,"Andorra","Europe"
16,2019,"Male",NA,NA,"American Samoa","Oceania"
60,2019,"Male",NA,NA,"Bermuda","Americas"
136,2019,"Male",NA,NA,"Cayman Islands","Americas"
212,2019,"Male",NA,NA,"Dominica","Americas"
234,2019,"Male",NA,NA,"Faroe Islands","Europe"
292,2019,"Male",NA,NA,"Gibraltar","Europe"
304,2019,"Male",NA,NA,"Greenland","Americas"
833,2019,"Male",NA,NA,"Isle of Man","Europe"
659,2019,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2019,"Male",NA,NA,"Liechtenstein","Europe"
663,2019,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2019,"Male",NA,NA,"Monaco","Europe"
584,2019,"Male",NA,NA,"Marshall Islands","Oceania"
580,2019,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2019,"Male",NA,NA,"Nauru","Oceania"
585,2019,"Male",NA,NA,"Palau","Oceania"
674,2019,"Male",NA,NA,"San Marino","Europe"
534,2019,"Male",NA,NA,"Sint Maarten","Americas"
796,2019,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2019,"Male",NA,NA,"Tuvalu","Oceania"
92,2019,"Male",NA,NA,"British Virgin Islands","Americas"
20,1970,"Female",NA,NA,"Andorra","Europe"
16,1970,"Female",NA,NA,"American Samoa","Oceania"
60,1970,"Female",NA,NA,"Bermuda","Americas"
136,1970,"Female",NA,NA,"Cayman Islands","Americas"
212,1970,"Female",NA,NA,"Dominica","Americas"
234,1970,"Female",NA,NA,"Faroe Islands","Europe"
292,1970,"Female",NA,NA,"Gibraltar","Europe"
304,1970,"Female",NA,NA,"Greenland","Americas"
833,1970,"Female",NA,NA,"Isle of Man","Europe"
659,1970,"Female",NA,NA,"St. Kitts & Nevis","Americas"
438,1970,"Female",NA,NA,"Liechtenstein","Europe"
663,1970,"Female",NA,NA,"Saint Martin (French part)","Americas"
492,1970,"Female",NA,NA,"Monaco","Europe"
584,1970,"Female",NA,NA,"Marshall Islands","Oceania"
580,1970,"Female",NA,NA,"Northern Mariana Islands","Oceania"
520,1970,"Female",NA,NA,"Nauru","Oceania"
585,1970,"Female",NA,NA,"Palau","Oceania"
674,1970,"Female",NA,NA,"San Marino","Europe"
534,1970,"Female",NA,NA,"Sint Maarten","Americas"
796,1970,"Female",NA,NA,"Turks & Caicos Islands","Americas"
798,1970,"Female",NA,NA,"Tuvalu","Oceania"
92,1970,"Female",NA,NA,"British Virgin Islands","Americas"
20,1971,"Female",NA,NA,"Andorra","Europe"
16,1971,"Female",NA,NA,"American Samoa","Oceania"
60,1971,"Female",NA,NA,"Bermuda","Americas"
136,1971,"Female",NA,NA,"Cayman Islands","Americas"
212,1971,"Female",NA,NA,"Dominica","Americas"
234,1971,"Female",NA,NA,"Faroe Islands","Europe"
292,1971,"Female",NA,NA,"Gibraltar","Europe"
304,1971,"Female",NA,NA,"Greenland","Americas"
833,1971,"Female",NA,NA,"Isle of Man","Europe"
659,1971,"Female",NA,NA,"St. Kitts & Nevis","Americas"
438,1971,"Female",NA,NA,"Liechtenstein","Europe"
663,1971,"Female",NA,NA,"Saint Martin (French part)","Americas"
492,1971,"Female",NA,NA,"Monaco","Europe"
584,1971,"Female",NA,NA,"Marshall Islands","Oceania"
580,1971,"Female",NA,NA,"Northern Mariana Islands","Oceania"
520,1971,"Female",NA,NA,"Nauru","Oceania"
585,1971,"Female",NA,NA,"Palau","Oceania"
674,1971,"Female",NA,NA,"San Marino","Europe"
534,1971,"Female",NA,NA,"Sint Maarten","Americas"
796,1971,"Female",NA,NA,"Turks & Caicos Islands","Americas"
798,1971,"Female",NA,NA,"Tuvalu","Oceania"
92,1971,"Female",NA,NA,"British Virgin Islands","Americas"
20,1972,"Female",NA,NA,"Andorra","Europe"
16,1972,"Female",NA,NA,"American Samoa","Oceania"
60,1972,"Female",NA,NA,"Bermuda","Americas"
136,1972,"Female",NA,NA,"Cayman Islands","Americas"
212,1972,"Female",NA,NA,"Dominica","Americas"
234,1972,"Female",NA,NA,"Faroe Islands","Europe"
292,1972,"Female",NA,NA,"Gibraltar","Europe"
304,1972,"Female",NA,NA,"Greenland","Americas"
833,1972,"Female",NA,NA,"Isle of Man","Europe"
659,1972,"Female",NA,NA,"St. Kitts & Nevis","Americas"
438,1972,"Female",NA,NA,"Liechtenstein","Europe"
663,1972,"Female",NA,NA,"Saint Martin (French part)","Americas"
492,1972,"Female",NA,NA,"Monaco","Europe"
584,1972,"Female",NA,NA,"Marshall Islands","Oceania"
580,1972,"Female",NA,NA,"Northern Mariana Islands","Oceania"
520,1972,"Female",NA,NA,"Nauru","Oceania"
585,1972,"Female",NA,NA,"Palau","Oceania"
674,1972,"Female",NA,NA,"San Marino","Europe"
534,1972,"Female",NA,NA,"Sint Maarten","Americas"
796,1972,"Female",NA,NA,"Turks & Caicos Islands","Americas"
798,1972,"Female",NA,NA,"Tuvalu","Oceania"
92,1972,"Female",NA,NA,"British Virgin Islands","Americas"
20,1973,"Female",NA,NA,"Andorra","Europe"
16,1973,"Female",NA,NA,"American Samoa","Oceania"
60,1973,"Female",NA,NA,"Bermuda","Americas"
136,1973,"Female",NA,NA,"Cayman Islands","Americas"
212,1973,"Female",NA,NA,"Dominica","Americas"
234,1973,"Female",NA,NA,"Faroe Islands","Europe"
292,1973,"Female",NA,NA,"Gibraltar","Europe"
304,1973,"Female",NA,NA,"Greenland","Americas"
833,1973,"Female",NA,NA,"Isle of Man","Europe"
659,1973,"Female",NA,NA,"St. Kitts & Nevis","Americas"
438,1973,"Female",NA,NA,"Liechtenstein","Europe"
663,1973,"Female",NA,NA,"Saint Martin (French part)","Americas"
492,1973,"Female",NA,NA,"Monaco","Europe"
584,1973,"Female",NA,NA,"Marshall Islands","Oceania"
580,1973,"Female",NA,NA,"Northern Mariana Islands","Oceania"
520,1973,"Female",NA,NA,"Nauru","Oceania"
585,1973,"Female",NA,NA,"Palau","Oceania"
674,1973,"Female",NA,NA,"San Marino","Europe"
534,1973,"Female",NA,NA,"Sint Maarten","Americas"
796,1973,"Female",NA,NA,"Turks & Caicos Islands","Americas"
798,1973,"Female",NA,NA,"Tuvalu","Oceania"
92,1973,"Female",NA,NA,"British Virgin Islands","Americas"
20,1974,"Female",NA,NA,"Andorra","Europe"
16,1974,"Female",NA,NA,"American Samoa","Oceania"
60,1974,"Female",NA,NA,"Bermuda","Americas"
136,1974,"Female",NA,NA,"Cayman Islands","Americas"
212,1974,"Female",NA,NA,"Dominica","Americas"
234,1974,"Female",NA,NA,"Faroe Islands","Europe"
292,1974,"Female",NA,NA,"Gibraltar","Europe"
304,1974,"Female",NA,NA,"Greenland","Americas"
833,1974,"Female",NA,NA,"Isle of Man","Europe"
659,1974,"Female",NA,NA,"St. Kitts & Nevis","Americas"
438,1974,"Female",NA,NA,"Liechtenstein","Europe"
663,1974,"Female",NA,NA,"Saint Martin (French part)","Americas"
492,1974,"Female",NA,NA,"Monaco","Europe"
584,1974,"Female",NA,NA,"Marshall Islands","Oceania"
580,1974,"Female",NA,NA,"Northern Mariana Islands","Oceania"
520,1974,"Female",NA,NA,"Nauru","Oceania"
585,1974,"Female",NA,NA,"Palau","Oceania"
674,1974,"Female",NA,NA,"San Marino","Europe"
534,1974,"Female",NA,NA,"Sint Maarten","Americas"
796,1974,"Female",NA,NA,"Turks & Caicos Islands","Americas"
798,1974,"Female",NA,NA,"Tuvalu","Oceania"
92,1974,"Female",NA,NA,"British Virgin Islands","Americas"
20,1975,"Female",NA,NA,"Andorra","Europe"
16,1975,"Female",NA,NA,"American Samoa","Oceania"
60,1975,"Female",NA,NA,"Bermuda","Americas"
136,1975,"Female",NA,NA,"Cayman Islands","Americas"
212,1975,"Female",NA,NA,"Dominica","Americas"
234,1975,"Female",NA,NA,"Faroe Islands","Europe"
292,1975,"Female",NA,NA,"Gibraltar","Europe"
304,1975,"Female",NA,NA,"Greenland","Americas"
833,1975,"Female",NA,NA,"Isle of Man","Europe"
659,1975,"Female",NA,NA,"St. Kitts & Nevis","Americas"
438,1975,"Female",NA,NA,"Liechtenstein","Europe"
663,1975,"Female",NA,NA,"Saint Martin (French part)","Americas"
492,1975,"Female",NA,NA,"Monaco","Europe"
584,1975,"Female",NA,NA,"Marshall Islands","Oceania"
580,1975,"Female",NA,NA,"Northern Mariana Islands","Oceania"
520,1975,"Female",NA,NA,"Nauru","Oceania"
585,1975,"Female",NA,NA,"Palau","Oceania"
674,1975,"Female",NA,NA,"San Marino","Europe"
534,1975,"Female",NA,NA,"Sint Maarten","Americas"
796,1975,"Female",NA,NA,"Turks & Caicos Islands","Americas"
798,1975,"Female",NA,NA,"Tuvalu","Oceania"
92,1975,"Female",NA,NA,"British Virgin Islands","Americas"
20,1976,"Female",NA,NA,"Andorra","Europe"
16,1976,"Female",NA,NA,"American Samoa","Oceania"
60,1976,"Female",NA,NA,"Bermuda","Americas"
136,1976,"Female",NA,NA,"Cayman Islands","Americas"
212,1976,"Female",NA,NA,"Dominica","Americas"
234,1976,"Female",NA,NA,"Faroe Islands","Europe"
292,1976,"Female",NA,NA,"Gibraltar","Europe"
304,1976,"Female",NA,NA,"Greenland","Americas"
833,1976,"Female",NA,NA,"Isle of Man","Europe"
659,1976,"Female",NA,NA,"St. Kitts & Nevis","Americas"
438,1976,"Female",NA,NA,"Liechtenstein","Europe"
663,1976,"Female",NA,NA,"Saint Martin (French part)","Americas"
492,1976,"Female",NA,NA,"Monaco","Europe"
584,1976,"Female",NA,NA,"Marshall Islands","Oceania"
580,1976,"Female",NA,NA,"Northern Mariana Islands","Oceania"
520,1976,"Female",NA,NA,"Nauru","Oceania"
585,1976,"Female",NA,NA,"Palau","Oceania"
674,1976,"Female",NA,NA,"San Marino","Europe"
534,1976,"Female",NA,NA,"Sint Maarten","Americas"
796,1976,"Female",NA,NA,"Turks & Caicos Islands","Americas"
798,1976,"Female",NA,NA,"Tuvalu","Oceania"
92,1976,"Female",NA,NA,"British Virgin Islands","Americas"
20,1977,"Female",NA,NA,"Andorra","Europe"
16,1977,"Female",NA,NA,"American Samoa","Oceania"
60,1977,"Female",NA,NA,"Bermuda","Americas"
136,1977,"Female",NA,NA,"Cayman Islands","Americas"
212,1977,"Female",NA,NA,"Dominica","Americas"
234,1977,"Female",NA,NA,"Faroe Islands","Europe"
292,1977,"Female",NA,NA,"Gibraltar","Europe"
304,1977,"Female",NA,NA,"Greenland","Americas"
833,1977,"Female",NA,NA,"Isle of Man","Europe"
659,1977,"Female",NA,NA,"St. Kitts & Nevis","Americas"
438,1977,"Female",NA,NA,"Liechtenstein","Europe"
663,1977,"Female",NA,NA,"Saint Martin (French part)","Americas"
492,1977,"Female",NA,NA,"Monaco","Europe"
584,1977,"Female",NA,NA,"Marshall Islands","Oceania"
580,1977,"Female",NA,NA,"Northern Mariana Islands","Oceania"
520,1977,"Female",NA,NA,"Nauru","Oceania"
585,1977,"Female",NA,NA,"Palau","Oceania"
674,1977,"Female",NA,NA,"San Marino","Europe"
534,1977,"Female",NA,NA,"Sint Maarten","Americas"
796,1977,"Female",NA,NA,"Turks & Caicos Islands","Americas"
798,1977,"Female",NA,NA,"Tuvalu","Oceania"
92,1977,"Female",NA,NA,"British Virgin Islands","Americas"
20,1978,"Female",NA,NA,"Andorra","Europe"
16,1978,"Female",NA,NA,"American Samoa","Oceania"
