"country","year","iso","cc","hlo_mean","edu_exp_","tp_","GEO","fit1","lwr1","upr1","hlo","year_1945","year_1950","year_1955","year_1960","year_1965","year_1970","year_1975","year_1980","year_1985","year_1990"
"Papua New Guinea",1970,598,"Papua New Guinea",NA,5.24716,29.23285,"Oceania",441.510657946304,419.52754323792,463.493772654689,441.510657946304,0,0,0,0,0,1,0,0,0,0
"Papua New Guinea",1975,598,"Papua New Guinea",NA,7.38971,30.55631,"Oceania",444.101795797678,420.159628087704,468.043963507652,444.101795797678,0,0,0,0,0,0,1,0,0,0
"Papua New Guinea",1980,598,"Papua New Guinea",NA,8.249955,30.80358,"Oceania",445.883012886969,420.584036777512,471.181988996426,445.883012886969,0,0,0,0,0,0,0,1,0,0
"Papua New Guinea",1985,598,"Papua New Guinea",NA,5.863735,31.26455,"Oceania",437.951441386222,415.232732217802,460.670150554642,437.951441386222,0,0,0,0,0,0,0,0,1,0
"Papua New Guinea",1990,598,"Papua New Guinea",NA,5.162165,32.16987,"Oceania",433.612109977554,410.881297636493,456.342922318614,433.612109977554,0,0,0,0,0,0,0,0,0,1
"Paraguay",1970,600,"Paraguay",NA,2.185315,30.76794,"South America",356.568720734868,340.701079399329,372.436362070407,356.568720734868,0,0,0,0,0,1,0,0,0,0
"Paraguay",1975,600,"Paraguay",NA,3.436908,28.58099,"South America",365.801299288063,351.352586065408,380.250012510718,365.801299288063,0,0,0,0,0,0,1,0,0,0
"Paraguay",1980,600,"Paraguay",NA,3.955865,26.22008,"South America",373.421367474034,359.374796727857,387.46793822021,373.421367474034,0,0,0,0,0,0,0,1,0,0
"Paraguay",1985,600,"Paraguay",NA,1.39585,25.0444,"South America",369.26754990876,352.576428697389,385.958671120132,369.26754990876,0,0,0,0,0,0,0,0,1,0
"Paraguay",1990,600,"Paraguay",NA,1.04071,24.12418,"South America",370.665653254092,353.219955335541,388.111351172643,370.665653254092,0,0,0,0,0,0,0,0,0,1
"Peru",1970,604,"Peru",NA,3.39172,36.46207,"South America",345.122417967353,328.60317563577,361.641660298937,345.122417967353,0,0,0,0,0,1,0,0,0,0
"Peru",1975,604,"Peru",NA,3.436908,39.54794,"South America",337.202850593892,319.519406749236,354.886294438548,337.202850593892,0,0,0,0,0,0,1,0,0,0
"Peru",1980,604,"Peru",NA,3.955865,36.48455,"South America",346.654771595703,330.089461337475,363.220081853932,346.654771595703,0,0,0,0,0,0,0,1,0,0
"Peru",1985,604,"Peru",NA,2.994236,31.9147,"South America",355.859601756139,340.530512310148,371.18869120213,355.859601756139,0,0,0,0,0,0,0,0,1,0
"Peru",1990,604,"Peru",NA,2.437877,28.10359,"South America",364.228793197549,349.054512675789,379.403073719309,364.228793197549,0,0,0,0,0,0,0,0,0,1
"Philippines",1970,608,"Philippines",NA,3.552244,28.24524,"South-Eastern Asia",464.121630235109,446.152524805333,482.090735664884,464.121630235109,0,0,0,0,0,1,0,0,0,0
"Philippines",1975,608,"Philippines",NA,2.804652,29.78856,"South-Eastern Asia",457.988801083496,439.6315055921,476.346096574892,457.988801083496,0,0,0,0,0,0,1,0,0,0
"Philippines",1980,608,"Philippines",NA,1.826243,31.60583,"South-Eastern Asia",450.490655187493,431.107307995835,469.874002379152,450.490655187493,0,0,0,0,0,0,0,1,0,0
"Philippines",1985,608,"Philippines",NA,1.72621,31.57572,"South-Eastern Asia",450.28706459713,430.808468570263,469.765660623997,450.28706459713,0,0,0,0,0,0,0,0,1,0
"Philippines",1990,608,"Philippines",NA,3.050866,33.22357,"South-Eastern Asia",449.725707312943,430.661707803389,468.789706822497,449.725707312943,0,0,0,0,0,0,0,0,0,1
"Poland",1970,616,"Poland",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,0,1,0,0,0,0
"Poland",1975,616,"Poland",NA,4.051205,27.981,"Eastern Europe",470.057457535667,454.600913118703,485.51400195263,470.057457535667,0,0,0,0,0,0,1,0,0,0
"Poland",1980,616,"Poland",NA,3.52948,28.02464,"Eastern Europe",468.47231402931,452.822662943261,484.121965115358,468.47231402931,0,0,0,0,0,0,0,1,0,0
"Poland",1985,616,"Poland",NA,3.80843,26.39354,"Eastern Europe",473.512404930553,458.448330909678,488.576478951428,473.512404930553,0,0,0,0,0,0,0,0,1,0
"Poland",1990,616,"Poland",NA,4.08738,20.06598,"Eastern Europe",490.799425958607,476.990941118929,504.607910798285,490.799425958607,0,0,0,0,0,0,0,0,0,1
"Portugal",1970,620,"Portugal",NA,1.78446,25.5347,"Southern Europe",435.641941868342,419.314440420505,451.969443316178,435.641941868342,0,0,0,0,0,1,0,0,0,0
"Portugal",1975,620,"Portugal",NA,2.934955,19.76533,"Southern Europe",453.931263512445,440.33969074285,467.52283628204,453.931263512445,0,0,0,0,0,0,1,0,0,0
"Portugal",1980,620,"Portugal",NA,3.191212,17.90947,"Southern Europe",459.493461989427,446.365051489201,472.621872489653,459.493461989427,0,0,0,0,0,0,0,1,0,0
"Portugal",1985,620,"Portugal",NA,3.266176,16.74041,"Southern Europe",462.753422494631,449.76458863405,475.742256355212,462.753422494631,0,0,0,0,0,0,0,0,1,0
"Portugal",1990,620,"Portugal",396.81,4.29773,13.69907,"Southern Europe",473.593445243601,461.172862904923,486.01402758228,473.593445243601,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",1970,630,"Puerto Rico",NA,7.057982,31.97295,"Caribbean",379.351173081908,344.33065939036,414.371686773456,379.351173081908,0,0,0,0,0,1,0,0,0,0
"Puerto Rico",1975,630,"Puerto Rico",NA,6.609707,24.00063,"Caribbean",398.876339783132,365.479649156152,432.273030410111,398.876339783132,0,0,0,0,0,0,1,0,0,0
"Puerto Rico",1980,630,"Puerto Rico",NA,4.281818,24.72464,"Caribbean",390.423342756901,357.483039009607,423.363646504196,390.423342756901,0,0,0,0,0,0,0,1,0,0
"Puerto Rico",1985,630,"Puerto Rico",NA,3.532633,24.19762,"Caribbean",389.684834106899,356.513167347683,422.856500866114,389.684834106899,0,0,0,0,0,0,0,0,1,0
"Puerto Rico",1990,630,"Puerto Rico",NA,4.105412,21.63677,"Caribbean",397.978070827615,365.198496034924,430.757645620307,397.978070827615,0,0,0,0,0,0,0,0,0,1
"Qatar",1970,634,"Qatar",NA,2.853183,19.84555,"Western Asia",410.532769498032,397.128254124425,423.93728487164,410.532769498032,0,0,0,0,0,1,0,0,0,0
"Qatar",1975,634,"Qatar",NA,2.164667,17.78181,"Western Asia",413.972652023856,399.727747011879,428.217557035832,413.972652023856,0,0,0,0,0,0,1,0,0,0
"Qatar",1980,634,"Qatar",NA,4.347406,13.93601,"Western Asia",430.156976765568,417.712892577196,442.601060953941,430.156976765568,0,0,0,0,0,0,0,1,0,0
"Qatar",1985,634,"Qatar",NA,4.264387,12.7761,"Western Asia",432.947540815654,420.438378194405,445.456703436903,432.947540815654,0,0,0,0,0,0,0,0,1,0
"Qatar",1990,634,"Qatar",NA,5.658722,10.68709,"Western Asia",442.32727594852,428.680725031678,455.973826865362,442.32727594852,0,0,0,0,0,0,0,0,0,1
"Republic of Korea",1970,410,"Republic of Korea",NA,3.268548,55.14287,"Eastern Asia",476.272470149552,450.794961300193,501.74997899891,476.272470149552,0,0,0,0,0,1,0,0,0,0
"Republic of Korea",1975,410,"Republic of Korea",NA,2.584203,50.35235,"Eastern Asia",486.834723120831,464.010500494579,509.658945747084,486.834723120831,0,0,0,0,0,0,1,0,0,0
"Republic of Korea",1980,410,"Republic of Korea",NA,4.234458,45.33484,"Eastern Asia",504.572823131975,483.409230385387,525.736415878563,504.572823131975,0,0,0,0,0,0,0,1,0,0
"Republic of Korea",1985,410,"Republic of Korea",519.99,3.401904,37.83071,"Eastern Asia",521.79336847512,504.260332857246,539.326404092994,521.79336847512,0,0,0,0,0,0,0,0,1,0
"Republic of Korea",1990,410,"Republic of Korea",553.58,3.417496,34.07476,"Eastern Asia",531.631708213642,515.268549536881,547.994866890403,531.631708213642,0,0,0,0,0,0,0,0,0,1
"Republic of Moldova",1970,498,"Republic of Moldova",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,0,1,0,0,0,0
"Republic of Moldova",1975,498,"Republic of Moldova",NA,4.051205,27.981,"Eastern Europe",470.057457535667,454.600913118703,485.51400195263,470.057457535667,0,0,0,0,0,0,1,0,0,0
"Republic of Moldova",1980,498,"Republic of Moldova",NA,3.52948,28.81719,"Eastern Europe",466.405586223259,450.517129015448,482.29404343107,466.405586223259,0,0,0,0,0,0,0,1,0,0
"Republic of Moldova",1985,498,"Republic of Moldova",NA,4.125498,25.36383,"Eastern Europe",477.091753342724,462.376386303881,491.807120381567,477.091753342724,0,0,0,0,0,0,0,0,1,0
"Republic of Moldova",1990,498,"Republic of Moldova",NA,4.721516,23.21946,"Eastern Europe",484.36447521477,470.089452736225,498.639497693316,484.36447521477,0,0,0,0,0,0,0,0,0,1
"Reunion",1970,638,"Reunion",NA,3.576668,28.16553,"Eastern Africa",386.857835160347,366.607096652482,407.108573668211,386.857835160347,0,0,0,0,0,1,0,0,0,0
"Reunion",1975,638,"Reunion",NA,3.702188,26.98859,"Eastern Africa",390.280919892435,369.677120259677,410.884719525194,390.280919892435,0,0,0,0,0,0,1,0,0,0
"Reunion",1980,638,"Reunion",NA,4.530663,22.70953,"Eastern Africa",403.775823918616,381.754876949062,425.79677088817,403.775823918616,0,0,0,0,0,0,0,1,0,0
"Reunion",1985,638,"Reunion",NA,4.647418,19.57882,"Eastern Africa",412.269024144219,388.902508054179,435.635540234259,412.269024144219,0,0,0,0,0,0,0,0,1,0
"Reunion",1990,638,"Reunion",NA,6.073288,39.37155,"Eastern Africa",364.676812692754,346.070690982497,383.28293440301,364.676812692754,0,0,0,0,0,0,0,0,0,1
"Romania",1970,642,"Romania",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,0,1,0,0,0,0
"Romania",1975,642,"Romania",NA,4.051205,27.981,"Eastern Europe",470.057457535667,454.600913118703,485.51400195263,470.057457535667,0,0,0,0,0,0,1,0,0,0
"Romania",1980,642,"Romania",NA,3.52948,25.92058,"Eastern Europe",473.959058471425,458.872097349997,489.046019592853,473.959058471425,0,0,0,0,0,0,0,1,0,0
"Romania",1985,642,"Romania",NA,4.125498,26.58206,"Eastern Europe",473.914982394311,458.878759335309,488.951205453313,473.914982394311,0,0,0,0,0,0,0,0,1,0
"Romania",1990,642,"Romania",NA,4.721516,21.38659,"Eastern Europe",489.144039146227,475.199390269228,503.088688023226,489.144039146227,0,0,0,0,0,0,0,0,0,1
"Russian Federation",1970,643,"Russian Federation",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,0,1,0,0,0,0
"Russian Federation",1975,643,"Russian Federation",NA,4.051205,27.981,"Eastern Europe",470.057457535667,454.600913118703,485.51400195263,470.057457535667,0,0,0,0,0,0,1,0,0,0
"Russian Federation",1980,643,"Russian Federation",NA,3.52948,28.02464,"Eastern Europe",468.47231402931,452.822662943261,484.121965115358,468.47231402931,0,0,0,0,0,0,0,1,0,0
"Russian Federation",1985,643,"Russian Federation",NA,4.125498,26.39354,"Eastern Europe",474.406584849672,459.422433440978,489.390736258367,474.406584849672,0,0,0,0,0,0,0,0,1,0
"Russian Federation",1990,643,"Russian Federation",551.76,4.721516,20.06598,"Eastern Europe",492.587785796846,478.818966841709,506.356604751984,492.587785796846,0,0,0,0,0,0,0,0,0,1
"Rwanda",1970,646,"Rwanda",NA,3.576668,54.99578,"Eastern Africa",316.892755710109,298.329012971998,335.45649844822,316.892755710109,0,0,0,0,0,1,0,0,0,0
"Rwanda",1975,646,"Rwanda",NA,2.274653,54.0202,"Eastern Africa",315.764889670305,296.75025492128,334.77952441933,315.764889670305,0,0,0,0,0,0,1,0,0,0
"Rwanda",1980,646,"Rwanda",NA,3.52965,50.27295,"Eastern Africa",329.075852823735,311.46284173044,346.688863917031,329.075852823735,0,0,0,0,0,0,0,1,0,0
"Rwanda",1985,646,"Rwanda",NA,3.52925,48.9423,"Eastern Africa",332.544652660426,315.107333233698,349.981972087155,332.544652660426,0,0,0,0,0,0,0,0,1,0
"Rwanda",1990,646,"Rwanda",NA,6.073288,51.6489,"Eastern Africa",332.661241902754,313.046056246303,352.276427559206,332.661241902754,0,0,0,0,0,0,0,0,0,1
"Saint Lucia",1970,662,"Saint Lucia",NA,5.809939,31.12626,"Caribbean",378.039410612171,344.025029251696,412.053791972646,378.039410612171,0,0,0,0,0,1,0,0,0,0
"Saint Lucia",1975,662,"Saint Lucia",NA,6.181745,31.94213,"Caribbean",376.960420777423,342.595615711714,411.325225843133,376.960420777423,0,0,0,0,0,0,1,0,0,0
"Saint Lucia",1980,662,"Saint Lucia",NA,5.25732,31.23143,"Caribbean",376.206689927255,342.36016628365,410.05321357086,376.206689927255,0,0,0,0,0,0,0,1,0,0
"Saint Lucia",1985,662,"Saint Lucia",NA,4.64409,30.24722,"Caribbean",377.043806604687,343.439723538178,410.647889671195,377.043806604687,0,0,0,0,0,0,0,0,1,0
"Saint Lucia",1990,662,"Saint Lucia",NA,7.30266,28.0579,"Caribbean",390.250454236673,355.737076573869,424.763831899477,390.250454236673,0,0,0,0,0,0,0,0,0,1
"Saint Vincent and the Grenadines",1970,670,"Saint Vincent and the Grenadines",NA,5.809939,19.55864,"Caribbean",408.204222805504,375.529005679102,440.879439931906,408.204222805504,0,0,0,0,0,1,0,0,0,0
"Saint Vincent and the Grenadines",1975,670,"Saint Vincent and the Grenadines",NA,6.181745,18.06116,"Caribbean",413.157741670683,380.391621175099,445.923862166266,413.157741670683,0,0,0,0,0,0,1,0,0,0
"Saint Vincent and the Grenadines",1980,670,"Saint Vincent and the Grenadines",NA,4.281818,18.15625,"Caribbean",407.551693339179,374.909658788294,440.193727890064,407.551693339179,0,0,0,0,0,0,0,1,0,0
"Saint Vincent and the Grenadines",1985,670,"Saint Vincent and the Grenadines",NA,4.4489,17.74563,"Caribbean",409.093661229207,376.497327622379,441.689994836036,409.093661229207,0,0,0,0,0,0,0,0,1,0
"Saint Vincent and the Grenadines",1990,670,"Saint Vincent and the Grenadines",NA,4.87377,19.99841,"Caribbean",404.417298482282,371.84831028101,436.986286683554,404.417298482282,0,0,0,0,0,0,0,0,0,1
"Samoa",1970,882,"Samoa",NA,5.643403,24.92426,"Oceania",453.863607282304,432.643899152317,475.083315412291,453.863607282304,0,0,0,0,0,1,0,0,0,0
"Samoa",1975,882,"Samoa",NA,6.29366,21.28518,"Oceania",465.187037532495,444.132159203404,486.241915861585,465.187037532495,0,0,0,0,0,0,1,0,0,0
"Samoa",1980,882,"Samoa",NA,8.249955,19.40955,"Oceania",475.595155494973,452.458107025603,498.732203964343,475.595155494973,0,0,0,0,0,0,0,1,0,0
"Samoa",1985,882,"Samoa",NA,5.863735,17.81668,"Oceania",473.019370048328,452.372455233188,493.666284863467,473.019370048328,0,0,0,0,0,0,0,0,1,0
"Samoa",1990,882,"Samoa",NA,5.162165,18.87613,"Oceania",468.278114777763,447.683095658275,488.873133897251,468.278114777763,0,0,0,0,0,0,0,0,0,1
"Sao Tome and Principe",1970,678,"Sao Tome and Principe",NA,4.364556,33.71146,"Middle Africa",373.14854226156,333.688302363289,412.60878215983,373.14854226156,0,0,0,0,0,1,0,0,0,0
"Sao Tome and Principe",1975,678,"Sao Tome and Principe",NA,5.45101,30.36771,"Middle Africa",384.93198406367,344.226374388443,425.637593738897,384.93198406367,0,0,0,0,0,0,1,0,0,0
"Sao Tome and Principe",1980,678,"Sao Tome and Principe",NA,3.841046,27.63178,"Middle Africa",387.526109039137,346.996978959059,428.055239119216,387.526109039137,0,0,0,0,0,0,0,1,0,0
"Sao Tome and Principe",1985,678,"Sao Tome and Principe",NA,2.731709,29.99402,"Middle Africa",378.237611348083,338.30268533681,418.172537359357,378.237611348083,0,0,0,0,0,0,0,0,1,0
"Sao Tome and Principe",1990,678,"Sao Tome and Principe",NA,3.631251,35.45975,"Middle Africa",366.521505599851,327.59690123373,405.446109965972,366.521505599851,0,0,0,0,0,0,0,0,0,1
"Saudi Arabia",1970,682,"Saudi Arabia",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,0,0,0,0,0,1,0,0,0,0
"Saudi Arabia",1975,682,"Saudi Arabia",NA,3.981776,18.74671,"Western Asia",416.581011551664,403.969549134477,429.192473968851,416.581011551664,0,0,0,0,0,0,1,0,0,0
"Saudi Arabia",1980,682,"Saudi Arabia",NA,5.030085,21.61777,"Western Asia",412.050556489357,398.405893334833,425.69521964388,412.050556489357,0,0,0,0,0,0,0,1,0,0
"Saudi Arabia",1985,682,"Saudi Arabia",NA,6.25535,22.12853,"Western Asia",414.174084153571,398.578466367773,429.769701939369,414.174084153571,0,0,0,0,0,0,0,0,1,0
"Saudi Arabia",1990,682,"Saudi Arabia",NA,5.8168,20.40946,"Western Asia",417.420114907512,402.99596525681,431.844264558213,417.420114907512,0,0,0,0,0,0,0,0,0,1
"Senegal",1970,686,"Senegal",NA,3.425147,44.01871,"Western Africa",275.127580795159,254.515405615846,295.739755974472,275.127580795159,0,0,0,0,0,1,0,0,0,0
"Senegal",1975,686,"Senegal",NA,4.469747,42.25605,"Western Africa",282.669989200577,261.910552570367,303.429425830787,282.669989200577,0,0,0,0,0,0,1,0,0,0
"Senegal",1980,686,"Senegal",NA,3.979005,43.22386,"Western Africa",278.762269982095,258.15121803985,299.37332192434,278.762269982095,0,0,0,0,0,0,0,1,0,0
"Senegal",1985,686,"Senegal",NA,3.123109,49.64191,"Western Africa",259.612203380679,238.448735555762,280.775671205597,259.612203380679,0,0,0,0,0,0,0,0,1,0
"Senegal",1990,686,"Senegal",NA,3.799333,57.07144,"Western Africa",242.145317658205,219.289263917969,265.001371398442,242.145317658205,0,0,0,0,0,0,0,0,0,1
"Serbia",1970,688,"Serbia",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,0,0,0,0,0,1,0,0,0,0
"Serbia",1975,688,"Serbia",NA,2.847354,19.13892,"Southern Europe",455.317700927152,441.689504638542,468.945897215762,455.317700927152,0,0,0,0,0,0,1,0,0,0
"Serbia",1980,688,"Serbia",NA,3.146412,17.94964,"Southern Europe",459.262368120556,446.084579964375,472.440156276737,459.262368120556,0,0,0,0,0,0,0,1,0,0
"Serbia",1985,688,"Serbia",NA,3.289963,17.73649,"Southern Europe",460.223033700656,447.203513587516,473.242553813796,460.223033700656,0,0,0,0,0,0,0,0,1,0
"Serbia",1990,688,"Serbia",NA,4.003836,15.68515,"Southern Europe",467.585530809397,455.116591870481,480.054469748313,467.585530809397,0,0,0,0,0,0,0,0,0,1
"Seychelles",1970,690,"Seychelles",NA,4.196285,24.58755,"Eastern Africa",397.935525858938,376.61356947508,419.257482242796,397.935525858938,0,0,0,0,0,1,0,0,0,0
"Seychelles",1975,690,"Seychelles",NA,4.54549,23.7811,"Eastern Africa",401.023311750671,379.443158630823,422.603464870519,401.023311750671,0,0,0,0,0,0,1,0,0,0
"Seychelles",1980,690,"Seychelles",NA,12.02893,41.6012,"Eastern Africa",375.658383008943,342.566218838179,408.750547179707,375.658383008943,0,0,0,0,0,0,0,1,0,0
"Seychelles",1985,690,"Seychelles",NA,9.117015,40.65769,"Eastern Africa",369.90672569955,345.156111807721,394.657339591379,369.90672569955,0,0,0,0,0,0,0,0,1,0
"Seychelles",1990,690,"Seychelles",NA,9.02171,17.43593,"Eastern Africa",430.19319318728,401.755733828846,458.630652545714,430.19319318728,0,0,0,0,0,0,0,0,0,1
"Sierra Leone",1970,694,"Sierra Leone",NA,3.425147,31.92784,"Western Africa",306.656868825367,284.910851401267,328.402886249467,306.656868825367,0,0,0,0,0,1,0,0,0,0
"Sierra Leone",1975,694,"Sierra Leone",NA,4.469747,32.14952,"Western Africa",309.024725903224,287.365703903881,330.683747902568,309.024725903224,0,0,0,0,0,0,1,0,0,0
"Sierra Leone",1980,694,"Sierra Leone",NA,3.979005,33.71664,"Western Africa",303.554189649295,282.247768628976,324.860610669614,303.554189649295,0,0,0,0,0,0,0,1,0,0
"Sierra Leone",1985,694,"Sierra Leone",NA,3.123109,33.51515,"Western Africa",301.665857173503,280.112501549812,323.219212797194,301.665857173503,0,0,0,0,0,0,0,0,1,0
"Sierra Leone",1990,694,"Sierra Leone",NA,3.799333,34.27038,"Western Africa",301.603502895005,280.382892834856,322.824112955153,301.603502895005,0,0,0,0,0,0,0,0,0,1
"Singapore",1970,702,"Singapore",NA,2.713842,30.80027,"South-Eastern Asia",455.094473087738,436.502687547644,473.686258627832,455.094473087738,0,0,0,0,0,1,0,0,0,0
"Singapore",1975,702,"Singapore",NA,2.424586,29.27324,"South-Eastern Asia",458.26075405987,439.790846945241,476.7306611745,458.26075405987,0,0,0,0,0,0,1,0,0,0
"Singapore",1980,702,"Singapore",NA,3.089703,29.02116,"South-Eastern Asia",460.793832503875,442.662086321411,478.925578686339,460.793832503875,0,0,0,0,0,0,0,1,0,0
"Singapore",1985,702,"Singapore",497.46,3.65207,26.09736,"South-Eastern Asia",470.004168306696,452.334488253962,487.673848359431,470.004168306696,0,0,0,0,0,0,0,0,1,0
"Singapore",1990,702,"Singapore",539.85,3.050866,25.24161,"South-Eastern Asia",470.540215771441,452.889340987453,488.19109055543,470.540215771441,0,0,0,0,0,0,0,0,0,1
"Slovakia",1970,703,"Slovakia",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,0,1,0,0,0,0
"Slovakia",1975,703,"Slovakia",NA,4.051205,27.981,"Eastern Europe",470.057457535667,454.600913118703,485.51400195263,470.057457535667,0,0,0,0,0,0,1,0,0,0
"Slovakia",1980,703,"Slovakia",NA,3.52948,28.02464,"Eastern Europe",468.47231402931,452.822662943261,484.121965115358,468.47231402931,0,0,0,0,0,0,0,1,0,0
"Slovakia",1985,703,"Slovakia",NA,4.027292,26.39354,"Eastern Europe",474.129629013268,459.129824501317,489.129433525219,474.129629013268,0,0,0,0,0,0,0,0,1,0
